Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:15"
Zeitbezug:;MEZ
Messstellen-Name:;"Viechtach Reibenmühle"
Messstellen-Nr.:;15213500
Gewässer:;Aitnach
Ostwert:;786177;Nordwert:;5441528;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"415,52 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2019-01-01;1;1,49;0,87;Geprueft
2019-01-02;1,23;1,58;0,939;Geprueft
2019-01-03;0,861;0,96;0,793;Geprueft
2019-01-04;0,785;0,944;0,734;Geprueft
2019-01-05;0,815;0,935;0,734;Geprueft
2019-01-06;1,14;1,3;0,879;Geprueft
2019-01-07;1,26;1,58;0,985;Geprueft
2019-01-08;1,66;2,87;1,25;Geprueft
2019-01-09;2;2,92;1,45;Geprueft
2019-01-10;1,3;1,47;1,14;Geprueft
2019-01-11;1,09;1,16;1,02;Geprueft
2019-01-12;1,02;1,33;0,475;Geprueft
2019-01-13;1,6;3,82;1,05;Geprueft
2019-01-14;3,58;5,02;2,15;Geprueft
2019-01-15;1,76;2,15;1,52;Geprueft
2019-01-16;1,45;1,54;1,36;Geprueft
2019-01-17;1,37;1,76;1,22;Geprueft
2019-01-18;1,44;1,83;1,2;Geprueft
2019-01-19;1,1;1,22;0,992;Geprueft
2019-01-20;0,948;1,14;0,707;Geprueft
2019-01-21;0,806;0,99;0,623;Geprueft
2019-01-22;0,756;0,882;0,534;Geprueft
2019-01-23;0,7;0,826;0,469;Geprueft
2019-01-24;0,656;0,734;0,57;Geprueft
2019-01-25;0,608;0,672;0,532;Geprueft
2019-01-26;0,615;0,732;0,58;Geprueft
2019-01-27;0,642;0,737;0,595;Geprueft
2019-01-28;0,718;0,841;0,6;Geprueft
2019-01-29;0,613;0,705;0,566;Geprueft
2019-01-30;0,556;0,569;0,547;Geprueft
2019-01-31;0,538;0,547;0,529;Geprueft
2019-02-01;0,52;0,529;0,513;Geprueft
2019-02-02;0,508;0,513;0,503;Geprueft
2019-02-03;0,5;0,503;0,497;Geprueft
2019-02-04;0,488;0,497;0,479;Geprueft
2019-02-05;0,476;0,479;0,473;Geprueft
2019-02-06;0,471;0,473;0,469;Geprueft
2019-02-07;0,467;0,469;0,465;Geprueft
2019-02-08;0,462;0,465;0,457;Geprueft
2019-02-09;0,626;0,896;0,451;Geprueft
2019-02-10;1,5;5,87;0,768;Geprueft
2019-02-11;2,7;5,51;1,8;Geprueft
2019-02-12;1,45;1,84;1,24;Geprueft
2019-02-13;1,17;1,25;1,11;Geprueft
2019-02-14;1,05;1,12;0,99;Geprueft
2019-02-15;0,965;1,03;0,876;Geprueft
2019-02-16;0,932;1,04;0,861;Geprueft
2019-02-17;0,917;1,04;0,787;Geprueft
2019-02-18;0,932;1,08;0,852;Geprueft
2019-02-19;0,973;1,2;0,851;Geprueft
2019-02-20;1,08;1,21;0,969;Geprueft
2019-02-21;1,14;1,52;0,99;Geprueft
2019-02-22;2,34;3,57;1,35;Geprueft
2019-02-23;1,6;2,22;1,34;Geprueft
2019-02-24;1,2;1,37;1,09;Geprueft
2019-02-25;1,13;1,39;0,985;Geprueft
2019-02-26;1,16;1,32;0,984;Geprueft
2019-02-27;1,29;1,61;1,13;Geprueft
2019-02-28;1,46;1,93;1,2;Geprueft
2019-03-01;2,19;2,8;1,76;Geprueft
2019-03-02;2,48;2,99;1,98;Geprueft
2019-03-03;2,03;2,32;1,84;Geprueft
2019-03-04;1,73;1,91;1,53;Geprueft
2019-03-05;1,6;1,95;1,44;Geprueft
2019-03-06;1,43;1,73;1,31;Geprueft
2019-03-07;1,37;1,6;1,22;Geprueft
2019-03-08;1,27;1,45;1,17;Geprueft
2019-03-09;1,23;1,32;1,1;Geprueft
2019-03-10;3,15;6,41;1,24;Geprueft
2019-03-11;2,1;2,87;1,75;Geprueft
2019-03-12;1,64;1,91;1,52;Geprueft
