Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:09"
Zeitbezug:;MEZ
Messstellen-Name:;Kötzting
Messstellen-Nr.:;15228008
Gewässer:;"Weißer Regen"
Ostwert:;780850;Nordwert:;5453366;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"392,34 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2019-01-01;4,67;6,93;4,05;Geprueft
2019-01-02;5,36;7,15;3,4;Geprueft
2019-01-03;3,66;4,22;3,24;Geprueft
2019-01-04;3,22;4,05;3,09;Geprueft
2019-01-05;3,22;3,39;2,95;Geprueft
2019-01-06;3,28;3,55;3,09;Geprueft
2019-01-07;3,37;4,57;3,09;Geprueft
2019-01-08;4,74;8,43;3,71;Geprueft
2019-01-09;6,41;9,3;4,39;Geprueft
2019-01-10;3,73;4,56;3,08;Geprueft
2019-01-11;2,94;3,23;2,8;Geprueft
2019-01-12;2,77;2,94;2,66;Geprueft
2019-01-13;3,97;8,64;2,66;Geprueft
2019-01-14;9,35;12,4;5,48;Geprueft
2019-01-15;4,41;5,48;3,54;Geprueft
2019-01-16;3,65;3,86;3,38;Geprueft
2019-01-17;3,53;4,55;3,22;Geprueft
2019-01-18;3,78;4,38;3,22;Geprueft
2019-01-19;2,9;3,22;2,66;Geprueft
2019-01-20;2,53;2,79;2,28;Geprueft
2019-01-21;2,4;2,45;2,35;Geprueft
2019-01-22;2,3;2,35;2,25;Geprueft
2019-01-23;2,2;2,25;2,15;Geprueft
2019-01-24;2,01;2,15;1,82;Geprueft
2019-01-25;1,93;2,27;1,82;Geprueft
2019-01-26;1,91;2,27;1,72;Geprueft
2019-01-27;2,07;2,65;1,92;Geprueft
2019-01-28;2,15;2,65;1,92;Geprueft
2019-01-29;1,97;2,15;1,92;Geprueft
2019-01-30;1,83;2,78;0,95;Geprueft
2019-01-31;1,82;2,03;1,61;Geprueft
2019-02-01;1,76;2,39;1,61;Geprueft
2019-02-02;2,03;3,06;1,61;Geprueft
2019-02-03;2,27;3,67;0,879;Geprueft
2019-02-04;2,05;2,64;1,42;Geprueft
2019-02-05;1,83;2,77;0,879;Geprueft
2019-02-06;1,82;2,14;1,09;Geprueft
2019-02-07;1,82;2,03;1,71;Geprueft
2019-02-08;2,09;2,77;1,42;Geprueft
2019-02-09;2,43;3,5;2,02;Geprueft
2019-02-10;3,41;8,15;2,5;Geprueft
2019-02-11;6,67;9,9;4,87;Geprueft
2019-02-12;3,88;4,87;3,19;Geprueft
2019-02-13;3,32;3,5;3,19;Geprueft
2019-02-14;3,06;3,5;2,9;Geprueft
2019-02-15;2,88;3,04;2,5;Geprueft
2019-02-16;2,86;3,04;2,76;Geprueft
2019-02-17;2,94;3,18;2,76;Geprueft
2019-02-18;3,13;3,98;2,49;Geprueft
2019-02-19;3,27;3,49;3,04;Geprueft
2019-02-20;3,47;4,32;3,18;Geprueft
2019-02-21;3,63;4,15;3,18;Geprueft
2019-02-22;5,65;8,13;3,98;Geprueft
2019-02-23;5,24;7,27;4,32;Geprueft
2019-02-24;4,05;4,49;3,33;Geprueft
2019-02-25;3,78;4,32;3,33;Geprueft
2019-02-26;4,13;5,03;3,8;Geprueft
2019-02-27;4,82;6,83;4,14;Geprueft
2019-02-28;5,93;8,56;4,85;Geprueft
2019-03-01;8,69;13,6;6,82;Geprueft
2019-03-02;11,9;16,3;9,42;Geprueft
2019-03-03;9,9;12,7;8,55;Geprueft
2019-03-04;9,36;10,5;7,9;Geprueft
2019-03-05;9,15;12,1;7,25;Geprueft
2019-03-06;8,31;10,5;7,03;Geprueft
2019-03-07;7,45;8,98;7,24;Geprueft
2019-03-08;7,22;7,89;6,18;Geprueft
2019-03-09;6,7;7,67;6,39;Geprueft
2019-03-10;12,2;18,7;7,02;Geprueft
2019-03-11;12,8;18,3;9,84;Geprueft
2019-03-12;8,82;10,1;7,67;Geprueft
2019-03-13;7,33;8,31;6,38;Geprueft
2019-03-14;7,24;11,2;6,59;Geprueft
2019-03-15;10,4;14,7;7,88;Geprueft
2019-03-16;24,8;32,9;14,2;Geprueft
2019-03-17;16,1;21,2;13,8;Geprueft
2019-03-18;12,4;14;10,7;Geprueft
2019-03-19;9,8;10,7;8,95;Geprueft
2019-03-20;8,29;8,95;7,65;Geprueft
2019-03-21;7,33;7,87;7;Geprueft
2019-03-22;6,66;7;5,96;Geprueft
2019-03-23;6,58;7,65;5,96;Geprueft
2019-03-24;6,73;8,08;6,57;Geprueft
2019-03-25;6,6;7;6,36;Geprueft
2019-03-26;5,99;6,36;5,56;Geprueft
2019-03-27;5,81;5,95;5,55;Geprueft
2019-03-28;5,41;5,75;5,17;Geprueft
2019-03-29;5,3;5,55;4,98;Geprueft
2019-03-30;5,11;5,17;4,8;Geprueft
2019-03-31;5,04;5,17;4,62;Geprueft
2019-04-01;5,05;5,16;4,79;Geprueft
2019-04-02;5,11;5,16;4,79;Geprueft
2019-04-03;5,24;5,35;4,98;Geprueft
2019-04-04;5,49;5,74;5,16;Geprueft
2019-04-05;5,36;5,54;4,79;Geprueft
2019-04-06;5,15;5,34;4,79;Geprueft
2019-04-07;5,19;5,54;4,78;Geprueft
2019-04-08;4,89;5,73;4,25;Geprueft
2019-04-09;6,12;7,18;5,34;Geprueft
2019-04-10;5,19;5,34;4,96;Geprueft
2019-04-11;4,88;5,15;4,42;Geprueft
2019-04-12;4,49;4,97;3,75;Geprueft
2019-04-13;4,23;4,25;4,08;Geprueft
2019-04-14;4,08;4,26;3,92;Geprueft
2019-04-15;3,9;4,09;3,75;Geprueft
2019-04-16;3,8;3,92;3,59;Geprueft
2019-04-17;3,74;4,09;3,6;Geprueft
2019-04-18;3,71;3,93;3,6;Geprueft
2019-04-19;3,8;3,93;3,6;Geprueft
2019-04-20;3,85;3,94;3,77;Geprueft
2019-04-21;3,75;3,94;3,61;Geprueft
2019-04-22;3,7;3,94;3,45;Geprueft
2019-04-23;3,76;4,64;3,45;Geprueft
2019-04-24;3,82;3,95;3,62;Geprueft
2019-04-25;3,61;5,58;0,862;Geprueft
2019-04-26;3,52;3,62;3,31;Geprueft
2019-04-27;3,57;3,79;3,31;Geprueft
2019-04-28;3,52;4,3;3,31;Geprueft
2019-04-29;3,58;4,66;3,02;Geprueft
2019-04-30;4,45;5,03;3,64;Geprueft
2019-05-01;3,52;3,8;3,03;Geprueft
2019-05-02;3,29;3,64;3,03;Geprueft
2019-05-03;3,36;3,97;3,18;Geprueft
2019-05-04;3,54;5,04;1,8;Geprueft
2019-05-05;3,4;3,98;3,04;Geprueft
2019-05-06;3,08;3,34;2,9;Geprueft
2019-05-07;2,97;3,19;2,63;Geprueft
2019-05-08;2,85;3,19;2,37;Geprueft
2019-05-09;2,95;3,5;1,91;Geprueft
2019-05-10;3,22;3,5;2,91;Geprueft
2019-05-11;3,38;4,88;2,77;Geprueft
2019-05-12;3,87;4,7;3,35;Geprueft
2019-05-13;3,12;3,51;2,91;Geprueft
