Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:12"
Zeitbezug:;MEZ
Messstellen-Name:;Sägmühle
Messstellen-Nr.:;15212700
Gewässer:;"Schwarzer Regen"
Ostwert:;786279;Nordwert:;5442774;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"405,18 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2014-01-01;9,66;9,95;8,91;Geprueft
2014-01-02;9,46;10,9;8,76;Geprueft
2014-01-03;9,42;10,2;8,83;Geprueft
2014-01-04;9,5;10,3;9,09;Geprueft
2014-01-05;10,8;11,9;9,43;Geprueft
2014-01-06;11,5;12,1;10,9;Geprueft
2014-01-07;10,4;11,1;9,8;Geprueft
2014-01-08;10,1;10,3;9,88;Geprueft
2014-01-09;10,3;11,6;9,56;Geprueft
2014-01-10;12,7;17;9,87;Geprueft
2014-01-11;12,4;14;11,1;Geprueft
2014-01-12;12,2;12,8;11,5;Geprueft
2014-01-13;10,7;11,8;10;Geprueft
2014-01-14;10,2;10,7;9,85;Geprueft
2014-01-15;10,6;10,9;10,3;Geprueft
2014-01-16;10,1;13;7,35;Geprueft
2014-01-17;10,5;11,8;9,53;Geprueft
2014-01-18;11,7;14;10,7;Geprueft
2014-01-19;10,6;11,6;9,71;Geprueft
2014-01-20;10,2;10,6;10,1;Geprueft
2014-01-21;10,5;11,2;9,82;Geprueft
2014-01-22;10,8;11,5;9,05;Geprueft
2014-01-23;10,3;11;9,69;Geprueft
2014-01-24;10,2;10,5;9,96;Geprueft
2014-01-25;10,2;10,6;9,72;Geprueft
2014-01-26;9,82;10,4;9,33;Geprueft
2014-01-27;9,74;10,4;9,25;Geprueft
2014-01-28;9,44;9,95;9,09;Geprueft
2014-01-29;9,2;10,1;8,33;Geprueft
2014-01-30;8,5;10,4;6,98;Geprueft
2014-01-31;9,28;10,1;8;Geprueft
2014-02-01;9,46;10,5;9,08;Geprueft
2014-02-02;10,8;11,3;10,2;Geprueft
2014-02-03;9,8;10,5;9,56;Geprueft
2014-02-04;9,64;9,92;8,84;Geprueft
2014-02-05;9,33;9,67;9,17;Geprueft
2014-02-06;9,33;9,7;9,28;Geprueft
2014-02-07;9,23;9,9;8,32;Geprueft
2014-02-08;9,43;9,94;9,09;Geprueft
2014-02-09;9,37;9,66;9,16;Geprueft
2014-02-10;9,14;9,27;8,84;Geprueft
2014-02-11;9,25;9,71;8,52;Geprueft
2014-02-12;9,14;9,71;8,69;Geprueft
2014-02-13;8,76;9,44;8,23;Geprueft
2014-02-14;9,47;10,1;7,99;Geprueft
2014-02-15;9,25;9,68;9;Geprueft
2014-02-16;11,9;19,1;9,14;Geprueft
2014-02-17;16,1;19,1;12,3;Geprueft
2014-02-18;11,6;13;10,6;Geprueft
2014-02-19;10,5;11;10,1;Geprueft
2014-02-20;10,3;10,5;10,1;Geprueft
2014-02-21;10,1;10,6;9,63;Geprueft
2014-02-22;11,3;11,9;10,2;Geprueft
2014-02-23;10,4;11,1;9,76;Geprueft
2014-02-24;9,85;10,3;9,14;Geprueft
2014-02-25;9,67;10,1;9,18;Geprueft
2014-02-26;9,46;9,64;9,2;Geprueft
2014-02-27;9,35;9,6;9,24;Geprueft
2014-02-28;9,58;10,2;9,26;Geprueft
2014-03-01;9,75;10;9,56;Geprueft
2014-03-02;9,37;9,56;9,23;Geprueft
2014-03-03;9,33;9,5;9,04;Geprueft
2014-03-04;9,43;10,4;8,77;Geprueft
2014-03-05;9,45;10,3;8,78;Geprueft
2014-03-06;9,39;10,3;8,82;Geprueft
2014-03-07;9,21;9,99;8,54;Geprueft
2014-03-08;9,19;10,2;7,91;Geprueft
2014-03-09;9,08;10,1;7,94;Geprueft
2014-03-10;9,18;10,5;8,06;Geprueft
2014-03-11;9,1;10,5;7,88;Geprueft
2014-03-12;8,6;9,59;7,66;Geprueft
2014-03-13;8,64;10;7,69;Geprueft
2014-03-14;8,72;9,66;8,61;Geprueft
2014-03-15;9,07;10,9;8,14;Geprueft
2014-03-16;12;17,4;10,2;Geprueft
2014-03-17;13,6;16,2;11,4;Geprueft
2014-03-18;10,8;11,8;10,3;Geprueft
2014-03-19;10,5;11,9;9,66;Geprueft
2014-03-20;10,4;11,5;9,51;Geprueft
2014-03-21;9,43;9,82;9,23;Geprueft
2014-03-22;9,21;10,5;8,85;Geprueft
2014-03-23;12,7;16;8,62;Geprueft
2014-03-24;14,7;16,2;12,4;Geprueft
2014-03-25;13,2;15;11,5;Geprueft
2014-03-26;11;11,6;10,1;Geprueft
2014-03-27;10,2;10,5;9,51;Geprueft
2014-03-28;9,78;10,1;9,35;Geprueft
2014-03-29;9,4;9,72;9,24;Geprueft
2014-03-30;9,22;9,88;8,78;Geprueft
2014-03-31;8,96;9,83;8,22;Geprueft
2014-04-01;8,75;9,43;8,22;Geprueft
2014-04-02;8,54;8,63;8,34;Geprueft
2014-04-03;8,38;8,6;8,18;Geprueft
2014-04-04;8,45;9,83;8,06;Geprueft
2014-04-05;8,17;8,47;7,8;Geprueft
2014-04-06;8,07;8,89;7,59;Geprueft
2014-04-07;8,08;8,65;7,02;Geprueft
2014-04-08;8,18;9,18;7,9;Geprueft
2014-04-09;8,93;10,1;8,01;Geprueft
2014-04-10;9,12;10,5;8,18;Geprueft
2014-04-11;9,01;10,1;8,4;Geprueft
2014-04-12;8,23;8,57;7,99;Geprueft
2014-04-13;8,47;8,76;8,2;Geprueft
2014-04-14;8,75;11;7,8;Geprueft
2014-04-15;11;11,4;10;Geprueft
2014-04-16;9,7;10,4;9,15;Geprueft
2014-04-17;8,78;9,95;7,61;Geprueft
2014-04-18;8,74;9,97;8,15;Geprueft
2014-04-19;9,64;10,3;9,1;Geprueft
2014-04-20;8,95;9,32;8,65;Geprueft
2014-04-21;8,45;8,86;8,09;Geprueft
2014-04-22;8,2;9,02;6,92;Geprueft
2014-04-23;8,1;8,96;7,51;Geprueft
2014-04-24;7,8;8,43;6,92;Geprueft
2014-04-25;7,59;7,73;7,29;Geprueft
2014-04-26;8,6;10,9;7,61;Geprueft
2014-04-27;9,71;12,9;8,1;Geprueft
2014-04-28;9,73;11,1;7,68;Geprueft
2014-04-29;9,74;16,1;8,49;Geprueft
2014-04-30;10,3;13,1;8,47;Geprueft
2014-05-01;8,39;9,12;7,72;Geprueft
2014-05-02;8,19;8,76;7,72;Geprueft
2014-05-03;8,89;10;8,22;Geprueft
