Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:09"
Zeitbezug:;MEZ
Messstellen-Name:;Kienhof
Messstellen-Nr.:;15205501
Gewässer:;Regen
Ostwert:;754654;Nordwert:;5454455;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"354,09 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2019-01-01;42,1;44,1;40,5;Geprueft
2019-01-02;49,6;56,8;44,1;Geprueft
2019-01-03;44,1;53,8;35,9;Geprueft
2019-01-04;34;36,8;31,6;Geprueft
2019-01-05;31,6;33,2;30,7;Geprueft
2019-01-06;35,7;37,4;33,2;Geprueft
2019-01-07;36,9;37,4;36,4;Geprueft
2019-01-08;41,8;48,3;36,4;Geprueft
2019-01-09;63,1;71;48,3;Geprueft
2019-01-10;49,5;63,4;39,7;Geprueft
2019-01-11;37,6;39,7;33,6;Geprueft
2019-01-12;33,8;36;32,7;Geprueft
2019-01-13;42,1;61,9;36;Geprueft
2019-01-14;92,9;109;61,9;Geprueft
2019-01-15;80,7;106;56,5;Geprueft
2019-01-16;49,8;56,5;45,6;Geprueft
2019-01-17;43,4;45,6;40;Geprueft
2019-01-18;43;46,4;39,1;Geprueft
2019-01-19;37;43,6;32,9;Geprueft
2019-01-20;31,7;32,9;30,4;Geprueft
2019-01-21;29,2;31,2;28;Geprueft
2019-01-22;28;28,7;27,9;Geprueft
2019-01-23;27,9;27,9;27,9;Geprueft
2019-01-24;27,7;27,9;26,9;Geprueft
2019-01-25;26,7;26,9;26,5;Geprueft
2019-01-26;26,3;26,5;26,2;Geprueft
2019-01-27;26,3;27,6;26;Geprueft
2019-01-28;30,2;32,3;27,6;Geprueft
2019-01-29;29;29,9;27,5;Geprueft
2019-01-30;25,6;27,5;23,8;Geprueft
2019-01-31;24,4;26;23,8;Geprueft
2019-02-01;24,9;26;23,8;Geprueft
2019-02-02;24,7;26,8;23,8;Geprueft
2019-02-03;29;30;26,8;Geprueft
2019-02-04;28,8;30;26,9;Geprueft
2019-02-05;25,4;26,9;23,1;Geprueft
2019-02-06;23,6;26,9;21,7;Geprueft
2019-02-07;26,5;26,9;25,4;Geprueft
2019-02-08;25,9;28,5;23,9;Geprueft
2019-02-09;28;29,3;26,9;Geprueft
2019-02-10;33,7;41,2;27,7;Geprueft
2019-02-11;67,2;82,3;41,2;Geprueft
2019-02-12;66,2;81,8;46,7;Geprueft
2019-02-13;40,3;46,7;37,7;Geprueft
2019-02-14;35,4;37,7;33,4;Geprueft
2019-02-15;31,7;33,4;30,2;Geprueft
2019-02-16;31;31,8;30,2;Geprueft
2019-02-17;30,3;31;30,2;Geprueft
2019-02-18;30,7;31;30,2;Geprueft
2019-02-19;30,3;31;30,2;Geprueft
2019-02-20;31,1;32,7;30,2;Geprueft
2019-02-21;32,7;32,7;31,9;Geprueft
2019-02-22;36,5;47;32,7;Geprueft
2019-02-23;54,6;59,9;47;Geprueft
2019-02-24;41,3;48,9;36,2;Geprueft
2019-02-25;34,2;36,2;32,8;Geprueft
2019-02-26;34,1;35,3;32,8;Geprueft
2019-02-27;36,8;38;35,3;Geprueft
2019-02-28;40,5;42,4;37,1;Geprueft
2019-03-01;49,3;60,1;40,6;Geprueft
2019-03-02;82,7;96,6;60,1;Geprueft
2019-03-03;81,8;95,4;70,9;Geprueft
2019-03-04;73,6;77,7;67,6;Geprueft
2019-03-05;71,2;74,3;66,5;Geprueft
2019-03-06;69,3;72,1;64,4;Geprueft
2019-03-07;60,8;64,4;58,1;Geprueft
2019-03-08;60,5;64,5;57,1;Geprueft
2019-03-09;57,2;59,2;55,1;Geprueft
2019-03-10;67;99,3;55,1;Geprueft
2019-03-11;133;148;99,3;Geprueft
2019-03-12;87,9;120;71,1;Geprueft
2019-03-13;65,2;71,1;59,3;Geprueft
2019-03-14;56,7;59,3;55,3;Geprueft
2019-03-15;87,4;103;58,3;Geprueft
2019-03-16;165;295;99,4;Geprueft
2019-03-17;273;337;184;Geprueft
2019-03-18;147;184;125;Geprueft
2019-03-19;103;125;88,6;Geprueft
2019-03-20;79;88,6;72,5;Geprueft
2019-03-21;66,6;72,5;62,7;Geprueft
2019-03-22;59,6;62,7;57,5;Geprueft
2019-03-23;58;59,6;56,5;Geprueft
2019-03-24;57,8;58,6;56,5;Geprueft
2019-03-25;57,7;59,6;56,5;Geprueft
2019-03-26;54,3;57,6;50,6;Geprueft
2019-03-27;49,3;50,6;48,6;Geprueft
2019-03-28;46,2;48,7;44,9;Geprueft
2019-03-29;43,9;44,9;43;Geprueft
2019-03-30;44,1;44,9;43,1;Geprueft
2019-03-31;43,3;44;43,1;Geprueft
2019-04-01;42,2;43,1;41,3;Geprueft
2019-04-02;43,4;45;42,2;Geprueft
2019-04-03;43,2;45;42,2;Geprueft
2019-04-04;44,2;46;42,2;Geprueft
2019-04-05;43,6;45,1;42,3;Geprueft
2019-04-06;42,2;44,1;40,5;Geprueft
2019-04-07;42;43,2;40,5;Geprueft
2019-04-08;40,4;42,3;38,7;Geprueft
2019-04-09;42,7;45,1;39,6;Geprueft
2019-04-10;41,9;44,2;40,6;Geprueft
2019-04-11;38,6;40,6;37,9;Geprueft
2019-04-12;36,1;38,8;35,2;Geprueft
2019-04-13;33,7;35,2;32,5;Geprueft
2019-04-14;31,8;32,5;30,7;Geprueft
2019-04-15;30,6;31,4;29,7;Geprueft
2019-04-16;29,4;29,7;28,8;Geprueft
2019-04-17;28,7;28,8;27,8;Geprueft
2019-04-18;27,3;28,6;26,9;Geprueft
2019-04-19;27,3;27,6;26,8;Geprueft
2019-04-20;27,4;27,5;26,7;Geprueft
2019-04-21;27,3;27,4;27,2;Geprueft
2019-04-22;27,2;27,2;27,1;Geprueft
2019-04-23;27;27,8;26,9;Geprueft
2019-04-24;26,7;26,9;26,1;Geprueft
2019-04-25;26,7;26,8;26;Geprueft
2019-04-26;25,7;26,7;25;Geprueft
2019-04-27;24,8;25;24,2;Geprueft
2019-04-28;26;26,3;24,9;Geprueft
2019-04-29;25,6;26,2;24,6;Geprueft
2019-04-30;28,4;29,8;26;Geprueft
2019-05-01;28;29,7;25;Geprueft
2019-05-02;23,7;25;22,8;Geprueft
2019-05-03;22,6;22,8;22;Geprueft
2019-05-04;23,7;24,7;22,6;Geprueft
2019-05-05;24,3;25,2;23,2;Geprueft
2019-05-06;23,2;25,2;22,2;Geprueft
2019-05-07;21,3;22,2;20,1;Geprueft
2019-05-08;20,2;21,3;19,9;Geprueft
2019-05-09;19,8;20,5;19,2;Geprueft
2019-05-10;21,2;23,7;20,4;Geprueft
2019-05-11;24,7;27,9;23,7;Geprueft
2019-05-12;27,5;29,4;26,3;Geprueft
2019-05-13;24,9;27;21,9;Geprueft
2019-05-14;21;21,9;19,8;Geprueft
2019-05-15;19,6;19,8;19,1;Geprueft
2019-05-16;19,9;21,5;19;Geprueft
2019-05-17;23,2;24,8;21,5;Geprueft
2019-05-18;21,6;22,7;21,2;Geprueft
2019-05-19;19,4;21,2;17,9;Geprueft
2019-05-20;21,5;29,4;17,9;Geprueft
2019-05-21;39,4;47,1;29,4;Geprueft
2019-05-22;42,5;46,1;37,9;Geprueft
2019-05-23;32,4;37,9;28,9;Geprueft
2019-05-24;25,6;28,9;23;Geprueft
2019-05-25;21,5;23;20,9;Geprueft
2019-05-26;20,7;21,6;20,1;Geprueft
2019-05-27;19,6;20,1;19,4;Geprueft
2019-05-28;28,1;44,4;19,4;Geprueft
2019-05-29;39,4;45,3;34,5;Geprueft
2019-05-30;30,8;34,5;28;Geprueft
2019-05-31;25;28;22,8;Geprueft
2019-06-01;21,5;22,8;20,7;Geprueft
2019-06-02;20,5;21,2;19,7;Geprueft
2019-06-03;18,9;19,7;18,3;Geprueft
2019-06-04;18;18,8;16,9;Geprueft
2019-06-05;16,7;17,8;16,2;Geprueft
2019-06-06;18,3;18,7;17,7;Geprueft
2019-06-07;17,1;18,7;15,6;Geprueft
2019-06-08;17,6;18,8;15,9;Geprueft
2019-06-09;15,1;15,9;14,6;Geprueft
2019-06-10;14,2;15,4;13,5;Geprueft
2019-06-11;15,2;15,7;14,7;Geprueft
2019-06-12;14,9;15,7;14,1;Geprueft
2019-06-13;14,9;15,2;13,7;Geprueft
2019-06-14;12,9;13,7;12,3;Geprueft
2019-06-15;13;13,7;12,3;Geprueft
2019-06-16;15,3;18,7;12,8;Geprueft
2019-06-17;22,1;24,4;18,2;Geprueft
2019-06-18;15,7;18,2;14,9;Geprueft
2019-06-19;14,1;15,4;12,9;Geprueft
2019-06-20;15,3;17,1;13,9;Geprueft
2019-06-21;15,1;17,2;14;Geprueft
2019-06-22;17,4;18,3;15,6;Geprueft
2019-06-23;14,6;15,6;14;Geprueft
2019-06-24;15,9;16,8;15,1;Geprueft
2019-06-25;14,5;16,8;12,7;Geprueft
2019-06-26;12,2;12,7;11,4;Geprueft
2019-06-27;10,9;11,4;10,5;Geprueft
2019-06-28;10,3;10,5;9,83;Geprueft
2019-06-29;10,1;10,5;9,83;Geprueft
2019-06-30;9,66;10,2;9,48;Geprueft
2019-07-01;9,66;10,3;8,68;Geprueft
2019-07-02;11,7;13,8;10,2;Geprueft
2019-07-03;11,2;12,9;10,3;Geprueft
2019-07-04;10,4;11,2;9,97;Geprueft
2019-07-05;10;11,3;8,89;Geprueft
2019-07-06;10,5;12,8;7,49;Geprueft
2019-07-07;10,5;12,9;7,92;Geprueft
2019-07-08;11,4;13,6;8,76;Geprueft
2019-07-09;12;14,7;9,63;Geprueft
2019-07-10;11,8;14,7;9,72;Geprueft
2019-07-11;9,88;13,9;7,52;Geprueft
2019-07-12;12,1;16,7;8,72;Geprueft
2019-07-13;21,2;32,7;14,6;Geprueft
2019-07-14;27,7;32,4;21,8;Geprueft
2019-07-15;17,2;21,9;14,9;Geprueft
2019-07-16;14;15,5;12,5;Geprueft
2019-07-17;11,6;12,6;10,8;Geprueft
2019-07-18;10,4;11,8;9,62;Geprueft
2019-07-19;10,1;11,4;9,31;Geprueft
2019-07-20;9,66;10,2;8,97;Geprueft
2019-07-21;10,7;14,6;9,42;Geprueft
2019-07-22;15,2;16,8;14,6;Geprueft
2019-07-23;12,9;16,3;10,1;Geprueft
2019-07-24;9,67;10,5;8,9;Geprueft
2019-07-25;8,6;9,76;7,81;Geprueft
2019-07-26;8,56;10,2;6,56;Geprueft
2019-07-27;8,5;11,2;6,36;Geprueft
2019-07-28;10,6;13,4;7;Geprueft
2019-07-29;10,3;12,9;8,1;Geprueft
2019-07-30;11,9;13,6;8,75;Geprueft
2019-07-31;11,7;13,6;9,47;Geprueft
2019-08-01;9,97;13,6;7,19;Geprueft
2019-08-02;8,96;10,4;8,15;Geprueft
2019-08-03;9,55;11,4;7,69;Geprueft
2019-08-04;11,5;13,9;7,96;Geprueft
2019-08-05;8,04;8,98;7,32;Geprueft
2019-08-06;10;16,4;6,84;Geprueft
2019-08-07;17,8;22,7;13,4;Geprueft
2019-08-08;17,8;22,5;13,4;Geprueft
2019-08-09;11,8;13,5;10,4;Geprueft
2019-08-10;11,4;14,1;10,4;Geprueft
2019-08-11;13,8;16,3;12,7;Geprueft
2019-08-12;18,6;22,6;15,4;Geprueft
2019-08-13;22;23;20,7;Geprueft
2019-08-14;18,8;21,7;15,9;Geprueft
2019-08-15;13,6;15,9;12,4;Geprueft
2019-08-16;11,5;12,5;11,1;Geprueft
2019-08-17;11,4;12,1;10,7;Geprueft
2019-08-18;10,4;11,1;9,76;Geprueft
2019-08-19;13,7;17,5;10,2;Geprueft
2019-08-20;14,4;16,3;13,6;Geprueft
2019-08-21;20,6;23,4;16,3;Geprueft
2019-08-22;21,3;24,1;16,9;Geprueft
2019-08-23;13,8;16,9;11,6;Geprueft
2019-08-24;11;11,6;9,76;Geprueft
2019-08-25;8,68;9,76;8,06;Geprueft
2019-08-26;12,5;15,2;8,89;Geprueft
2019-08-27;16,1;19,3;13,1;Geprueft
2019-08-28;15,8;18,1;13,1;Geprueft
2019-08-29;10,6;13,1;8,47;Geprueft
2019-08-30;9,31;9,75;8,89;Geprueft
2019-08-31;8,71;9,32;8,47;Geprueft
2019-09-01;8,52;8,89;7,66;Geprueft
2019-09-02;9,61;13,1;6,89;Geprueft
2019-09-03;10,3;12,1;8,89;Geprueft
2019-09-04;8,64;8,89;8,47;Geprueft
2019-09-05;7,96;8,47;7,66;Geprueft
2019-09-06;7,9;8,06;7,66;Geprueft
2019-09-07;7,98;8,29;7,59;Geprueft
2019-09-08;10,4;12;8,28;Geprueft
2019-09-09;16,2;19,3;12;Geprueft
2019-09-10;20,2;22,5;17,7;Geprueft
2019-09-11;14,4;17,7;11,1;Geprueft
2019-09-12;9,9;11,1;8,92;Geprueft
