Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:15"
Zeitbezug:;MEZ
Messstellen-Name:;Ösbühl
Messstellen-Nr.:;15247501
Gewässer:;Danglesbach
Ostwert:;783028;Nordwert:;5470376;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"410,77 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2019-01-01;0,2;0,287;0,168;Geprueft
2019-01-02;0,228;0,287;0,181;Geprueft
2019-01-03;0,159;0,181;0,141;Geprueft
2019-01-04;0,137;0,181;0,128;Geprueft
2019-01-05;0,142;0,166;0,127;Geprueft
2019-01-06;0,179;0,194;0,166;Geprueft
2019-01-07;0,18;0,193;0,166;Geprueft
2019-01-08;0,565;1,59;0,165;Geprueft
2019-01-09;0,914;1,64;0,463;Geprueft
2019-01-10;0,363;0,463;0,315;Geprueft
2019-01-11;0,273;0,315;0,25;Geprueft
2019-01-12;0,254;0,314;0,234;Geprueft
2019-01-13;0,822;2,65;0,314;Geprueft
2019-01-14;1,86;2,96;0,939;Geprueft
2019-01-15;0,66;0,939;0,543;Geprueft
2019-01-16;0,689;0,847;0,565;Geprueft
2019-01-17;0,641;0,937;0,478;Geprueft
2019-01-18;0,589;0,937;0,399;Geprueft
2019-01-19;0,338;0,399;0,293;Geprueft
2019-01-20;0,267;0,293;0,245;Geprueft
2019-01-21;0,226;0,245;0,2;Geprueft
2019-01-22;0,187;0,2;0,172;Geprueft
2019-01-23;0,162;0,185;0,158;Geprueft
2019-01-24;0,146;0,158;0,144;Geprueft
2019-01-25;0,13;0,144;0,118;Geprueft
2019-01-26;0,126;0,143;0,106;Geprueft
2019-01-27;0,158;0,183;0,13;Geprueft
2019-01-28;0,204;0,226;0,182;Geprueft
2019-01-29;0,147;0,182;0,129;Geprueft
2019-01-30;0,123;0,168;0,083;Geprueft
2019-01-31;0,109;0,116;0,092;Geprueft
2019-02-01;0,099;0,115;0,073;Geprueft
2019-02-02;0,124;0,166;0,092;Geprueft
2019-02-03;0,142;0,153;0,126;Geprueft
2019-02-04;0,111;0,139;0,071;Geprueft
2019-02-05;0,114;0,179;0,071;Geprueft
2019-02-06;0,09;0,09;0,09;Geprueft
2019-02-07;0,089;0,09;0,089;Geprueft
2019-02-08;0,108;0,137;0,089;Geprueft
2019-02-09;0,178;0,315;0,112;Geprueft
2019-02-10;0,453;1,7;0,219;Geprueft
2019-02-11;1,27;1,7;0,828;Geprueft
2019-02-12;0,517;0,828;0,369;Geprueft
2019-02-13;0,374;0,487;0,3;Geprueft
2019-02-14;0,363;0,509;0,285;Geprueft
2019-02-15;0,32;0,392;0,27;Geprueft
2019-02-16;0,316;0,431;0,255;Geprueft
2019-02-17;0,331;0,473;0,257;Geprueft
2019-02-18;0,321;0,378;0,274;Geprueft
2019-02-19;0,361;0,518;0,26;Geprueft
2019-02-20;0,413;0,586;0,31;Geprueft
2019-02-21;0,453;0,611;0,346;Geprueft
2019-02-22;0,781;1,1;0,565;Geprueft
2019-02-23;0,474;0,687;0,385;Geprueft
2019-02-24;0,34;0,386;0,316;Geprueft
2019-02-25;0,311;0,352;0,284;Geprueft
2019-02-26;0,306;0,336;0,285;Geprueft
2019-02-27;0,309;0,391;0,27;Geprueft
2019-02-28;0,312;0,356;0,272;Geprueft
2019-03-01;0,36;0,452;0,305;Geprueft
2019-03-02;0,345;0,395;0,308;Geprueft
2019-03-03;0,306;0,325;0,276;Geprueft
2019-03-04;0,261;0,277;0,246;Geprueft
2019-03-05;0,264;0,382;0,232;Geprueft
2019-03-06;0,277;0,346;0,249;Geprueft
2019-03-07;0,235;0,249;0,22;Geprueft
2019-03-08;0,217;0,235;0,193;Geprueft
2019-03-09;0,216;0,269;0,193;Geprueft
2019-03-10;0,942;1,93;0,269;Geprueft
2019-03-11;0,537;0,882;0,409;Geprueft
2019-03-12;0,359;0,409;0,321;Geprueft
2019-03-13;0,293;0,322;0,273;Geprueft
2019-03-14;0,724;2,24;0,274;Geprueft
2019-03-15;1,32;2,12;0,833;Geprueft
2019-03-16;2,28;3,46;1,3;Geprueft
2019-03-17;0,977;1,3;0,782;Geprueft
2019-03-18;0,76;0,956;0,608;Geprueft
2019-03-19;0,544;0,608;0,48;Geprueft
2019-03-20;0,44;0,48;0,404;Geprueft
2019-03-21;0,377;0,404;0,351;Geprueft
2019-03-22;0,333;0,352;0,318;Geprueft
2019-03-23;0,268;0,319;0,211;Geprueft
2019-03-24;0,276;0,304;0,271;Geprueft
2019-03-25;0,263;0,274;0,243;Geprueft
2019-03-26;0,242;0,258;0,229;Geprueft
2019-03-27;0,231;0,245;0,216;Geprueft
2019-03-28;0,215;0,231;0,203;Geprueft
2019-03-29;0,2;0,218;0,177;Geprueft
2019-03-30;0,187;0,191;0,178;Geprueft
2019-03-31;0,176;0,192;0,165;Geprueft
2019-04-01;0,165;0,172;0,153;Geprueft
2019-04-02;0,154;0,167;0,141;Geprueft
2019-04-03;0,154;0,156;0,143;Geprueft
2019-04-04;0,147;0,17;0,131;Geprueft
2019-04-05;0,142;0,157;0,132;Geprueft
2019-04-06;0,134;0,146;0,122;Geprueft
2019-04-07;0,131;0,147;0,122;Geprueft
2019-04-08;0,137;0,174;0,123;Geprueft
2019-04-09;0,138;0,161;0,125;Geprueft
2019-04-10;0,126;0,15;0,114;Geprueft
2019-04-11;0,119;0,137;0,115;Geprueft
2019-04-12;0,116;0,163;0,095;Geprueft
2019-04-13;0,113;0,126;0,095;Geprueft
2019-04-14;0,114;0,115;0,105;Geprueft
2019-04-15;0,11;0,138;0,105;Geprueft
2019-04-16;0,105;0,127;0,096;Geprueft
2019-04-17;0,101;0,116;0,096;Geprueft
2019-04-18;0,097;0,106;0,088;Geprueft
2019-04-19;0,096;0,097;0,088;Geprueft
2019-04-20;0,097;0,097;0,088;Geprueft
2019-04-21;0,092;0,097;0,08;Geprueft
2019-04-22;0,091;0,097;0,088;Geprueft
2019-04-23;0,091;0,128;0,088;Geprueft
2019-04-24;0,09;0,097;0,089;Geprueft
2019-04-25;0,088;0,098;0,081;Geprueft
2019-04-26;0,085;0,089;0,081;Geprueft
2019-04-27;0,093;0,141;0,081;Geprueft
2019-04-28;0,107;0,141;0,098;Geprueft
2019-04-29;0,119;0,181;0,089;Geprueft
2019-04-30;0,144;0,181;0,118;Geprueft
2019-05-01;0,11;0,119;0,099;Geprueft
2019-05-02;0,098;0,119;0,09;Geprueft
2019-05-03;0,095;0,099;0,09;Geprueft
2019-05-04;0,096;0,13;0,09;Geprueft
2019-05-05;0,093;0,099;0,09;Geprueft
2019-05-06;0,092;0,109;0,09;Geprueft
2019-05-07;0,091;0,1;0,091;Geprueft
2019-05-08;0,092;0,1;0,091;Geprueft
2019-05-09;0,094;0,11;0,091;Geprueft
2019-05-10;0,098;0,11;0,091;Geprueft
2019-05-11;0,33;1,15;0,083;Geprueft
2019-05-12;0,181;0,271;0,132;Geprueft
2019-05-13;0,114;0,132;0,101;Geprueft
2019-05-14;0,1;0,11;0,092;Geprueft
2019-05-15;0,098;0,101;0,092;Geprueft
2019-05-16;0,126;0,198;0,101;Geprueft
2019-05-17;0,138;0,184;0,11;Geprueft
2019-05-18;0,102;0,111;0,092;Geprueft
2019-05-19;0,098;0,121;0,076;Geprueft
2019-05-20;0,741;2,98;0,084;Geprueft
2019-05-21;0,474;0,897;0,303;Geprueft
2019-05-22;0,24;0,303;0,184;Geprueft
2019-05-23;0,17;0,199;0,133;Geprueft
2019-05-24;0,14;0,185;0,121;Geprueft
2019-05-25;0,132;0,158;0,121;Geprueft
2019-05-26;0,132;0,257;0,111;Geprueft
2019-05-27;0,113;0,122;0,101;Geprueft
2019-05-28;0,308;0,485;0,122;Geprueft
2019-05-29;0,281;0,337;0,242;Geprueft
2019-05-30;0,194;0,242;0,158;Geprueft
2019-05-31;0,147;0,158;0,133;Geprueft
2019-06-01;0,128;0,145;0,111;Geprueft
2019-06-02;0,113;0,122;0,102;Geprueft
2019-06-03;0,103;0,111;0,093;Geprueft
2019-06-04;0,095;0,102;0,084;Geprueft
2019-06-05;0,089;0,102;0,076;Geprueft
2019-06-06;0,087;0,112;0,077;Geprueft
2019-06-07;0,086;0,093;0,077;Geprueft
2019-06-08;0,083;0,102;0,069;Geprueft
2019-06-09;0,077;0,122;0,062;Geprueft
2019-06-10;0,081;0,122;0,069;Geprueft
2019-06-11;0,093;0,102;0,085;Geprueft
2019-06-12;0,079;0,122;0,069;Geprueft
2019-06-13;0,074;0,102;0,056;Geprueft
2019-06-14;0,069;0,077;0,062;Geprueft
2019-06-15;0,067;0,077;0,062;Geprueft
2019-06-16;0,111;0,215;0,063;Geprueft
2019-06-17;0,079;0,093;0,07;Geprueft
2019-06-18;0,071;0,077;0,063;Geprueft
2019-06-19;0,068;0,077;0,063;Geprueft
2019-06-20;0,067;0,093;0,063;Geprueft
2019-06-21;0,065;0,07;0,063;Geprueft
2019-06-22;0,066;0,085;0,063;Geprueft
2019-06-23;0,08;0,094;0,07;Geprueft
2019-06-24;0,067;0,085;0,063;Geprueft
2019-06-25;0,061;0,077;0,056;Geprueft
2019-06-26;0,06;0,07;0,056;Geprueft
2019-06-27;0,058;0,063;0,05;Geprueft
2019-06-28;0,056;0,07;0,05;Geprueft
2019-06-29;0,057;0,07;0,05;Geprueft
2019-06-30;0,058;0,063;0,05;Geprueft
2019-07-01;0,058;0,07;0,056;Geprueft
2019-07-02;0,058;0,063;0,05;Geprueft
2019-07-03;0,054;0,063;0,05;Geprueft
2019-07-04;0,054;0,063;0,05;Geprueft
2019-07-05;0,055;0,063;0,05;Geprueft
2019-07-06;0,053;0,063;0,05;Geprueft
2019-07-07;0,058;0,07;0,05;Geprueft
2019-07-08;0,056;0,07;0,051;Geprueft
2019-07-09;0,056;0,113;0,051;Geprueft
2019-07-10;0,054;0,07;0,051;Geprueft
2019-07-11;0,054;0,07;0,045;Geprueft
2019-07-12;0,247;2,77;0,045;Geprueft
2019-07-13;0,349;1,79;0,114;Geprueft
2019-07-14;0,098;0,136;0,086;Geprueft
2019-07-15;0,077;0,086;0,064;Geprueft
2019-07-16;0,07;0,095;0,064;Geprueft
2019-07-17;0,065;0,071;0,057;Geprueft
2019-07-18;0,061;0,071;0,057;Geprueft
2019-07-19;0,062;0,071;0,057;Geprueft
2019-07-20;0,062;0,064;0,057;Geprueft
2019-07-21;0,063;0,078;0,051;Geprueft
2019-07-22;0,061;0,071;0,057;Geprueft
2019-07-23;0,058;0,095;0,051;Geprueft
2019-07-24;0,054;0,057;0,051;Geprueft
2019-07-25;0,055;0,071;0,051;Geprueft
