Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:12"
Zeitbezug:;MEZ
Messstellen-Name:;Chamerau
Messstellen-Nr.:;15202300
Gewässer:;Regen
Ostwert:;772999;Nordwert:;5454387;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"371,23 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2014-01-01;14,4;14,9;13,9;Geprueft
2014-01-02;14,4;15,2;13,6;Geprueft
2014-01-03;14,1;14,5;13,6;Geprueft
2014-01-04;14,2;14,5;13,9;Geprueft
2014-01-05;16,4;18;14,2;Geprueft
2014-01-06;18,3;19,6;16,2;Geprueft
2014-01-07;15,5;16,2;14,9;Geprueft
2014-01-08;15,2;15,5;14,5;Geprueft
2014-01-09;14,8;15,5;14,5;Geprueft
2014-01-10;17,8;19,6;15,5;Geprueft
2014-01-11;19;20;16,6;Geprueft
2014-01-12;16,9;17,7;15,9;Geprueft
2014-01-13;17,2;18;15,5;Geprueft
2014-01-14;16,2;17,7;15,5;Geprueft
2014-01-15;16,4;17,3;15,5;Geprueft
2014-01-16;15,4;16,9;14,9;Geprueft
2014-01-17;15,6;16,6;14,9;Geprueft
2014-01-18;18;18,8;16,2;Geprueft
2014-01-19;16,5;18,8;15,9;Geprueft
2014-01-20;15,4;16,2;14,5;Geprueft
2014-01-21;15,8;17,3;14,5;Geprueft
2014-01-22;16,8;17,3;15,9;Geprueft
2014-01-23;15,8;16,2;15,5;Geprueft
2014-01-24;15,7;16,6;14,8;Geprueft
2014-01-25;15,9;16,2;15,9;Geprueft
2014-01-26;15,6;15,9;14,8;Geprueft
2014-01-27;16;16,9;14,8;Geprueft
2014-01-28;16,7;17,3;16,2;Geprueft
2014-01-29;16,2;16,2;16,2;Geprueft
2014-01-30;15,7;16,2;15,5;Geprueft
2014-01-31;15,5;15,8;14,8;Geprueft
2014-02-01;16;16,9;15,8;Geprueft
2014-02-02;18,2;19,1;16,5;Geprueft
2014-02-03;17;17,6;16,5;Geprueft
2014-02-04;16,4;16,5;16,2;Geprueft
2014-02-05;15,8;16,5;15,5;Geprueft
2014-02-06;16;17,3;15,5;Geprueft
2014-02-07;15,2;17,6;13,9;Geprueft
2014-02-08;14,8;15,2;14,5;Geprueft
2014-02-09;14,7;14,8;14,5;Geprueft
2014-02-10;14,6;14,8;13,9;Geprueft
2014-02-11;14;14,2;13,5;Geprueft
2014-02-12;14,6;14,8;14,2;Geprueft
2014-02-13;12,9;14,2;12,6;Geprueft
2014-02-14;14,1;15,1;12,6;Geprueft
2014-02-15;14,9;15,5;13,9;Geprueft
2014-02-16;15,6;21,1;13,5;Geprueft
2014-02-17;23,9;28,9;19,5;Geprueft
2014-02-18;17,5;19,5;15,5;Geprueft
2014-02-19;14,9;15,5;12;Geprueft
2014-02-20;13,4;15,8;11,9;Geprueft
2014-02-21;15,7;16,6;14,5;Geprueft
2014-02-22;17,7;18,9;16,6;Geprueft
2014-02-23;16,9;18,4;16;Geprueft
2014-02-24;16;16,4;15,5;Geprueft
2014-02-25;15,2;15,5;15;Geprueft
2014-02-26;16;18;14,9;Geprueft
2014-02-27;15,6;18;14;Geprueft
2014-02-28;14,4;14,8;14,4;Geprueft
2014-03-01;14,9;15,2;14,7;Geprueft
2014-03-02;14,7;15,1;14,6;Geprueft
2014-03-03;14,2;15;13,7;Geprueft
2014-03-04;13,8;14,1;13,7;Geprueft
2014-03-05;14;14;13,6;Geprueft
2014-03-06;13,9;14;13,5;Geprueft
2014-03-07;13,4;13,9;13;Geprueft
2014-03-08;13;13;12,6;Geprueft
2014-03-09;12,2;12,6;12,2;Geprueft
2014-03-10;11,8;12,2;11,4;Geprueft
2014-03-11;12,1;12,4;12;Geprueft
2014-03-12;12,1;12,4;11,6;Geprueft
2014-03-13;11;11,6;10,9;Geprueft
2014-03-14;11,2;11,2;11,1;Geprueft
2014-03-15;11,9;14,4;11,1;Geprueft
2014-03-16;15,6;16,9;14,4;Geprueft
2014-03-17;17,2;17,8;16,4;Geprueft
2014-03-18;14,6;16,4;13,4;Geprueft
2014-03-19;13,6;13,8;13,4;Geprueft
2014-03-20;13,6;13,8;13,3;Geprueft
2014-03-21;12,5;13,7;11,5;Geprueft
2014-03-22;11,7;12,5;11,5;Geprueft
2014-03-23;16,3;21,6;12,2;Geprueft
2014-03-24;21,4;22,7;20;Geprueft
2014-03-25;18,6;21,6;16,1;Geprueft
2014-03-26;14,8;16,5;13,5;Geprueft
2014-03-27;13,3;13,9;12,7;Geprueft
2014-03-28;12,8;13,1;12,7;Geprueft
2014-03-29;12,6;12,7;12,3;Geprueft
2014-03-30;12,1;12,3;11,6;Geprueft
2014-03-31;11,6;11,9;11,6;Geprueft
2014-04-01;11,5;11,9;11,2;Geprueft
2014-04-02;11,2;11,5;10,8;Geprueft
2014-04-03;10,9;11,2;10,8;Geprueft
2014-04-04;10,9;11,1;10,8;Geprueft
2014-04-05;10,9;11,1;10,7;Geprueft
2014-04-06;12,7;13,6;10,7;Geprueft
2014-04-07;11,4;13,6;10;Geprueft
2014-04-08;10,2;10,7;10;Geprueft
2014-04-09;11,8;14,3;10,7;Geprueft
2014-04-10;11,7;12,4;11,3;Geprueft
2014-04-11;12,3;12,7;11,6;Geprueft
2014-04-12;11,1;11,6;10,6;Geprueft
2014-04-13;10,8;11,2;10,6;Geprueft
2014-04-14;11,7;13;11,2;Geprueft
2014-04-15;14,8;15,8;13;Geprueft
2014-04-16;13,4;15,8;12,2;Geprueft
2014-04-17;13,9;14,9;12,5;Geprueft
2014-04-18;13,1;14,5;11,4;Geprueft
2014-04-19;12,7;13,2;12,1;Geprueft
2014-04-20;12,7;13,6;12,1;Geprueft
2014-04-21;11,8;12,1;11,7;Geprueft
2014-04-22;11,4;12,8;11;Geprueft
2014-04-23;11,9;13,9;10,6;Geprueft
2014-04-24;11,5;13,9;10,3;Geprueft
2014-04-25;10;10,3;9,91;Geprueft
2014-04-26;12,7;16,8;9,91;Geprueft
2014-04-27;12,4;16,8;11,2;Geprueft
2014-04-28;13,8;17,7;11,8;Geprueft
2014-04-29;12,4;13,3;12,2;Geprueft
2014-04-30;13,6;14,6;13;Geprueft
2014-05-01;12,1;13,4;11,2;Geprueft
2014-05-02;11;11,2;10,6;Geprueft
2014-05-03;11;11,7;10,9;Geprueft
2014-05-04;12;12,4;11,3;Geprueft
2014-05-05;11;11,7;10,7;Geprueft
2014-05-06;10,3;10,7;10,1;Geprueft
2014-05-07;11,6;17,6;10,1;Geprueft
2014-05-08;17,7;18,6;15,8;Geprueft
2014-05-09;14,9;15,8;14,2;Geprueft
2014-05-10;16,5;17,8;14,6;Geprueft
2014-05-11;15,3;17,8;14,2;Geprueft
2014-05-12;19,3;21,5;14,7;Geprueft
2014-05-13;19,3;20,4;17;Geprueft
2014-05-14;16,2;18,9;15,2;Geprueft
2014-05-15;14,4;16,6;12,5;Geprueft
2014-05-16;12,6;12,9;12,1;Geprueft
2014-05-17;18,6;24;12,9;Geprueft
2014-05-18;33,6;38,4;24;Geprueft
2014-05-19;30,4;36,4;24,1;Geprueft
2014-05-20;17,2;24,1;15,1;Geprueft
2014-05-21;14,9;15,5;13,9;Geprueft
2014-05-22;13,6;14,3;13,1;Geprueft
2014-05-23;12,8;13,1;12;Geprueft
2014-05-24;12;12,1;11,7;Geprueft
2014-05-25;12,4;12,8;12,1;Geprueft
2014-05-26;11,7;12,8;11;Geprueft
2014-05-27;13,8;16,1;11,4;Geprueft
2014-05-28;75;151;16,1;Geprueft
2014-05-29;85,2;145;67,4;Geprueft
2014-05-30;49,5;70,7;35,5;Geprueft
2014-05-31;29,4;35,5;24,9;Geprueft
2014-06-01;22;24,9;20;Geprueft
2014-06-02;18,8;20;17,1;Geprueft
2014-06-03;16,6;18;15,8;Geprueft
2014-06-04;16,8;19;15,8;Geprueft
2014-06-05;15,6;16,7;14,5;Geprueft
2014-06-06;14,2;14,5;13;Geprueft
2014-06-07;13;13,3;12,6;Geprueft
2014-06-08;12,2;12,6;11,9;Geprueft
2014-06-09;12,2;12,3;11,9;Geprueft
2014-06-10;11,6;12,3;11,2;Geprueft
2014-06-11;12;13;11,2;Geprueft
2014-06-12;11,7;12,3;10,9;Geprueft
2014-06-13;10,9;10,9;10,9;Geprueft
2014-06-14;10,9;10,9;10,9;Geprueft
2014-06-15;10,8;10,9;10,6;Geprueft
2014-06-16;10,2;10,9;9,7;Geprueft
2014-06-17;10,2;10,6;9,99;Geprueft
2014-06-18;10,6;11,3;10,3;Geprueft
2014-06-19;9,94;10,3;9,73;Geprueft
2014-06-20;10,9;12,4;9,74;Geprueft
2014-06-21;10,9;11;10,7;Geprueft
2014-06-22;10;10,7;9,49;Geprueft
2014-06-23;9,35;9,77;9,21;Geprueft
2014-06-24;9,25;9,5;9,22;Geprueft
2014-06-25;10,6;14,4;9,23;Geprueft
2014-06-26;12,7;14,8;11,1;Geprueft
2014-06-27;10,4;12,8;9,82;Geprueft
2014-06-28;9,55;9,83;9,26;Geprueft
2014-06-29;10,8;14;9,55;Geprueft
2014-06-30;17,7;19;14;Geprueft
2014-07-01;14,6;18,5;11,8;Geprueft
2014-07-02;10,7;11,8;9,87;Geprueft
2014-07-03;9,64;10,2;9,31;Geprueft
2014-07-04;9,98;10,5;9,61;Geprueft
2014-07-05;9,44;9,62;9,07;Geprueft
2014-07-06;9,18;9,35;9,07;Geprueft
2014-07-07;9,43;12,6;9,08;Geprueft
2014-07-08;16,8;20,1;12,6;Geprueft
2014-07-09;54,9;78,8;20,1;Geprueft
2014-07-10;34,2;46,3;22,9;Geprueft
2014-07-11;19,2;22,9;17,2;Geprueft
2014-07-12;26,3;31,2;18,2;Geprueft
2014-07-13;23,1;31,8;17,3;Geprueft
2014-07-14;26,6;30,6;20,2;Geprueft
2014-07-15;16;20,2;13,5;Geprueft
2014-07-16;13,3;13,9;12,4;Geprueft
2014-07-17;11,9;12,7;11;Geprueft
2014-07-18;11,7;13,1;11;Geprueft
2014-07-19;11,7;12;11;Geprueft
2014-07-20;10,5;11;10,1;Geprueft
2014-07-21;10,3;11;10,1;Geprueft
2014-07-22;14,9;20,9;10,7;Geprueft
2014-07-23;20,2;24,8;12,4;Geprueft
2014-07-24;11,5;12,4;11,1;Geprueft
2014-07-25;10,6;11,1;10,1;Geprueft
2014-07-26;10,2;10,4;9,84;Geprueft
2014-07-27;10,3;12,1;9,84;Geprueft
2014-07-28;10,2;10,8;9,29;Geprueft
2014-07-29;13,8;16,1;10,5;Geprueft
2014-07-30;11,8;15,7;10,5;Geprueft
2014-07-31;15,7;17,1;12,9;Geprueft
2014-08-01;11,5;14,1;10,2;Geprueft
2014-08-02;10;10,2;9,62;Geprueft
2014-08-03;11,2;12,2;9,63;Geprueft
2014-08-04;11,7;13,7;9,93;Geprueft
2014-08-05;15,6;20,6;13,7;Geprueft
2014-08-06;17,5;20,6;14,6;Geprueft
2014-08-07;11,8;14,6;10,3;Geprueft
2014-08-08;10,9;14,2;9,68;Geprueft
2014-08-09;9,42;9,69;9,14;Geprueft
2014-08-10;11,6;12,3;9,15;Geprueft
2014-08-11;13,7;17,3;11,3;Geprueft
2014-08-12;18,7;24;12,7;Geprueft
2014-08-13;11,9;12,7;11,3;Geprueft
2014-08-14;16,1;20,2;12;Geprueft
2014-08-15;15,4;19,7;13,1;Geprueft
2014-08-16;13,7;16,4;12,7;Geprueft
2014-08-17;19,5;20,8;16,4;Geprueft
2014-08-18;14;17,3;12,4;Geprueft
2014-08-19;11,7;12,4;10,7;Geprueft
2014-08-20;10,6;10,7;10,1;Geprueft
2014-08-21;10,8;11,4;10,1;Geprueft
2014-08-22;12,5;13,6;10,7;Geprueft
2014-08-23;12,6;12,8;12,1;Geprueft
2014-08-24;12,3;13,2;11,7;Geprueft
2014-08-25;12,7;13,2;12,1;Geprueft
2014-08-26;13,7;21,5;12,1;Geprueft
2014-08-27;47,7;64,8;21,5;Geprueft
2014-08-28;27,2;43;18,9;Geprueft
2014-08-29;15,3;18,9;13,7;Geprueft
2014-08-30;13,4;14,5;12,9;Geprueft
2014-08-31;36,6;92,5;14,5;Geprueft
2014-09-01;51,5;79,1;37,5;Geprueft
2014-09-02;27,6;37,5;23,8;Geprueft
2014-09-03;20,2;23,8;17,6;Geprueft
2014-09-04;17;17,6;15,8;Geprueft
2014-09-05;15,4;15,8;13,8;Geprueft
2014-09-06;13,9;16,7;13,4;Geprueft
2014-09-07;18,8;22,2;16,7;Geprueft
2014-09-08;20,8;26,8;15;Geprueft
2014-09-09;16,7;17,7;15;Geprueft
2014-09-10;14,4;17,2;13,4;Geprueft
2014-09-11;13,9;14,6;13,4;Geprueft
2014-09-12;30,7;54;14,2;Geprueft
2014-09-13;31,9;46,4;24,6;Geprueft
