Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:09"
Zeitbezug:;MEZ
Messstellen-Name:;Marienthal
Messstellen-Nr.:;15207507
Gewässer:;Regen
Ostwert:;731151;Nordwert:;5457076;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"336,95 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2019-01-01;48,4;50,5;43,2;Geprueft
2019-01-02;53,4;62,4;50,5;Geprueft
2019-01-03;54,1;62,4;46,2;Geprueft
2019-01-04;40,3;46,2;37,4;Geprueft
2019-01-05;36,5;37,5;36,2;Geprueft
2019-01-06;40,6;43,6;37,5;Geprueft
2019-01-07;44,4;45,7;43,6;Geprueft
2019-01-08;48;54;43,7;Geprueft
2019-01-09;70;81,3;54;Geprueft
2019-01-10;65,9;79,5;52,6;Geprueft
2019-01-11;47,9;52,6;43,9;Geprueft
2019-01-12;42,1;45,3;41,2;Geprueft
2019-01-13;48,9;63,2;41,9;Geprueft
2019-01-14;98,5;123;63,2;Geprueft
2019-01-15;105;123;78,1;Geprueft
2019-01-16;66,4;78,1;59,3;Geprueft
2019-01-17;56,6;59,3;53,1;Geprueft
2019-01-18;53,2;57,9;50,9;Geprueft
2019-01-19;50,1;57,9;43,7;Geprueft
2019-01-20;40,5;43,7;37,1;Geprueft
2019-01-21;35,5;37,1;34,2;Geprueft
2019-01-22;33,4;34,2;32,6;Geprueft
2019-01-23;31,9;32,6;31,2;Geprueft
2019-01-24;30,7;31,2;30,1;Geprueft
2019-01-25;29,9;30,1;29,7;Geprueft
2019-01-26;29,6;29,7;29,5;Geprueft
2019-01-27;29,6;29,6;29,5;Geprueft
2019-01-28;32,9;36,2;28,4;Geprueft
2019-01-29;33,7;35,6;32,6;Geprueft
2019-01-30;29,7;32,6;25,8;Geprueft
2019-01-31;26;26,9;24,8;Geprueft
2019-02-01;27,4;28,1;25,9;Geprueft
2019-02-02;26,3;27,1;25,9;Geprueft
2019-02-03;30,1;31,4;27,1;Geprueft
2019-02-04;31;31,4;30,1;Geprueft
2019-02-05;28,2;30,1;25,7;Geprueft
2019-02-06;23,3;25,7;22;Geprueft
2019-02-07;21,9;22,5;21,7;Geprueft
2019-02-08;23,6;26;22,5;Geprueft
2019-02-09;28,1;29,9;26;Geprueft
2019-02-10;33,5;44,6;29,3;Geprueft
2019-02-11;68,3;87,4;44,6;Geprueft
2019-02-12;80,3;89,4;62,2;Geprueft
2019-02-13;50;62,2;43,9;Geprueft
2019-02-14;42;43,9;39,8;Geprueft
2019-02-15;37,5;39,8;35,3;Geprueft
2019-02-16;35,2;35,9;32,2;Geprueft
2019-02-17;34,2;35,3;34,1;Geprueft
2019-02-18;34,4;34,7;34,1;Geprueft
2019-02-19;34,7;34,7;34,1;Geprueft
2019-02-20;35;35,9;34,1;Geprueft
2019-02-21;37,1;37,9;35,9;Geprueft
2019-02-22;40,1;46,8;37,9;Geprueft
2019-02-23;60,8;67,4;46,8;Geprueft
2019-02-24;51,1;60,7;44,7;Geprueft
2019-02-25;40,4;44,7;37,2;Geprueft
2019-02-26;38,3;39,2;37,9;Geprueft
2019-02-27;41;42,6;39,2;Geprueft
2019-02-28;44,8;48,3;42,6;Geprueft
2019-03-01;52,1;61,5;46,8;Geprueft
2019-03-02;80,7;101;61,5;Geprueft
2019-03-03;92,4;102;80;Geprueft
2019-03-04;80,7;83,7;78,1;Geprueft
2019-03-05;77;80,9;72,7;Geprueft
2019-03-06;76,8;80;74,5;Geprueft
2019-03-07;68,9;76,3;66,6;Geprueft
2019-03-08;65,6;69,2;62,4;Geprueft
2019-03-09;63,6;68,3;61,6;Geprueft
2019-03-10;67,3;84,8;60,8;Geprueft
2019-03-11;128;149;84,8;Geprueft
2019-03-12;104;141;79,2;Geprueft
2019-03-13;73,8;79,2;69,4;Geprueft
2019-03-14;64,9;69,4;62,7;Geprueft
2019-03-15;86;110;64,4;Geprueft
2019-03-16;152;219;108;Geprueft
2019-03-17;281;321;219;Geprueft
2019-03-18;171;229;142;Geprueft
2019-03-19;121;142;104;Geprueft
2019-03-20;93,8;104;84,5;Geprueft
2019-03-21;79,6;84,5;75,1;Geprueft
2019-03-22;71;75,1;68,9;Geprueft
2019-03-23;67,3;68,9;65,5;Geprueft
2019-03-24;66,3;68,9;64,6;Geprueft
2019-03-25;66,1;68;63,7;Geprueft
2019-03-26;63,9;67,9;60,4;Geprueft
2019-03-27;57,2;60,4;55,6;Geprueft
2019-03-28;53,5;55,6;51,7;Geprueft
2019-03-29;50,3;51,7;48,7;Geprueft
2019-03-30;49,5;50,1;49,4;Geprueft
2019-03-31;49;50,1;47,9;Geprueft
2019-04-01;47,6;48,6;45;Geprueft
2019-04-02;47,5;48,5;46,4;Geprueft
2019-04-03;48,2;49,3;47;Geprueft
2019-04-04;48,4;50,7;47;Geprueft
2019-04-05;49;50,7;47;Geprueft
2019-04-06;47,5;49,2;44,8;Geprueft
2019-04-07;45,2;47,7;44,8;Geprueft
2019-04-08;45,4;47,7;43,3;Geprueft
2019-04-09;45,4;48,3;43,3;Geprueft
2019-04-10;46,9;49,1;44,7;Geprueft
2019-04-11;42,8;44,7;41,2;Geprueft
2019-04-12;40,2;41,9;37,9;Geprueft
2019-04-13;37,1;37,9;35,9;Geprueft
2019-04-14;35,4;35,9;34;Geprueft
2019-04-15;33,8;34,6;33,4;Geprueft
2019-04-16;32,7;33,4;32,1;Geprueft
2019-04-17;31,4;32,1;30,8;Geprueft
2019-04-18;30,6;31,4;29,6;Geprueft
2019-04-19;29,8;30,1;29;Geprueft
2019-04-20;29,9;30,6;29,4;Geprueft
2019-04-21;29,9;30,5;29,4;Geprueft
2019-04-22;30;30,4;29,3;Geprueft
2019-04-23;29,9;30,4;29,7;Geprueft
2019-04-24;29,5;30,3;29,1;Geprueft
2019-04-25;29,5;30,2;28,5;Geprueft
2019-04-26;28,8;29,5;28,3;Geprueft
2019-04-27;27,8;28,3;27,2;Geprueft
2019-04-28;28,4;29,3;27,7;Geprueft
2019-04-29;28,8;29,2;28,1;Geprueft
2019-04-30;30,6;33,2;28,6;Geprueft
2019-05-01;32,4;33,2;29,6;Geprueft
2019-05-02;27,1;29,6;25,7;Geprueft
2019-05-03;25,4;26,2;24,6;Geprueft
2019-05-04;25,8;27,7;25;Geprueft
2019-05-05;26,7;27,7;26;Geprueft
2019-05-06;26,2;27,6;24,3;Geprueft
2019-05-07;24,2;25,3;23,2;Geprueft
2019-05-08;22,3;23,2;21,7;Geprueft
2019-05-09;21,9;22,6;21,6;Geprueft
2019-05-10;22,4;26,6;17,4;Geprueft
2019-05-11;26,5;28,7;23,5;Geprueft
2019-05-12;30,5;33,3;28,7;Geprueft
2019-05-13;28,8;29,7;26,4;Geprueft
2019-05-14;23,6;26,4;22,2;Geprueft
2019-05-15;21,6;23,2;20,7;Geprueft
