Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:09"
Zeitbezug:;MEZ
Messstellen-Name:;Zwiesel
Messstellen-Nr.:;15210206
Gewässer:;"Schwarzer Regen"
Ostwert:;808629;Nordwert:;5437159;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"552,93 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2019-01-01;9,73;15,7;7,51;Geprueft
2019-01-02;10,7;15,7;7,41;Geprueft
2019-01-03;6,69;7,67;6,03;Geprueft
2019-01-04;5,96;6,33;5,69;Geprueft
2019-01-05;6,1;6,68;5,72;Geprueft
2019-01-06;5,79;6,11;5,35;Geprueft
2019-01-07;5,64;6,11;5,32;Geprueft
2019-01-08;6,15;7,64;5,61;Geprueft
2019-01-09;6,14;7,19;4,62;Geprueft
2019-01-10;5,54;6,11;4,88;Geprueft
2019-01-11;5,18;5,54;4,62;Geprueft
2019-01-12;5,2;5,59;4,88;Geprueft
2019-01-13;5,66;7,25;4,4;Geprueft
2019-01-14;9,55;11,9;6,97;Geprueft
2019-01-15;6,56;7,7;5,87;Geprueft
2019-01-16;5,68;6,03;5,3;Geprueft
2019-01-17;5,39;5,74;4,97;Geprueft
2019-01-18;5,25;5,74;4,73;Geprueft
2019-01-19;4,64;5,44;4,58;Geprueft
2019-01-20;4,57;4,58;4,57;Geprueft
2019-01-21;4,56;4,57;4,56;Geprueft
2019-01-22;4,55;4,56;4,55;Geprueft
2019-01-23;4,54;4,55;4,54;Geprueft
2019-01-24;4,53;4,54;4,53;Geprueft
2019-01-25;4,52;4,53;4,52;Geprueft
2019-01-26;4,52;4,59;4,49;Geprueft
2019-01-27;4,62;4,77;4,47;Geprueft
2019-01-28;4,52;4,79;4,3;Geprueft
2019-01-29;4,32;4,57;3,99;Geprueft
2019-01-30;4,7;6,3;2,92;Geprueft
2019-01-31;4,1;5,2;3,07;Geprueft
2019-02-01;4,36;6,27;3,85;Geprueft
2019-02-02;4,17;4,64;3,72;Geprueft
2019-02-03;4,3;5,13;4,03;Geprueft
2019-02-04;3,97;4,59;3,57;Geprueft
2019-02-05;3,88;3,88;3,88;Geprueft
2019-02-06;3,89;3,89;3,88;Geprueft
2019-02-07;4,36;5,34;3,89;Geprueft
2019-02-08;3,8;4,05;3,45;Geprueft
2019-02-09;3,79;4,19;3,53;Geprueft
2019-02-10;4,07;5,51;3,45;Geprueft
2019-02-11;6,11;7,37;5,01;Geprueft
2019-02-12;4,61;5,18;4,09;Geprueft
2019-02-13;4,19;4,83;3,26;Geprueft
2019-02-14;4,05;4,31;3,83;Geprueft
2019-02-15;3,99;4,29;3,75;Geprueft
2019-02-16;4,07;4,29;3,75;Geprueft
2019-02-17;4,16;4,63;3,83;Geprueft
2019-02-18;4,27;4,63;3,97;Geprueft
2019-02-19;4,37;4,81;3,75;Geprueft
2019-02-20;4,45;4,92;3,87;Geprueft
2019-02-21;4,47;4,72;4,27;Geprueft
2019-02-22;6,73;9,44;4,52;Geprueft
2019-02-23;6,77;8,75;5,68;Geprueft
2019-02-24;5,42;5,89;4,85;Geprueft
2019-02-25;5,24;5,94;3,97;Geprueft
2019-02-26;5,78;6,18;5,48;Geprueft
2019-02-27;6,48;7,46;5,99;Geprueft
2019-02-28;7,69;9,82;6,6;Geprueft
2019-03-01;12,3;18,4;9,78;Geprueft
2019-03-02;19;20,9;15,5;Geprueft
2019-03-03;15,7;17,4;14,6;Geprueft
2019-03-04;16,1;18,5;14,5;Geprueft
2019-03-05;16;18,1;14,5;Geprueft
2019-03-06;14,5;16,3;13,1;Geprueft
2019-03-07;14,6;18,1;12,4;Geprueft
2019-03-08;16;17,6;14,1;Geprueft
2019-03-09;16,4;20,6;14;Geprueft
2019-03-10;36,3;53,3;20,6;Geprueft
2019-03-11;28,9;43,8;21,7;Geprueft
2019-03-12;19;21,7;16,8;Geprueft
2019-03-13;15,7;16,8;14,9;Geprueft
2019-03-14;15,8;18,3;14,5;Geprueft
2019-03-15;25,9;51,1;18;Geprueft
2019-03-16;60,1;81,8;44,6;Geprueft
2019-03-17;35,7;44,6;31,6;Geprueft
2019-03-18;30;35,3;25,4;Geprueft
2019-03-19;22,7;25,4;20,5;Geprueft
2019-03-20;19,1;20,5;18;Geprueft
2019-03-21;17,2;18;16,5;Geprueft
2019-03-22;17,2;19,8;15,7;Geprueft
2019-03-23;18,9;21,4;17,2;Geprueft
2019-03-24;20,2;22,3;18,6;Geprueft
2019-03-25;19,7;22,2;18;Geprueft
2019-03-26;16,6;18,3;15,5;Geprueft
2019-03-27;15;15,5;14,6;Geprueft
2019-03-28;14,4;15;13,9;Geprueft
2019-03-29;15;16;14;Geprueft
2019-03-30;15,1;16,1;13,7;Geprueft
2019-03-31;15,6;16,8;14,4;Geprueft
2019-04-01;16,6;17,9;15,4;Geprueft
2019-04-02;16,7;18,1;15,2;Geprueft
2019-04-03;17,2;19,2;15;Geprueft
2019-04-04;18;20,9;15,9;Geprueft
2019-04-05;17,8;19,6;16;Geprueft
2019-04-06;17,5;19,3;15,7;Geprueft
2019-04-07;16,8;19,1;15,3;Geprueft
2019-04-08;15,7;19,1;14,3;Geprueft
2019-04-09;17,2;19,2;15,8;Geprueft
2019-04-10;15,6;16,8;14,4;Geprueft
2019-04-11;14,3;15,9;13;Geprueft
2019-04-12;12,7;13,6;11,6;Geprueft
2019-04-13;11,7;12,6;10,8;Geprueft
2019-04-14;11;11,7;10,3;Geprueft
2019-04-15;10,4;11,2;9,53;Geprueft
2019-04-16;10,1;10,8;9,19;Geprueft
2019-04-17;9,79;10,8;7,62;Geprueft
2019-04-18;9,8;10,7;8,76;Geprueft
2019-04-19;10,1;11,2;8,89;Geprueft
2019-04-20;10,5;11,3;9,65;Geprueft
2019-04-21;11,4;12,4;10,2;Geprueft
2019-04-22;11,3;13,5;10,1;Geprueft
2019-04-23;11,4;12,9;10,3;Geprueft
2019-04-24;11,2;12,4;10;Geprueft
2019-04-25;10,7;12;9,05;Geprueft
2019-04-26;9,91;11,1;8,79;Geprueft
2019-04-27;10,1;11,2;9,38;Geprueft
2019-04-28;9,65;10,9;8,46;Geprueft
2019-04-29;9,13;10;8,04;Geprueft
2019-04-30;10,8;13,3;8,78;Geprueft
2019-05-01;8,8;9,84;7,4;Geprueft
2019-05-02;7,89;8,79;6,89;Geprueft
2019-05-03;8,49;9,27;7,2;Geprueft
2019-05-04;8,84;9,94;7,76;Geprueft
2019-05-05;8,31;9,37;7,32;Geprueft
2019-05-06;7,38;8,13;6,52;Geprueft
2019-05-07;6,92;7,7;6,2;Geprueft
2019-05-08;6,53;7,17;5,94;Geprueft
2019-05-09;6,93;8,82;6,1;Geprueft
2019-05-10;8,58;10,1;7,29;Geprueft
2019-05-11;8;9,04;7,29;Geprueft
2019-05-12;8,74;9,55;7,87;Geprueft
2019-05-13;7,38;8,57;6,2;Geprueft
2019-05-14;6,81;7,42;6,08;Geprueft
2019-05-15;6,84;7,47;6,33;Geprueft
2019-05-16;7,08;8,12;6,43;Geprueft
2019-05-17;7,26;8,48;6,08;Geprueft
2019-05-18;6,4;7,16;5,36;Geprueft
2019-05-19;9,19;20,5;4,77;Geprueft
2019-05-20;12,4;17,9;9,51;Geprueft
2019-05-21;14,3;18,2;9,64;Geprueft
2019-05-22;12,3;14;10,9;Geprueft
2019-05-23;9,59;11,6;8,07;Geprueft
2019-05-24;7,94;8,94;6,93;Geprueft
2019-05-25;7,28;8,09;6,5;Geprueft
2019-05-26;6,88;7,66;5,89;Geprueft
2019-05-27;6,83;9,49;6;Geprueft
2019-05-28;12,6;14,3;9,41;Geprueft
2019-05-29;11,9;13,7;10,1;Geprueft
2019-05-30;9,05;10,7;7,75;Geprueft
2019-05-31;7,68;8,37;7,12;Geprueft
2019-06-01;7,27;8;6,6;Geprueft
2019-06-02;6,89;7,58;6,28;Geprueft
2019-06-03;6,66;7,37;5,89;Geprueft
2019-06-04;6,74;9,09;6;Geprueft
2019-06-05;6,48;7,49;5,6;Geprueft
2019-06-06;5,92;7,66;4,78;Geprueft
2019-06-07;6,33;8,57;4,56;Geprueft
2019-06-08;4,81;5,72;3,57;Geprueft
2019-06-09;4,43;5,18;3,08;Geprueft
2019-06-10;4,44;5,07;3,76;Geprueft
2019-06-11;4,48;5,14;3,56;Geprueft
2019-06-12;4,13;4,85;2,9;Geprueft
2019-06-13;4,03;5,23;3,14;Geprueft
2019-06-14;3,93;4,57;3,08;Geprueft
2019-06-15;3,82;5,81;1,99;Geprueft
2019-06-16;5,36;9,2;3,5;Geprueft
2019-06-17;4,39;5,17;3,24;Geprueft
2019-06-18;4,02;5,09;2,86;Geprueft
2019-06-19;4,22;5,87;3,04;Geprueft
2019-06-20;4,24;4,98;3,51;Geprueft
2019-06-21;4,54;5,5;3,56;Geprueft
2019-06-22;3,97;4,53;3,44;Geprueft
2019-06-23;4,6;6,08;3,75;Geprueft
2019-06-24;3,88;4,5;2,7;Geprueft
2019-06-25;3,6;4,27;3,12;Geprueft
2019-06-26;3,46;4,16;2,85;Geprueft
2019-06-27;3,27;4,68;2,45;Geprueft
2019-06-28;3,19;3,86;2,43;Geprueft
2019-06-29;3,25;3,93;2,52;Geprueft
2019-06-30;3,19;4,04;2,39;Geprueft
2019-07-01;3,11;3,74;2,2;Geprueft
2019-07-02;3,37;4,89;2,53;Geprueft
2019-07-03;3,1;3,83;2,31;Geprueft
2019-07-04;3;3,9;2,26;Geprueft
2019-07-05;2,93;3,82;2,34;Geprueft
2019-07-06;2,88;3,38;2,28;Geprueft
2019-07-07;2,97;3,48;2,45;Geprueft
2019-07-08;2,99;3,82;2,38;Geprueft
2019-07-09;2,9;3,53;2,32;Geprueft
2019-07-10;2,9;3,49;2,26;Geprueft
2019-07-11;2,85;3,44;2,22;Geprueft
2019-07-12;3,16;4,56;2,54;Geprueft
2019-07-13;6,02;9;3,49;Geprueft
2019-07-14;3,95;5;3,37;Geprueft
2019-07-15;3,23;5,12;2,32;Geprueft
2019-07-16;2,87;3,25;2,26;Geprueft
2019-07-17;2,73;3,37;2,31;Geprueft
2019-07-18;2,65;3,29;2,18;Geprueft
2019-07-19;2,59;2,96;2,02;Geprueft
2019-07-20;2,51;2,97;2,08;Geprueft
2019-07-21;2,89;4,52;2,37;Geprueft
2019-07-22;2,71;3,56;2,09;Geprueft
2019-07-23;2,43;3,12;1,82;Geprueft
2019-07-24;2,28;2,72;1,91;Geprueft
2019-07-25;2,19;2,47;1,85;Geprueft
2019-07-26;2,16;2,93;1,49;Geprueft
2019-07-27;2,28;2,95;1,85;Geprueft
2019-07-28;2,41;2,99;1,97;Geprueft
2019-07-29;3,59;8,08;2,3;Geprueft
2019-07-30;2,9;4,76;2,05;Geprueft
2019-07-31;2,47;2,65;2,14;Geprueft
2019-08-01;2,52;3,42;2,07;Geprueft
2019-08-02;2,28;2,83;1,94;Geprueft
2019-08-03;2,32;3,04;1,91;Geprueft
2019-08-04;2,25;2,54;1,88;Geprueft
2019-08-05;2,08;2,46;1,72;Geprueft
2019-08-06;2,5;6,04;1,81;Geprueft
2019-08-07;2,54;3,67;1,89;Geprueft
2019-08-08;2,38;4,42;1,67;Geprueft
2019-08-09;2;2,34;1,72;Geprueft
2019-08-10;2,32;2,93;1,74;Geprueft
2019-08-11;2,2;2,99;1,56;Geprueft
2019-08-12;2,95;4;1,96;Geprueft
2019-08-13;3,36;4,5;2,2;Geprueft
2019-08-14;2,29;2,69;1,8;Geprueft
2019-08-15;2,06;2,44;1,64;Geprueft
2019-08-16;2,13;2,52;1,71;Geprueft
2019-08-17;1,99;2,36;1,66;Geprueft
2019-08-18;1,86;2,06;1,61;Geprueft
2019-08-19;1,93;2,38;1,6;Geprueft
2019-08-20;2,02;2,76;1,58;Geprueft
2019-08-21;3,07;3,86;2,03;Geprueft
2019-08-22;2,17;2,69;1,66;Geprueft
2019-08-23;1,91;2,24;1,56;Geprueft
2019-08-24;1,99;2,89;1,64;Geprueft
2019-08-25;2,8;5,55;1,78;Geprueft
2019-08-26;3,54;8,53;2,2;Geprueft
2019-08-27;2,94;4,85;2,13;Geprueft
2019-08-28;2,04;2,98;1,72;Geprueft
2019-08-29;1,86;2,19;1,58;Geprueft
2019-08-30;1,81;1,94;1,37;Geprueft
2019-08-31;1,73;1,87;1,56;Geprueft
2019-09-01;1,69;1,93;1,5;Geprueft
2019-09-02;1,76;2,2;1,59;Geprueft
2019-09-03;1,71;1,9;1,43;Geprueft
2019-09-04;1,66;1,85;1,29;Geprueft
2019-09-05;1,67;1,98;1,33;Geprueft
2019-09-06;1,69;1,86;1,57;Geprueft
2019-09-07;1,8;2,02;1,57;Geprueft
2019-09-08;1,85;2,1;1,66;Geprueft
2019-09-09;2,61;3,19;2,01;Geprueft
2019-09-10;2,33;3,03;1,89;Geprueft
2019-09-11;1,91;2,09;1,67;Geprueft
2019-09-12;1,77;1,92;1,41;Geprueft
2019-09-13;1,75;1,89;1,61;Geprueft
2019-09-14;1,71;2,04;1,52;Geprueft
2019-09-15;1,68;1,82;1,5;Geprueft
2019-09-16;1,68;1,98;1,23;Geprueft
2019-09-17;1,72;3,08;1,21;Geprueft
2019-09-18;1,71;2,05;1,25;Geprueft
2019-09-19;1,66;2,9;1,29;Geprueft
2019-09-20;1,62;1,7;1,54;Geprueft
2019-09-21;1,62;1,72;1,55;Geprueft
2019-09-22;1,61;1,68;1,54;Geprueft
2019-09-23;1,61;1,89;1,27;Geprueft
2019-09-24;1,83;2,1;1,61;Geprueft
2019-09-25;1,92;3,01;1,73;Geprueft
2019-09-26;1,96;2,36;1,51;Geprueft
2019-09-27;2,08;2,61;1,87;Geprueft
2019-09-28;2,26;2,54;2,04;Geprueft
2019-09-29;1,95;2,27;1,68;Geprueft
2019-09-30;1,78;1,99;1,65;Geprueft
2019-10-01;1,77;2,2;1,41;Geprueft
2019-10-02;3,14;5,15;1,86;Geprueft
2019-10-03;2,89;4,01;2,49;Geprueft
2019-10-04;2,54;3,48;2,32;Geprueft
2019-10-05;12,3;21,5;3,48;Geprueft
2019-10-06;4,04;6,37;2,85;Geprueft
2019-10-07;2,75;3,21;2,18;Geprueft
2019-10-08;2,9;6,35;2,01;Geprueft
2019-10-09;12,2;19,1;6,35;Geprueft
2019-10-10;12,2;17,8;8,66;Geprueft
2019-10-11;5,73;8,77;4,09;Geprueft
2019-10-12;3,75;4,5;3,2;Geprueft
2019-10-13;3,1;3,42;2,75;Geprueft
2019-10-14;2,8;3,12;2,57;Geprueft
2019-10-15;2,63;2,84;1,92;Geprueft
2019-10-16;2,98;3,67;2,42;Geprueft
2019-10-17;2,75;3,3;2,45;Geprueft
2019-10-18;2,55;2,81;2,43;Geprueft
2019-10-19;2,47;2,61;2,15;Geprueft
2019-10-20;2,41;2,65;2,25;Geprueft
2019-10-21;2,36;2,83;1,56;Geprueft
2019-10-22;2,38;3;1,92;Geprueft
2019-10-23;2,43;3,77;2,12;Geprueft
2019-10-24;2,32;2,9;1,7;Geprueft
2019-10-25;2,22;2,45;2,01;Geprueft
2019-10-26;2,27;2,5;2,16;Geprueft
2019-10-27;2,26;2,68;1,88;Geprueft
2019-10-28;2,62;4,15;1,85;Geprueft
2019-10-29;2,43;2,59;2,23;Geprueft
2019-10-30;2,33;2,61;2;Geprueft
2019-10-31;2,31;2,46;2,21;Geprueft
2019-11-01;2,3;2,54;2,01;Geprueft
2019-11-02;3,06;4,06;2,21;Geprueft
2019-11-03;2,93;3,44;2,45;Geprueft
2019-11-04;4,05;4,78;2,57;Geprueft
2019-11-05;3,68;4,55;3,21;Geprueft
2019-11-06;3,05;3,84;2,23;Geprueft
2019-11-07;2,82;3,17;2,43;Geprueft
2019-11-08;2,61;2,86;2,46;Geprueft
2019-11-09;2,75;3,22;2,52;Geprueft
2019-11-10;2,66;3,02;2,16;Geprueft
2019-11-11;2,56;3,12;2,2;Geprueft
2019-11-12;2,52;2,89;2,35;Geprueft
2019-11-13;2,8;3,14;2,44;Geprueft
2019-11-14;2,78;3,04;2,47;Geprueft
2019-11-15;2,78;3,09;2,56;Geprueft
2019-11-16;2,97;3,24;2,67;Geprueft
2019-11-17;2,87;3,38;2,55;Geprueft
2019-11-18;2,96;3,46;2,77;Geprueft
2019-11-19;2,84;3,35;2,31;Geprueft
2019-11-20;2,7;3,09;2,34;Geprueft
2019-11-21;2,7;2,94;2,54;Geprueft
2019-11-22;2,66;2,92;2,49;Geprueft
2019-11-23;2,6;2,86;2,47;Geprueft
2019-11-24;2,56;3,03;2,37;Geprueft
2019-11-25;2,52;3,1;2,07;Geprueft
2019-11-26;2,55;2,86;2,32;Geprueft
2019-11-27;2,61;3,27;2,29;Geprueft
2019-11-28;2,69;3,09;2,41;Geprueft
2019-11-29;5,39;8,71;2,59;Geprueft
2019-11-30;4,38;6;3,51;Geprueft
2019-12-01;3,17;3,57;2,83;Geprueft
2019-12-02;2,87;3,11;2,62;Geprueft
2019-12-03;2,81;3,1;2,6;Geprueft
2019-12-04;2,74;3,05;2,49;Geprueft
2019-12-05;2,66;3,17;2,03;Geprueft
2019-12-06;2,57;3,04;2,31;Geprueft
2019-12-07;3,75;4,82;2,38;Geprueft
2019-12-08;4,28;4,95;3,64;Geprueft
2019-12-09;4,73;6;3,71;Geprueft
2019-12-10;4,2;4,65;3,26;Geprueft
2019-12-11;3,63;4,01;3,25;Geprueft
2019-12-12;3,41;3,72;3,09;Geprueft
2019-12-13;3,43;3,88;3,15;Geprueft
2019-12-14;4,56;6,19;3,53;Geprueft
2019-12-15;7,24;10,2;5,16;Geprueft
2019-12-16;8,13;10,4;6,45;Geprueft
2019-12-17;6,08;6,67;5,63;Geprueft
2019-12-18;5,67;6,01;5,31;Geprueft
2019-12-19;5,33;5,71;4,99;Geprueft
2019-12-20;5,06;5,39;4,75;Geprueft
2019-12-21;5,73;6,44;4,86;Geprueft
2019-12-22;5,66;6,29;5,09;Geprueft
2019-12-23;9,69;11,2;6,29;Geprueft
2019-12-24;10,2;11,4;8,92;Geprueft
2019-12-25;12,9;17;9,57;Geprueft
2019-12-26;10,7;15,2;8,06;Geprueft
2019-12-27;7,35;8,2;6,46;Geprueft
2019-12-28;6,2;6,78;5,61;Geprueft
2019-12-29;5,49;5,91;4,89;Geprueft
2019-12-30;5,15;5,73;4,9;Geprueft
2019-12-31;4,96;5,37;4,12;Geprueft
2020-01-01;4,7;5,78;3,56;Geprueft
2020-01-02;4,48;4,87;3,98;Geprueft
2020-01-03;4,34;4,85;3,97;Geprueft
2020-01-04;5,96;7,42;4,36;Geprueft
2020-01-05;4,87;5,75;4,25;Geprueft
2020-01-06;4,32;4,68;4,09;Geprueft
2020-01-07;4,1;4,48;3,66;Geprueft
2020-01-08;4,1;5,07;3,48;Geprueft
2020-01-09;4,48;5,02;3,88;Geprueft
2020-01-10;4,49;4,82;4,01;Geprueft
2020-01-11;4,8;5,28;4,27;Geprueft
2020-01-12;4,24;4,63;3,91;Geprueft
2020-01-13;4,01;4,56;3,29;Geprueft
2020-01-14;3,92;4,56;3,47;Geprueft
2020-01-15;3,75;4,04;3,52;Geprueft
2020-01-16;3,64;3,95;3,42;Geprueft
2020-01-17;3,58;3,87;3,27;Geprueft
2020-01-18;3,77;4,22;3,4;Geprueft
2020-01-19;3,66;3,89;3,39;Geprueft
2020-01-20;3,43;3,7;3,03;Geprueft
2020-01-21;3,13;3,51;3,08;Geprueft
2020-01-22;3,07;3,08;3,06;Geprueft
2020-01-23;3,05;3,06;3,04;Geprueft
2020-01-24;3,03;3,04;3,02;Geprueft
2020-01-25;3,01;3,02;3;Geprueft
2020-01-26;2,99;3,08;2,83;Geprueft
2020-01-27;2,95;3,28;2,67;Geprueft
2020-01-28;3,88;5,22;2,83;Geprueft
2020-01-29;3,56;4,15;3,2;Geprueft
2020-01-30;3,21;3,57;2,75;Geprueft
2020-01-31;12,2;19,9;3,09;Geprueft
2020-02-01;11,6;27;8,46;Geprueft
2020-02-02;27,3;46,1;17;Geprueft
2020-02-03;32;38,8;24,6;Geprueft
2020-02-04;28,6;34,8;20,9;Geprueft
2020-02-05;16,5;20,9;13,2;Geprueft
2020-02-06;11,7;13,3;10,4;Geprueft
2020-02-07;9,55;10,4;8,67;Geprueft
2020-02-08;8,23;8,85;7,43;Geprueft
2020-02-09;7,3;8,12;6,26;Geprueft
2020-02-10;9,14;11,6;6,9;Geprueft
2020-02-11;11,2;14,6;8,89;Geprueft
2020-02-12;7,93;8,93;7,24;Geprueft
2020-02-13;6,99;7,36;6,35;Geprueft
2020-02-14;12,6;15,6;7,16;Geprueft
2020-02-15;10,2;13;9,04;Geprueft
2020-02-16;8,23;9,04;7,48;Geprueft
