Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:09"
Zeitbezug:;MEZ
Messstellen-Name:;Teisnach
Messstellen-Nr.:;15212008
Gewässer:;"Schwarzer Regen"
Ostwert:;792241;Nordwert:;5439862;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"445,83 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2019-01-01;21,8;26,8;20,6;Geprueft
2019-01-02;25,8;32,6;19,5;Geprueft
2019-01-03;17;19,7;15,3;Geprueft
2019-01-04;14,6;15,9;13;Geprueft
2019-01-05;14,9;16,6;12,4;Geprueft
2019-01-06;14,9;15,7;12,8;Geprueft
2019-01-07;15;17,8;14;Geprueft
2019-01-08;17,1;18,1;16,8;Geprueft
2019-01-09;18,1;20,9;15,1;Geprueft
2019-01-10;14,8;17,1;12,4;Geprueft
2019-01-11;13,4;14,3;12,7;Geprueft
2019-01-12;13,1;14,1;11,9;Geprueft
2019-01-13;13,8;15;13,2;Geprueft
2019-01-14;24,3;29;15;Geprueft
2019-01-15;18,6;23,1;15,9;Geprueft
2019-01-16;15,4;16,4;14;Geprueft
2019-01-17;14,3;15,1;13,8;Geprueft
2019-01-18;14,5;15,3;13,1;Geprueft
2019-01-19;12,6;13,1;12,1;Geprueft
2019-01-20;11,6;12,1;11,1;Geprueft
2019-01-21;10,8;11,1;10,4;Geprueft
2019-01-22;10,3;10,4;10,2;Geprueft
2019-01-23;10;10,2;9,86;Geprueft
2019-01-24;9,68;9,86;9,53;Geprueft
2019-01-25;9,4;9,53;9,27;Geprueft
2019-01-26;9,12;9,27;8,96;Geprueft
2019-01-27;8,81;8,96;8,7;Geprueft
2019-01-28;8,65;8,7;8,61;Geprueft
2019-01-29;8,57;8,61;8,54;Geprueft
2019-01-30;8,58;8,61;8,55;Geprueft
2019-01-31;8,63;8,65;8,61;Geprueft
2019-02-01;8,66;8,66;8,65;Geprueft
2019-02-02;8,68;8,7;8,66;Geprueft
2019-02-03;8,73;8,75;8,7;Geprueft
2019-02-04;8,77;8,78;8,75;Geprueft
2019-02-05;8,7;8,78;8,64;Geprueft
2019-02-06;8,69;8,74;8,63;Geprueft
2019-02-07;8,73;8,74;8,69;Geprueft
2019-02-08;8,66;8,69;8,65;Geprueft
2019-02-09;8,66;8,71;8,65;Geprueft
2019-02-10;9,01;11,3;8,71;Geprueft
2019-02-11;16,7;22,5;11,3;Geprueft
2019-02-12;12,9;16,3;10,1;Geprueft
2019-02-13;11,1;11,8;10,2;Geprueft
2019-02-14;10,6;12,4;8,36;Geprueft
2019-02-15;10,4;10,7;9,83;Geprueft
2019-02-16;10,5;11,1;10,1;Geprueft
2019-02-17;10,6;11,6;9,32;Geprueft
2019-02-18;10,9;13,2;9,7;Geprueft
2019-02-19;11;11,6;10;Geprueft
2019-02-20;11,5;13,7;7,35;Geprueft
2019-02-21;11,6;12,3;10,9;Geprueft
2019-02-22;16,8;24,9;12,1;Geprueft
2019-02-23;20;24,5;16,4;Geprueft
2019-02-24;15;16,4;13,6;Geprueft
2019-02-25;13,7;15,2;12,5;Geprueft
2019-02-26;15,2;15,8;14,6;Geprueft
2019-02-27;16,6;18,3;15,6;Geprueft
2019-02-28;19,4;23,8;18;Geprueft
2019-03-01;29,9;40,8;22,6;Geprueft
2019-03-02;45,9;50,2;38,4;Geprueft
2019-03-03;37,7;42,2;34,8;Geprueft
2019-03-04;38,1;43;34,2;Geprueft
2019-03-05;38,1;43,1;34,3;Geprueft
2019-03-06;34,4;38;31,5;Geprueft
2019-03-07;32,5;38,2;30;Geprueft
2019-03-08;34,3;39,4;31,5;Geprueft
2019-03-09;32,8;37,2;30;Geprueft
2019-03-10;61,8;99,4;37,2;Geprueft
2019-03-11;60,5;96,3;43,6;Geprueft
2019-03-12;38,4;43,9;35,1;Geprueft
2019-03-13;32,4;35,1;30,9;Geprueft
2019-03-14;33,4;45,8;30,3;Geprueft
2019-03-15;53,5;90,3;45,1;Geprueft
2019-03-16;149;203;90,3;Geprueft
2019-03-17;75,3;105;63,8;Geprueft
2019-03-18;60;67,6;50,7;Geprueft
2019-03-19;45,2;50,7;41;Geprueft
2019-03-20;38,1;41,1;36,2;Geprueft
2019-03-21;34,1;36,2;32,6;Geprueft
2019-03-22;32,5;34,8;31,2;Geprueft
2019-03-23;34;36;32,3;Geprueft
2019-03-24;35;37;33,3;Geprueft
2019-03-25;34,7;37,3;32,4;Geprueft
2019-03-26;30;32,5;28,2;Geprueft
2019-03-27;27,3;29,9;24,8;Geprueft
2019-03-28;25,9;26,7;25;Geprueft
2019-03-29;25,7;26,4;24,9;Geprueft
2019-03-30;26;27;24,7;Geprueft
2019-03-31;26,1;26,9;23,6;Geprueft
2019-04-01;26,8;27,6;25,9;Geprueft
2019-04-02;27,1;28,4;25,5;Geprueft
2019-04-03;27,2;28,4;26;Geprueft
2019-04-04;28;29,4;26,2;Geprueft
2019-04-05;27,6;29,9;25,1;Geprueft
2019-04-06;26,6;28,2;25,6;Geprueft
2019-04-07;26,4;28,8;24,4;Geprueft
2019-04-08;24,3;26,2;23,1;Geprueft
2019-04-09;26,2;28,5;24,8;Geprueft
2019-04-10;24,2;25,5;22,5;Geprueft
2019-04-11;22,6;23,9;20,8;Geprueft
2019-04-12;20,3;20,9;19,2;Geprueft
2019-04-13;19;19,7;18,1;Geprueft
2019-04-14;17,8;18,3;16,9;Geprueft
2019-04-15;17,1;17,8;16,6;Geprueft
2019-04-16;16,6;20,3;14,8;Geprueft
2019-04-17;16,2;21,5;12,8;Geprueft
2019-04-18;16;20,6;12,1;Geprueft
2019-04-19;16,3;17;15,5;Geprueft
2019-04-20;16,4;16,9;15,8;Geprueft
2019-04-21;16,8;17,7;16,1;Geprueft
2019-04-22;16,6;18,4;14,6;Geprueft
2019-04-23;16,6;17,4;15,9;Geprueft
2019-04-24;16,4;18,2;15,7;Geprueft
2019-04-25;15,8;16,5;14,1;Geprueft
2019-04-26;14,7;15,8;14,2;Geprueft
2019-04-27;14,8;18;12,6;Geprueft
2019-04-28;14,5;16,8;11,3;Geprueft
2019-04-29;13,3;14,1;12,6;Geprueft
2019-04-30;16;17,7;13,8;Geprueft
2019-05-01;13,5;14,4;12,3;Geprueft
2019-05-02;12;12,9;10,9;Geprueft
2019-05-03;12,7;14,7;11,2;Geprueft
2019-05-04;12,9;14,3;11,9;Geprueft
2019-05-05;12,9;14,7;11,4;Geprueft
2019-05-06;11,1;13,5;10,1;Geprueft
2019-05-07;10,4;11,1;9,86;Geprueft
2019-05-08;9,85;10,3;9,27;Geprueft
2019-05-09;10,1;11,2;9,51;Geprueft
2019-05-10;12,1;15,8;10,6;Geprueft
2019-05-11;11;12,7;10,2;Geprueft
2019-05-12;12,6;14,6;11,3;Geprueft
2019-05-13;10,6;11,6;9,07;Geprueft
2019-05-14;9,13;9,89;8,54;Geprueft
2019-05-15;9,05;9,73;8,66;Geprueft
2019-05-16;9,51;10,5;8,9;Geprueft
2019-05-17;10,6;11,4;9,25;Geprueft
2019-05-18;8,75;9,42;7,47;Geprueft
2019-05-19;8,42;12,3;7,59;Geprueft
2019-05-20;15,3;21,1;9,59;Geprueft
2019-05-21;21,6;24,4;18,3;Geprueft
2019-05-22;18,3;21,9;15,5;Geprueft
2019-05-23;13,5;15,8;11,6;Geprueft
2019-05-24;10,5;11,6;9,6;Geprueft
2019-05-25;9,32;9,89;8,64;Geprueft
2019-05-26;8,6;11,1;6,35;Geprueft
2019-05-27;8,24;9,55;7,33;Geprueft
2019-05-28;14,9;18,1;9,49;Geprueft
2019-05-29;15,4;17,8;13;Geprueft
2019-05-30;11,7;13,6;9,67;Geprueft
2019-05-31;9,2;10;8,55;Geprueft
2019-06-01;8,53;8,89;7,45;Geprueft
2019-06-02;7,94;8,82;7,15;Geprueft
2019-06-03;7,68;8,59;6,32;Geprueft
2019-06-04;7,14;8,7;6,26;Geprueft
2019-06-05;7,19;7,94;5,7;Geprueft
2019-06-06;6,66;7,64;5,72;Geprueft
2019-06-07;7,97;9,55;5,89;Geprueft
2019-06-08;6,5;7,47;5,72;Geprueft
2019-06-09;6;7,28;4,84;Geprueft
2019-06-10;5,84;6,66;5,21;Geprueft
2019-06-11;6,16;8,58;4,14;Geprueft
2019-06-12;5,62;7,67;3,46;Geprueft
2019-06-13;5,24;6,99;4,25;Geprueft
2019-06-14;5,1;5,5;4,52;Geprueft
2019-06-15;4,87;8,32;3,7;Geprueft
2019-06-16;8,28;12,9;3,92;Geprueft
2019-06-17;6,36;8,22;5,08;Geprueft
2019-06-18;5,28;5,85;4,1;Geprueft
2019-06-19;5,62;13,9;4,44;Geprueft
2019-06-20;5,88;6,8;5,33;Geprueft
2019-06-21;7,17;8,84;5,8;Geprueft
2019-06-22;5,65;6,75;4,67;Geprueft
2019-06-23;6,51;8,53;5,2;Geprueft
2019-06-24;5,52;5,93;4,6;Geprueft
2019-06-25;4,77;5,54;3,84;Geprueft
2019-06-26;4,39;4,79;3,8;Geprueft
2019-06-27;4,05;6,89;2,83;Geprueft
2019-06-28;3,99;4,75;3,02;Geprueft
2019-06-29;4,01;4,79;3,32;Geprueft
2019-06-30;3,92;4,44;3,49;Geprueft
2019-07-01;3,78;4,48;3,22;Geprueft
2019-07-02;4,32;7,17;3,59;Geprueft
2019-07-03;3,89;4,36;3,42;Geprueft
2019-07-04;3,67;4,1;3,18;Geprueft
