Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.04.2024 19:12"
Zeitbezug:;MEZ
Messstellen-Name:;Lohmannmühle
Messstellen-Nr.:;15216009
Gewässer:;"Kleiner Regen"
Ostwert:;809629;Nordwert:;5437141;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"559,92 m NHN (DHHN2016)"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2014-01-01;1,66;1,73;1,58;Geprueft
2014-01-02;1,62;1,65;1,59;Geprueft
2014-01-03;1,6;1,63;1,58;Geprueft
2014-01-04;1,64;1,72;1,59;Geprueft
2014-01-05;1,8;2,01;1,72;Geprueft
2014-01-06;1,78;1,91;1,69;Geprueft
2014-01-07;1,67;1,72;1,63;Geprueft
2014-01-08;1,68;1,71;1,63;Geprueft
2014-01-09;1,7;1,74;1,67;Geprueft
2014-01-10;2,15;2,42;1,73;Geprueft
2014-01-11;1,98;2,22;1,72;Geprueft
2014-01-12;2,05;2,31;1,84;Geprueft
2014-01-13;1,76;1,88;1,65;Geprueft
2014-01-14;1,7;1,75;1,53;Geprueft
2014-01-15;1,71;1,77;1,65;Geprueft
2014-01-16;1,65;1,68;1,61;Geprueft
2014-01-17;1,75;1,97;1,64;Geprueft
2014-01-18;1,79;1,93;1,72;Geprueft
2014-01-19;1,67;1,76;1,58;Geprueft
2014-01-20;1,67;1,73;1,62;Geprueft
2014-01-21;1,67;1,71;1,61;Geprueft
2014-01-22;1,67;1,73;1,61;Geprueft
2014-01-23;1,63;1,67;1,6;Geprueft
2014-01-24;1,65;1,72;1,59;Geprueft
2014-01-25;1,62;1,69;1,55;Geprueft
2014-01-26;1,59;1,63;1,55;Geprueft
2014-01-27;1,59;1,64;1,53;Geprueft
2014-01-28;1,53;1,55;1,52;Geprueft
2014-01-29;1,5;1,54;1,47;Geprueft
2014-01-30;1,55;1,83;0,91;Geprueft
2014-01-31;1,53;1,57;1,43;Geprueft
2014-02-01;1,67;2,02;1,5;Geprueft
2014-02-02;1,74;1,93;1,61;Geprueft
2014-02-03;1,61;1,63;1,58;Geprueft
2014-02-04;1,57;1,61;1,53;Geprueft
2014-02-05;1,56;1,58;1,53;Geprueft
2014-02-06;1,5;1,6;1,4;Geprueft
2014-02-07;1,41;1,46;1,25;Geprueft
2014-02-08;1,48;1,52;1,44;Geprueft
2014-02-09;1,45;1,47;1,43;Geprueft
2014-02-10;1,41;1,44;1,36;Geprueft
2014-02-11;1,4;1,41;1,38;Geprueft
2014-02-12;1,38;1,43;1,34;Geprueft
2014-02-13;1,35;1,39;1,33;Geprueft
2014-02-14;1,43;1,53;1,37;Geprueft
2014-02-15;1,39;1,44;1,35;Geprueft
2014-02-16;1,87;2,36;1,4;Geprueft
2014-02-17;1,84;2,12;1,67;Geprueft
2014-02-18;1,56;1,67;1,47;Geprueft
2014-02-19;1,49;1,52;1,47;Geprueft
2014-02-20;1,49;1,52;1,44;Geprueft
2014-02-21;1,47;1,67;1,43;Geprueft
2014-02-22;1,61;1,75;1,52;Geprueft
2014-02-23;1,47;1,54;1,44;Geprueft
2014-02-24;1,44;1,49;1,4;Geprueft
2014-02-25;1,39;1,43;1,35;Geprueft
2014-02-26;1,39;1,42;1,36;Geprueft
2014-02-27;1,35;1,38;1,32;Geprueft
2014-02-28;1,4;1,46;1,36;Geprueft
2014-03-01;1,39;1,45;1,36;Geprueft
2014-03-02;1,35;1,37;1,33;Geprueft
2014-03-03;1,34;1,36;1,33;Geprueft
2014-03-04;1,37;1,49;1,34;Geprueft
2014-03-05;1,34;1,36;1,32;Geprueft
2014-03-06;1,36;1,39;1,32;Geprueft
2014-03-07;1,32;1,37;1,29;Geprueft
2014-03-08;1,33;1,36;1,31;Geprueft
2014-03-09;1,31;1,32;1,3;Geprueft
2014-03-10;1,31;1,35;1,26;Geprueft
