Zeitreihen fuer Gebietsmittel fuer Bundeslaender und Kombinationen von Bundeslaender, erstellt am: 20240415
Jahr;Monat;Brandenburg/Berlin;Brandenburg;Baden-Wuerttemberg;Bayern;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Niedersachsen/Hamburg/Bremen;Nordrhein-Westfalen;Rheinland-Pfalz;Schleswig-Holstein;Saarland;Sachsen;Sachsen-Anhalt;Thueringen/Sachsen-Anhalt;Thueringen;Deutschland;
1892;11;     1.71;     1.69;     4.35;     2.24;     3.36;     2.23;     3.32;     3.31;     5.39;     4.44;     2.94;     4.83;     1.52;     1.76;     1.83;     1.91;     3.01;
1893;11;     2.72;     2.71;     2.20;     1.01;     1.73;     3.11;     2.94;     2.95;     2.78;     2.05;     3.18;     2.29;     1.58;     2.44;     1.81;     1.02;     2.16;
1894;11;     5.24;     5.23;     4.41;     3.51;     4.56;     5.49;     5.70;     5.70;     5.79;     5.02;     6.04;     5.45;     4.67;     5.36;     4.83;     4.15;     4.86;
1895;11;     4.29;     4.29;     5.79;     4.22;     5.08;     4.09;     4.86;     4.85;     5.82;     5.53;     4.52;     6.05;     4.43;     4.67;     4.55;     4.40;     4.81;
1896;11;     1.10;     1.09;     1.58;     0.54;     1.43;     1.25;     1.44;     1.45;     1.82;     1.70;     2.07;     1.96;     0.87;     1.05;     0.77;     0.42;     1.22;
1897;11;     2.82;     2.81;     2.82;     1.20;     2.41;     3.39;     3.72;     3.73;     4.01;     2.74;     4.12;     3.12;     2.19;     3.10;     2.65;     2.09;     2.75;
1898;11;     4.92;     4.91;     4.76;     3.80;     4.22;     4.64;     5.15;     5.15;     5.43;     4.45;     5.27;     4.77;     5.23;     4.76;     4.38;     3.90;     4.65;
1899;11;     7.27;     7.26;     5.17;     4.22;     6.36;     7.23;     7.83;     7.83;     7.75;     6.22;     7.69;     6.25;     6.42;     7.36;     6.77;     6.04;     6.38;
1900;11;     4.91;     4.90;     4.62;     3.98;     4.68;     4.71;     5.16;     5.16;     5.45;     4.76;     5.07;     5.07;     4.87;     4.87;     4.57;     4.19;     4.72;
1901;11;     3.43;     3.41;     1.59;     1.03;     2.68;     3.76;     3.98;     3.99;     3.91;     2.69;     4.25;     2.67;     2.41;     3.23;     2.70;     2.03;     2.73;
1902;11;     0.98;     0.97;     1.80;     0.87;     1.56;     1.27;     2.38;     2.39;     3.11;     2.04;     2.63;     2.43;     0.96;     1.31;     0.87;     0.31;     1.62;
1903;11;     4.57;     4.56;     4.03;     3.74;     4.57;     4.19;     5.03;     5.03;     5.10;     4.68;     4.79;     4.73;     4.42;     4.88;     4.50;     4.02;     4.44;
1904;11;     3.96;     3.96;     2.42;     1.78;     2.98;     4.10;     4.48;     4.48;     4.11;     3.00;     4.71;     2.93;     3.13;     4.02;     3.47;     2.79;     3.29;
1905;11;     3.63;     3.62;     2.97;     2.35;     3.13;     3.36;     3.35;     3.35;     3.81;     3.56;     3.39;     3.85;     3.04;     3.25;     2.84;     2.31;     3.12;
1906;11;     7.07;     7.06;     5.20;     4.82;     6.00;     7.01;     7.43;     7.44;     6.97;     5.88;     7.36;     5.94;     6.52;     7.09;     6.45;     5.65;     6.26;
1907;11;     2.58;     2.57;     4.20;     2.50;     3.96;     2.31;     3.63;     3.62;     5.06;     4.40;     3.06;     4.79;     2.82;     2.82;     2.80;     2.77;     3.34;
1908;11;     1.23;     1.21;     1.56;     0.45;     1.40;     1.49;     2.31;     2.32;     3.27;     2.07;     2.37;     2.52;     0.55;     1.15;     0.85;     0.46;     1.51;
1909;11;     2.19;     2.19;     1.48;     0.79;     1.92;     2.59;     3.15;     3.16;     2.95;     2.07;     3.25;     2.00;     1.46;     2.29;     1.78;     1.14;     2.01;
1910;11;     2.25;     2.24;     2.39;     1.42;     2.12;     2.17;     2.61;     2.62;     2.84;     2.60;     2.65;     3.02;     1.74;     2.32;     1.95;     1.47;     2.18;
1911;11;     4.84;     4.83;     4.84;     3.91;     4.50;     4.68;     5.29;     5.30;     5.51;     4.67;     5.23;     4.95;     4.59;     4.99;     4.55;     3.99;     4.72;
1912;11;     2.91;     2.90;     1.57;     0.57;     2.49;     3.30;     4.18;     4.19;     3.95;     2.86;     4.17;     3.02;     2.04;     3.36;     2.71;     1.89;     2.57;
1913;11;     6.77;     6.76;     6.80;     5.72;     6.94;     6.66;     7.40;     7.40;     7.78;     7.41;     7.25;     7.81;     6.43;     7.03;     6.59;     6.02;     6.78;
1914;11;     3.67;     3.66;     2.57;     2.30;     3.32;     3.71;     4.35;     4.35;     4.45;     3.58;     4.47;     3.69;     3.32;     3.79;     3.29;     2.66;     3.41;
1915;11;     2.44;     2.42;     0.84;     0.13;     1.38;     2.42;     2.33;     2.34;     2.16;     1.85;     2.70;     2.14;     1.15;     2.05;     1.45;     0.69;     1.52;
1916;11;     4.92;     4.91;     4.05;     3.53;     4.38;     4.82;     5.25;     5.25;     5.35;     4.48;     5.19;     4.73;     4.40;     4.91;     4.48;     3.94;     4.52;
1917;11;     5.67;     5.66;     4.21;     3.53;     4.88;     5.67;     6.28;     6.28;     6.14;     5.15;     6.04;     5.14;     4.71;     5.70;     5.12;     4.40;     5.06;
1918;11;     3.09;     3.09;     2.67;     1.92;     2.91;     3.38;     3.70;     3.71;     3.89;     3.28;     3.70;     3.69;     2.48;     3.08;     2.79;     2.41;     2.97;
1919;11;    -0.65;    -0.65;     1.51;     0.75;     0.82;    -0.45;     0.36;     0.36;     1.26;     1.61;     0.59;     1.90;    -0.36;    -0.24;    -0.20;    -0.16;     0.52;
1920;11;     0.90;     0.89;     0.98;     0.17;     0.81;     1.48;     2.08;     2.08;     2.82;     1.17;     2.28;     1.46;     0.64;     1.09;     0.66;     0.13;     1.18;
1921;11;    -0.04;    -0.06;    -0.44;    -0.76;    -0.66;     0.21;     0.35;     0.36;     0.76;    -0.27;     0.65;    -0.41;    -0.37;    -0.24;    -0.66;    -1.19;    -0.18;
1922;11;     2.73;     2.72;     1.85;     1.24;     2.55;     2.90;     3.56;     3.57;     3.65;     2.97;     3.56;     2.87;     2.01;     2.89;     2.46;     1.93;     2.53;
1923;11;     3.50;     3.49;     2.84;     2.55;     2.66;     3.20;     3.20;     3.20;     3.03;     2.83;     3.16;     2.79;     2.98;     3.29;     2.88;     2.37;     2.94;
1924;11;     3.01;     3.00;     2.84;     1.77;     2.60;     3.40;     3.81;     3.82;     4.04;     3.05;     4.26;     3.21;     2.39;     3.05;     2.69;     2.24;     2.95;
1925;11;     2.50;     2.49;     1.47;     1.18;     1.80;     2.13;     2.56;     2.57;     2.37;     1.96;     2.55;     2.03;     2.31;     2.60;     2.13;     1.55;     1.99;
1926;11;     6.62;     6.61;     5.75;     5.32;     5.93;     5.97;     6.38;     6.38;     6.76;     6.00;     6.12;     6.03;     6.37;     6.41;     6.08;     5.66;     6.04;
1927;11;     2.27;     2.26;     3.27;     2.73;     2.57;     1.96;     2.55;     2.55;     3.47;     3.32;     2.76;     3.41;     2.16;     2.21;     1.96;     1.66;     2.66;
1928;11;     6.96;     6.95;     5.29;     5.07;     5.84;     6.81;     7.05;     7.05;     6.81;     6.09;     7.12;     6.11;     6.16;     6.78;     6.20;     5.47;     6.17;
1929;11;     5.29;     5.28;     4.27;     3.64;     4.39;     5.20;     5.44;     5.44;     5.74;     4.30;     5.39;     4.23;     4.85;     5.28;     4.77;     4.13;     4.73;
1930;11;     5.89;     5.89;     6.07;     5.38;     6.06;     5.49;     6.14;     6.14;     6.71;     6.46;     5.87;     6.46;     5.72;     6.09;     5.79;     5.42;     5.92;
1931;11;     4.36;     4.35;     4.42;     3.21;     4.75;     4.32;     5.74;     5.73;     6.43;     5.31;     5.30;     5.61;     4.00;     4.90;     4.57;     4.15;     4.65;
1932;11;     4.40;     4.39;     4.25;     3.25;     4.14;     4.58;     4.72;     4.73;     4.77;     4.48;     5.06;     4.78;     3.71;     4.39;     3.97;     3.45;     4.19;
1933;11;     2.75;     2.74;     2.21;     1.67;     2.27;     2.90;     3.18;     3.19;     3.27;     2.70;     3.92;     2.99;     2.22;     2.76;     2.18;     1.45;     2.54;
1934;11;     4.87;     4.86;     2.74;     2.82;     3.64;     5.12;     5.23;     5.24;     4.70;     3.60;     5.75;     3.72;     3.91;     4.86;     4.26;     3.49;     4.07;
1935;11;     5.27;     5.26;     4.53;     3.85;     5.14;     5.04;     6.31;     6.31;     6.62;     5.31;     5.86;     5.39;     4.94;     5.69;     5.22;     4.62;     5.17;
1936;11;     3.95;     3.94;     3.48;     2.53;     3.84;     4.22;     4.53;     4.53;     4.68;     4.26;     4.67;     4.35;     3.21;     4.05;     3.63;     3.10;     3.76;
1937;11;     3.36;     3.35;     3.20;     2.61;     3.38;     3.29;     3.67;     3.67;     4.12;     3.54;     3.67;     3.58;     2.98;     3.60;     3.27;     2.85;     3.30;
1938;11;     7.65;     7.63;     6.35;     5.24;     6.92;     7.44;     8.10;     8.09;     8.31;     7.24;     7.74;     7.50;     6.74;     7.79;     7.25;     6.58;     7.00;
1939;11;     5.16;     5.16;     5.74;     4.53;     5.67;     4.90;     6.01;     6.00;     6.83;     6.33;     5.51;     6.63;     4.90;     5.55;     5.23;     4.82;     5.47;
1940;11;     5.87;     5.86;     5.03;     4.27;     5.48;     5.48;     6.19;     6.19;     6.34;     5.77;     5.93;     5.88;     5.33;     5.84;     5.48;     5.02;     5.44;
1941;11;     1.41;     1.40;     2.31;     0.87;     2.26;     1.52;     2.71;     2.71;     3.46;     2.92;     2.69;     3.25;     1.16;     1.92;     1.57;     1.13;     1.98;
1942;11;     3.70;     3.69;     2.23;     1.58;     3.45;     4.03;     4.56;     4.56;     4.39;     3.60;     4.78;     3.54;     2.93;     4.00;     3.49;     2.83;     3.30;
1943;11;     2.66;     2.65;     2.19;     1.74;     2.66;     2.82;     3.52;     3.52;     3.92;     3.04;     3.68;     3.14;     2.39;     2.85;     2.49;     2.05;     2.71;
1944;11;     4.66;     4.66;     3.45;     2.81;     3.93;     4.51;     5.20;     5.20;     5.14;     4.17;     4.92;     4.38;     3.94;     4.72;     4.15;     3.44;     4.13;
1945;11;     4.12;     4.12;     2.57;     2.17;     3.71;     4.58;     4.41;     4.41;     4.28;     3.89;     4.95;     3.96;     3.19;     4.02;     3.58;     3.03;     3.56;
1946;11;     3.51;     3.50;     3.67;     2.46;     4.21;     3.90;     5.20;     5.20;     5.50;     4.61;     4.87;     4.77;     3.15;     4.28;     3.91;     3.44;     3.95;
1947;11;     5.19;     5.19;     5.24;     4.64;     5.15;     5.00;     5.88;     5.88;     6.03;     5.54;     5.30;     5.66;     4.92;     5.49;     5.09;     4.60;     5.25;
1948;11;     4.59;     4.59;     3.67;     3.03;     3.90;     4.61;     4.95;     4.95;     5.21;     4.28;     5.18;     4.75;     4.23;     4.89;     4.32;     3.59;     4.22;
1949;11;     3.86;     3.85;     3.13;     2.73;     3.50;     4.26;     4.60;     4.61;     4.53;     3.62;     5.24;     3.81;     3.45;     4.08;     3.61;     3.01;     3.73;
1950;11;     4.47;     4.46;     4.24;     3.33;     4.21;     4.23;     4.81;     4.81;     5.26;     4.80;     4.75;     4.99;     3.88;     4.62;     4.22;     3.72;     4.29;
1951;11;     6.88;     6.88;     5.77;     5.23;     6.46;     6.55;     7.26;     7.26;     7.75;     6.77;     7.06;     6.84;     6.49;     6.93;     6.50;     5.97;     6.47;
1952;11;     1.77;     1.76;     1.75;     0.90;     1.72;     2.03;     1.86;     1.86;     2.29;     2.16;     2.21;     2.44;     1.35;     1.54;     1.29;     0.97;     1.65;
1953;11;     5.32;     5.31;     3.34;     2.53;     4.56;     5.73;     6.59;     6.59;     6.59;     4.80;     6.95;     4.99;     4.71;     5.84;     5.20;     4.40;     4.84;
1954;11;     3.47;     3.47;     4.17;     2.70;     4.16;     3.76;     5.05;     5.05;     5.84;     4.76;     4.67;     5.22;     3.18;     4.23;     3.83;     3.33;     4.05;
1955;11;     4.50;     4.49;     2.53;     2.03;     3.48;     4.63;     5.24;     5.24;     5.12;     3.78;     5.38;     4.23;     3.75;     4.58;     3.99;     3.25;     3.83;
1956;11;     2.23;     2.22;     1.86;     1.17;     2.61;     2.72;     3.90;     3.91;     3.91;     2.82;     3.98;     2.96;     1.36;     2.93;     2.39;     1.70;     2.51;
1957;11;     4.97;     4.97;     3.80;     3.34;     4.43;     5.19;     5.28;     5.29;     5.45;     4.65;     5.44;     4.83;     4.28;     4.92;     4.39;     3.74;     4.51;
1958;11;     4.40;     4.40;     3.86;     3.64;     4.39;     4.54;     4.65;     4.65;     4.82;     4.45;     4.90;     4.61;     4.15;     4.29;     4.05;     3.74;     4.25;
1959;11;     3.29;     3.29;     2.50;     2.04;     3.25;     3.54;     4.11;     4.11;     4.67;     3.53;     4.21;     3.87;     3.63;     3.58;     3.31;     2.96;     3.30;
1960;11;     6.04;     6.04;     5.74;     4.91;     6.16;     5.83;     6.75;     6.75;     7.10;     6.43;     6.24;     6.58;     5.83;     6.50;     6.04;     5.45;     6.00;
1961;11;     4.08;     4.07;     3.32;     2.66;     3.54;     4.31;     4.30;     4.31;     4.48;     3.75;     4.50;     3.96;     3.83;     4.18;     3.78;     3.26;     3.73;
1962;11;     3.63;     3.62;     1.60;     1.43;     1.98;     3.67;     3.50;     3.50;     3.42;     2.48;     4.05;     2.71;     2.96;     3.11;     2.52;     1.77;     2.66;
1963;11;     7.79;     7.79;     7.12;     6.55;     7.20;     7.23;     7.78;     7.79;     8.22;     7.56;     7.50;     7.90;     7.67;     7.90;     7.45;     6.89;     7.38;
1964;11;     5.06;     5.05;     4.89;     4.31;     5.00;     5.20;     5.23;     5.24;     5.58;     5.36;     5.44;     5.40;     4.43;     5.07;     4.69;     4.22;     4.94;
1965;11;     0.52;     0.51;     2.44;     1.39;     1.46;     0.81;     1.05;     1.05;     2.20;     2.22;     1.48;     2.74;     0.58;     0.57;     0.49;     0.39;     1.35;
1966;11;     2.73;     2.72;     1.40;     1.01;     1.88;     2.80;     3.13;     3.14;     3.20;     2.01;     3.51;     2.30;     2.34;     2.62;     2.12;     1.50;     2.22;
1967;11;     4.45;     4.44;     3.21;     2.69;     3.37;     4.55;     4.71;     4.73;     4.52;     3.58;     5.22;     3.91;     3.99;     4.25;     3.72;     3.07;     3.85;
1968;11;     4.16;     4.15;     3.10;     2.70;     3.16;     4.68;     4.62;     4.63;     4.51;     3.38;     5.48;     3.71;     3.33;     3.88;     3.36;     2.72;     3.72;
1969;11;     5.82;     5.82;     4.61;     4.06;     4.91;     5.39;     5.69;     5.69;     5.84;     5.07;     5.37;     5.27;     5.32;     5.63;     5.14;     4.53;     5.09;
1970;11;     5.56;     5.55;     5.69;     4.90;     5.58;     5.21;     6.55;     6.55;     7.07;     6.02;     5.78;     6.46;     5.63;     6.12;     5.72;     5.21;     5.76;
1971;11;     4.16;     4.15;     2.60;     2.37;     3.24;     4.23;     4.51;     4.52;     4.32;     3.46;     4.76;     3.35;     3.20;     4.12;     3.50;     2.72;     3.53;
1972;11;     5.08;     5.07;     3.67;     2.66;     3.83;     5.21;     5.29;     5.29;     5.11;     4.20;     5.47;     4.29;     4.29;     4.96;     4.28;     3.41;     4.26;
1973;11;     3.42;     3.41;     3.12;     2.13;     3.32;     3.46;     4.14;     4.14;     4.48;     3.73;     3.94;     4.03;     2.67;     3.72;     3.18;     2.50;     3.31;
1974;11;     5.33;     5.32;     4.18;     3.23;     4.85;     5.29;     5.99;     6.00;     6.00;     5.03;     5.85;     5.39;     4.53;     5.61;     4.99;     4.22;     4.85;
1975;11;     2.80;     2.78;     3.17;     1.78;     2.98;     2.95;     4.13;     4.13;     4.47;     3.64;     4.02;     4.14;     2.32;     3.17;     2.71;     2.12;     3.07;
1976;11;     5.24;     5.23;     4.13;     3.65;     4.76;     5.16;     5.75;     5.75;     5.80;     4.95;     5.71;     5.10;     4.62;     5.16;     4.70;     4.13;     4.82;
1977;11;     5.99;     5.98;     4.40;     3.89;     4.94;     5.71;     5.89;     5.89;     5.79;     5.03;     5.77;     5.05;     5.07;     5.86;     5.26;     4.51;     5.11;
1978;11;     5.46;     5.45;     2.76;     2.11;     3.32;     6.28;     5.77;     5.79;     5.13;     3.27;     6.74;     3.06;     4.06;     4.93;     4.21;     3.31;     4.18;
1979;11;     4.03;     4.02;     3.50;     2.50;     3.22;     4.05;     4.57;     4.58;     4.60;     3.88;     4.73;     4.15;     3.28;     4.06;     3.38;     2.53;     3.67;
1980;11;     3.58;     3.57;     2.24;     1.74;     2.80;     3.88;     4.03;     4.05;     3.98;     3.00;     4.49;     2.99;     2.55;     3.48;     2.87;     2.09;     3.03;
1981;11;     4.92;     4.91;     4.13;     3.46;     4.56;     4.99;     5.28;     5.28;     5.49;     4.99;     5.18;     5.11;     4.01;     5.01;     4.51;     3.87;     4.57;
1982;11;     6.29;     6.28;     5.38;     4.58;     5.98;     6.11;     6.91;     6.91;     7.41;     6.24;     6.49;     6.46;     5.89;     6.66;     6.12;     5.45;     5.99;
1983;11;     4.07;     4.06;     2.28;     1.52;     3.01;     4.23;     4.86;     4.87;     5.03;     3.43;     5.01;     3.65;     3.45;     4.27;     3.62;     2.80;     3.46;
1984;11;     4.08;     4.08;     5.08;     3.95;     4.95;     4.11;     5.75;     5.75;     7.08;     5.46;     5.22;     5.84;     4.57;     4.78;     4.56;     4.28;     4.93;
1985;11;     1.39;     1.38;     0.37;    -0.10;     0.37;     1.31;     1.57;     1.58;     1.56;     0.88;     1.95;     1.32;     0.50;     1.16;     0.59;    -0.13;     0.84;
1986;11;     6.54;     6.54;     4.93;     3.86;     5.52;     6.76;     7.21;     7.21;     7.25;     5.77;     7.21;     6.02;     5.92;     6.70;     5.93;     4.97;     5.85;
1987;11;     5.70;     5.69;     4.25;     3.52;     4.60;     5.69;     6.11;     6.12;     5.53;     4.68;     6.28;     4.86;     4.42;     5.48;     4.81;     3.96;     4.90;
1988;11;     2.80;     2.79;     2.53;     1.41;     2.90;     3.10;     4.40;     4.41;     4.73;     3.32;     4.36;     3.31;     2.01;     3.55;     2.96;     2.22;     3.00;
1989;11;     2.70;     2.69;     1.83;     1.12;     2.70;     3.28;     3.71;     3.72;     4.40;     3.12;     3.82;     3.20;     2.36;     2.98;     2.61;     2.16;     2.69;
1990;11;     5.01;     5.00;     3.79;     3.35;     4.42;     4.87;     5.23;     5.24;     5.25;     4.67;     4.98;     5.02;     4.36;     5.05;     4.55;     3.94;     4.47;
1991;11;     4.53;     4.52;     3.53;     2.73;     3.78;     4.54;     4.66;     4.66;     4.84;     3.92;     4.75;     4.20;     3.74;     4.44;     3.96;     3.36;     3.95;
1992;11;     4.94;     4.93;     5.78;     4.67;     5.50;     4.79;     6.19;     6.19;     6.64;     6.01;     5.50;     6.31;     4.60;     5.47;     5.11;     4.67;     5.42;
1993;11;     0.01;     0.01;     0.42;    -0.11;     0.21;     0.59;     0.85;     0.86;     1.39;     0.79;     1.26;     1.30;    -0.60;    -0.01;    -0.38;    -0.84;     0.36;
1994;11;     6.52;     6.51;     7.59;     6.77;     7.41;     6.51;     7.68;     7.68;     8.68;     8.31;     7.15;     8.66;     6.24;     7.00;     6.68;     6.29;     7.24;
1995;11;     2.30;     2.29;     2.78;     1.38;     3.00;     2.87;     4.31;     4.31;     5.05;     3.98;     3.95;     4.54;     1.71;     3.15;     2.65;     2.02;     2.97;
1996;11;     5.08;     5.07;     4.13;     3.71;     4.38;     4.73;     4.97;     4.97;     4.87;     4.48;     4.70;     4.75;     4.54;     4.95;     4.53;     4.00;     4.48;
1997;11;     3.46;     3.45;     4.13;     3.34;     4.14;     3.28;     4.54;     4.53;     5.35;     4.63;     4.05;     5.17;     3.40;     3.78;     3.64;     3.47;     3.98;
1998;11;     1.32;     1.31;     1.19;     0.75;     1.75;     1.38;     2.28;     2.28;     2.70;     1.90;     2.09;     1.93;     1.01;     1.77;     1.43;     1.00;     1.55;
1999;11;     3.76;     3.76;     2.28;     1.62;     3.33;     4.52;     5.00;     5.00;     4.86;     3.72;     5.20;     3.74;     2.91;     3.93;     3.41;     2.76;     3.46;
2000;11;     6.44;     6.43;     5.54;     4.79;     6.02;     6.40;     7.09;     7.10;     7.21;     6.28;     6.97;     6.45;     6.04;     6.42;     5.99;     5.45;     6.10;
2001;11;     4.08;     4.07;     2.47;     1.94;     3.72;     4.57;     5.58;     5.58;     5.20;     3.91;     5.44;     4.08;     3.25;     4.60;     4.05;     3.36;     3.82;
2002;11;     4.10;     4.09;     6.34;     5.44;     6.48;     3.98;     5.53;     5.52;     7.24;     7.17;     4.58;     7.47;     4.74;     4.84;     4.94;     5.06;     5.55;
2003;11;     6.12;     6.11;     5.32;     4.42;     6.11;     6.26;     7.11;     7.11;     7.60;     6.64;     6.74;     7.00;     5.80;     6.52;     6.02;     5.41;     6.02;
2004;11;     4.48;     4.47;     3.65;     3.11;     4.04;     4.72;     5.12;     5.13;     4.90;     4.34;     5.30;     4.65;     3.92;     4.63;     4.19;     3.63;     4.21;
2005;11;     4.38;     4.36;     3.22;     2.38;     4.38;     4.71;     5.58;     5.59;     5.52;     4.64;     5.69;     4.72;     3.55;     4.69;     4.19;     3.56;     4.17;
2006;11;     7.35;     7.34;     6.41;     5.49;     7.07;     7.33;     8.10;     8.10;     8.15;     7.36;     7.99;     7.45;     6.84;     7.70;     7.21;     6.59;     7.03;
2007;11;     3.77;     3.77;     2.64;     1.73;     3.75;     4.41;     5.31;     5.31;     5.31;     4.10;     5.13;     4.35;     2.83;     4.21;     3.67;     2.99;     3.67;
2008;11;     5.59;     5.58;     4.09;     3.80;     4.98;     5.87;     6.01;     6.02;     5.86;     5.21;     6.33;     5.22;     4.85;     5.48;     4.98;     4.36;     5.06;
2009;11;     7.42;     7.41;     6.66;     5.93;     7.47;     7.19;     8.62;     8.62;     8.79;     7.77;     8.08;     7.82;     7.14;     8.00;     7.57;     7.04;     7.38;
2010;11;     4.88;     4.87;     4.78;     4.35;     5.11;     4.69;     4.82;     4.82;     5.36;     5.37;     4.32;     5.60;     4.62;     4.76;     4.52;     4.21;     4.76;
2011;11;     4.12;     4.11;     4.26;     3.09;     4.46;     4.65;     5.26;     5.26;     6.42;     5.30;     5.66;     5.95;     4.20;     4.21;     4.01;     3.76;     4.50;
2012;11;     5.31;     5.30;     5.18;     4.29;     4.98;     5.42;     5.82;     5.82;     6.05;     5.39;     5.87;     5.74;     5.02;     5.32;     4.96;     4.49;     5.20;
2013;11;     5.24;     5.23;     3.91;     3.49;     4.25;     5.47;     5.56;     5.57;     5.25;     4.61;     5.83;     4.79;     4.41;     4.98;     4.47;     3.81;     4.63;
2014;11;     6.62;     6.61;     6.18;     5.39;     6.34;     6.77;     7.21;     7.21;     7.58;     6.69;     7.15;     7.00;     6.25;     6.66;     6.24;     5.69;     6.47;
2015;11;     7.39;     7.38;     7.03;     6.47;     7.35;     7.32;     8.45;     8.44;     8.79;     7.65;     8.05;     7.57;     7.38;     7.94;     7.61;     7.18;     7.51;
2016;11;     3.62;     3.61;     3.90;     3.14;     3.84;     3.75;     4.18;     4.18;     4.83;     4.62;     3.99;     4.96;     3.41;     3.88;     3.58;     3.20;     3.83;
2017;11;     5.67;     5.66;     4.25;     3.76;     4.94;     5.80;     6.15;     6.15;     6.00;     5.08;     6.15;     5.16;     4.99;     5.75;     5.24;     4.58;     5.11;
2018;11;     5.10;     5.09;     4.89;     4.28;     5.39;     5.27;     5.81;     5.82;     6.21;     5.86;     5.99;     6.42;     4.89;     5.27;     4.96;     4.56;     5.21;
2019;11;     6.12;     6.11;     4.64;     4.39;     4.91;     5.90;     5.65;     5.66;     5.49;     4.92;     5.82;     5.15;     5.63;     5.67;     5.22;     4.63;     5.22;
2020;11;     6.77;     6.76;     5.40;     4.25;     5.77;     7.09;     7.54;     7.55;     7.61;     6.33;     7.59;     6.45;     5.78;     6.88;     6.22;     5.36;     6.18;
2021;11;     5.98;     5.96;     3.21;     3.03;     4.42;     6.71;     6.52;     6.52;     5.66;     4.36;     7.03;     4.35;     4.69;     5.85;     5.13;     4.19;     4.90;
2022;11;     5.66;     5.65;     6.37;     5.31;     6.72;     6.21;     7.05;     7.05;     8.05;     7.41;     6.96;     7.62;     5.40;     6.04;     5.88;     5.67;     6.35;
2023;11;     5.63;     5.63;     5.44;     4.74;     5.62;     5.53;     6.36;     6.36;     6.63;     6.16;     5.75;     6.30;     5.20;     5.93;     5.51;     4.96;     5.63;
