Zeitreihen fuer Gebietsmittel fuer Bundeslaender und Kombinationen von Bundeslaender, erstellt am: 20240415
Jahr;Monat;Brandenburg/Berlin;Brandenburg;Baden-Wuerttemberg;Bayern;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Niedersachsen/Hamburg/Bremen;Nordrhein-Westfalen;Rheinland-Pfalz;Schleswig-Holstein;Saarland;Sachsen;Sachsen-Anhalt;Thueringen/Sachsen-Anhalt;Thueringen;Deutschland;
1891;02;    10.5;    10.6;     7.6;    14.9;     8.4;    10.2;    11.2;    11.4;    10.5;    10.3;    15.0;     7.4;    22.7;    12.3;    13.5;    15.1;    12.2;
1892;02;    22.3;    22.5;    71.0;    78.6;    52.0;    16.9;    39.5;    39.3;    53.9;    62.7;    28.7;    78.7;    51.8;    31.5;    40.9;    52.8;    51.4;
1893;02;    77.2;    77.3;    86.9;    76.5;    90.9;    76.7;    92.7;    92.6;   112.5;   109.0;    96.7;   138.1;    90.6;    74.2;    78.2;    83.2;    88.1;
1894;02;    58.9;    58.8;    52.1;    56.6;    58.8;    62.7;    74.6;    74.8;    86.2;    59.1;    61.6;    84.1;    53.4;    45.1;    47.6;    50.8;    61.6;
1895;02;    23.0;    23.1;    19.9;    24.1;    24.3;    30.8;    19.8;    19.9;    23.0;    23.5;    16.5;    16.3;    40.5;    23.5;    29.9;    38.0;    24.4;
1896;02;    12.0;    12.0;    13.4;    12.3;     9.3;    11.8;    17.4;    17.4;    13.7;     9.9;    24.2;     4.8;    20.0;    12.2;    14.0;    16.2;    13.9;
1897;02;    20.9;    21.0;   108.0;    97.4;    71.4;    13.1;    33.8;    33.5;    78.5;    74.2;    20.9;    90.8;    60.0;    33.8;    49.0;    68.0;    62.8;
1898;02;    52.5;    52.6;    76.3;    85.2;    81.1;    59.0;    88.8;    88.6;   125.0;    89.1;    73.2;    77.3;    63.9;    51.6;    59.7;    69.9;    79.7;
1899;02;    18.3;    18.4;    22.2;    25.5;    28.1;    32.2;    33.2;    33.3;    33.8;    28.0;    48.5;    24.7;    20.2;    17.8;    21.8;    26.8;    27.5;
1900;02;    38.0;    38.2;    80.5;    66.6;    54.9;    30.9;    42.3;    42.2;    61.9;    64.9;    52.8;    88.0;    76.2;    42.3;    46.3;    51.2;    56.6;
1901;02;    17.4;    17.5;    35.3;    33.1;    38.3;    22.1;    40.5;    40.4;    51.0;    34.2;    28.6;    33.4;    45.7;    30.9;    36.5;    43.5;    35.1;
1902;02;    16.6;    16.6;    45.5;    33.2;    45.9;    11.9;    19.1;    19.0;    32.7;    50.0;     9.7;    68.6;    22.2;    21.2;    28.2;    37.1;    29.5;
1903;02;    43.5;    43.5;    19.6;    26.9;    20.9;    51.6;    59.7;    59.9;    46.8;    20.7;    66.6;    21.2;    48.9;    32.9;    30.4;    27.2;    38.1;
1904;02;    50.1;    50.2;   113.0;    74.3;    81.2;    62.1;    70.5;    70.4;    87.3;    86.6;    73.6;   105.8;    64.2;    47.3;    58.5;    72.6;    75.3;
1905;02;    32.0;    32.0;    35.0;    48.3;    46.1;    31.3;    39.5;    39.3;    52.8;    35.5;    34.9;    30.5;    49.5;    27.3;    36.5;    48.1;    41.0;
1906;02;    25.6;    25.7;    58.0;    43.7;    59.1;    31.6;    45.7;    45.7;    63.3;    51.0;    49.5;    68.5;    30.5;    34.9;    40.8;    48.3;    45.8;
1907;02;    32.2;    32.0;    56.5;    40.7;    40.3;    34.2;    44.7;    44.6;    58.4;    41.5;    38.0;    59.5;    37.0;    32.4;    37.9;    44.9;    42.9;
1908;02;    45.5;    45.4;    97.7;    80.5;    71.9;    46.2;    54.3;    54.1;    83.4;    70.2;    53.5;    84.3;    61.5;    43.1;    53.5;    66.6;    67.8;
1909;02;    44.1;    44.1;    48.5;    72.1;    75.2;    30.8;    64.8;    64.5;    95.2;    46.8;    36.0;    33.1;    85.6;    48.8;    67.5;    91.0;    63.0;
1910;02;    41.2;    41.1;    72.4;    58.2;    69.3;    40.8;    68.4;    68.3;    90.4;    86.8;    74.7;   135.0;    45.3;    32.7;    40.7;    50.8;    62.6;
1911;02;    55.1;    55.0;    53.0;    50.7;    50.9;    67.5;    76.7;    76.8;    67.5;    40.4;    82.1;    48.3;    62.4;    47.6;    47.4;    47.1;    58.6;
1912;02;    37.1;    37.0;    55.4;    48.8;    51.0;    35.7;    48.6;    48.6;    62.5;    51.2;    45.3;    76.8;    42.7;    36.1;    36.3;    36.5;    47.6;
1913;02;    27.9;    27.9;    34.9;    27.5;    31.7;    30.0;    30.7;    30.6;    32.6;    33.6;    34.9;    39.9;    25.3;    28.0;    28.4;    29.0;    30.4;
1914;02;    13.6;    13.6;    32.9;    22.7;    32.4;    19.5;    27.2;    27.2;    38.0;    43.3;    30.0;    68.1;    18.1;    16.1;    20.7;    26.4;    26.7;
1915;02;    18.4;    18.5;    37.1;    32.8;    37.9;    21.0;    33.5;    33.4;    47.5;    40.6;    27.4;    54.0;    24.5;    26.5;    29.5;    33.3;    32.7;
1916;02;    33.5;    33.5;    98.3;    80.9;    75.3;    34.5;    57.8;    57.7;    88.6;    74.9;    55.5;    99.3;    55.7;    51.8;    58.0;    65.7;    68.0;
1917;02;    13.0;    12.9;    17.7;    12.6;     6.5;     9.2;    10.7;    10.7;    12.8;    13.3;    12.8;    10.7;    20.6;    12.3;    12.5;    12.7;    12.8;
1918;02;    38.9;    38.8;    25.1;    34.8;    37.2;    41.2;    65.7;    65.7;    57.3;    27.9;    64.8;    38.4;    48.5;    32.6;    36.6;    41.6;    42.9;
1919;02;    20.8;    20.9;    55.4;    46.6;    44.9;    28.0;    28.0;    27.9;    37.8;    58.5;    26.0;    90.5;    21.7;    21.1;    23.1;    25.7;    37.1;
1920;02;    30.6;    30.6;    31.5;    32.7;    33.2;    37.1;    40.5;    40.5;    47.6;    26.6;    53.8;    34.5;    40.5;    20.2;    24.4;    29.7;    35.4;
1921;02;    33.7;    33.7;    10.8;    17.6;    16.1;    26.8;    23.2;    23.2;    22.6;    13.7;    25.6;     9.8;    46.0;    23.4;    22.1;    20.4;    22.1;
1922;02;    22.0;    22.0;    82.6;    62.1;    62.1;    28.5;    40.4;    40.3;    70.0;    52.3;    37.7;    71.6;    33.6;    24.4;    34.3;    46.8;    50.6;
1923;02;    34.8;    35.0;    84.9;    78.8;    61.2;    32.7;    47.4;    47.3;    72.0;    75.0;    34.7;    89.3;    53.5;    31.1;    36.1;    42.4;    59.1;
1924;02;    30.1;    30.1;    33.9;    33.3;    41.9;    32.2;    33.8;    33.8;    51.3;    41.9;    29.9;    43.5;    52.1;    27.2;    32.7;    39.6;    36.7;
1925;02;    32.8;    32.7;    45.1;    41.4;    54.8;    46.7;    56.1;    56.3;    60.9;    61.6;    74.8;    83.3;    29.6;    25.0;    30.1;    36.5;    47.2;
1926;02;    38.1;    37.9;    53.2;    52.9;    74.7;    46.2;    69.2;    69.6;   104.0;    79.7;    86.8;    91.8;    48.9;    43.3;    51.2;    61.1;    62.6;
1927;02;    17.8;    17.8;    62.0;    42.6;    41.8;    14.3;    28.5;    28.3;    52.3;    56.7;    21.2;    67.8;    22.2;    16.2;    19.5;    23.6;    36.2;
1928;02;    46.2;    46.1;    78.7;    85.2;    75.5;    58.4;    59.9;    60.1;    77.6;    76.8;    71.6;    99.4;    51.8;    36.6;    43.3;    51.8;    67.9;
1929;02;    17.1;    17.2;    18.2;    23.5;    22.4;    15.2;    21.1;    21.2;    12.6;    25.8;    26.5;    20.5;    28.0;    31.7;    29.5;    26.7;    21.6;
1930;02;     9.1;     9.2;    26.5;    15.5;    22.2;    10.7;    13.4;    13.4;    22.7;    27.8;     6.5;    31.4;    13.9;     9.0;    11.0;    13.6;    16.4;
1931;02;    26.9;    26.9;    51.3;    48.4;    43.5;    34.7;    44.7;    44.7;    58.4;    55.8;    56.5;    62.0;    37.2;    18.7;    24.4;    31.6;    44.0;
1932;02;     9.0;     9.0;    12.3;    16.6;    13.0;     8.5;    14.9;    14.8;    23.7;    12.2;     9.3;     7.9;    25.1;     8.2;    13.0;    19.1;    14.7;
1933;02;    47.2;    47.1;    47.5;    56.6;    46.8;    43.4;    47.7;    47.7;    61.1;    35.7;    57.6;    53.4;    58.0;    30.0;    33.9;    38.7;    49.4;
1934;02;    25.6;    25.7;    18.2;    15.3;    26.1;    30.8;    34.5;    34.6;    26.1;    27.0;    33.2;    17.5;    56.2;    41.9;    38.5;    34.2;    27.8;
1935;02;    57.8;    57.7;   133.0;   112.8;    85.5;    59.0;    86.1;    86.0;    99.9;   100.2;    81.5;   119.3;    79.0;    56.3;    61.2;    67.3;    91.4;
1936;02;    44.1;    44.2;    65.7;    63.9;    67.0;    53.1;    79.0;    79.0;    75.1;    53.5;    73.9;    65.2;    69.0;    60.0;    64.7;    70.5;    65.2;
1937;02;    64.7;    64.6;   131.0;   111.0;   118.1;    74.6;   111.0;   110.9;   136.4;   125.7;   102.0;   175.5;    69.3;    63.2;    75.5;    90.9;   104.7;
1938;02;    20.3;    20.3;    55.3;    38.3;    40.0;    18.8;    34.2;    34.1;    48.8;    44.8;    30.6;    50.5;    31.6;    24.9;    31.0;    38.6;    36.8;
1939;02;    22.6;    22.7;    30.5;    41.8;    32.7;    22.1;    28.6;    28.5;    43.4;    26.6;    28.9;    35.1;    33.4;    18.6;    23.0;    28.6;    31.8;
1940;02;    28.1;    28.1;    56.5;    50.8;    36.2;    33.3;    29.5;    29.4;    35.9;    46.8;    30.7;    59.4;    25.1;    25.1;    26.1;    27.4;    38.3;
1941;02;    31.8;    31.8;    67.2;    50.9;    49.6;    34.9;    49.1;    49.2;    49.1;    48.6;    55.7;    71.2;    43.5;    31.1;    35.4;    40.7;    47.7;
1942;02;    21.3;    21.3;    45.4;    36.5;    23.3;    18.1;    23.1;    23.1;    29.5;    30.3;    21.3;    28.4;    35.1;    20.0;    24.9;    31.1;    29.3;
1943;02;    26.5;    26.4;    39.9;    31.8;    35.6;    30.5;    57.3;    57.3;    59.8;    37.1;    54.3;    48.8;    28.2;    26.5;    27.9;    29.7;    39.3;
1944;02;    37.8;    37.7;    85.2;    81.4;    53.3;    36.4;    44.2;    44.3;    62.9;    57.5;    41.4;    63.8;    72.4;    40.4;    48.2;    57.9;    59.7;
1945;02;    50.1;    49.4;    83.2;    91.0;    83.7;    53.0;    76.0;    76.3;    90.0;    77.0;    88.6;   103.1;    52.1;    45.4;    51.2;    58.4;    74.9;
1946;02;    94.9;    94.7;   124.6;   124.4;   158.4;    63.3;   126.4;   125.2;   212.9;   121.7;    74.8;   175.5;   148.8;   105.6;   118.8;   135.4;   127.3;
1947;02;    15.2;    15.3;    44.1;    51.7;    37.2;     9.6;    15.8;    15.7;    23.5;    34.0;     7.8;    53.4;    37.3;    22.9;    32.3;    44.0;    31.1;
1948;02;    65.5;    65.4;    88.3;    97.5;    68.7;    54.3;    66.5;    66.4;    87.5;    55.4;    57.3;    78.7;    96.0;    54.0;    65.8;    80.6;    76.7;
1949;02;    28.6;    28.6;    23.5;    23.4;    34.1;    33.6;    36.2;    36.3;    41.6;    27.0;    39.6;    33.7;    33.7;    27.9;    32.2;    37.6;    31.1;
1950;02;    63.7;    63.6;   102.3;    75.3;   106.2;    67.2;    93.0;    92.8;   117.6;   102.9;    94.5;   126.0;    82.1;    68.0;    83.5;   102.9;    88.6;
1951;02;    29.4;    29.4;    55.9;    49.1;    41.0;    34.4;    51.9;    52.0;    56.5;    51.5;    62.3;    69.3;    26.3;    28.2;    31.8;    36.3;    45.7;
1952;02;    22.9;    22.8;    76.6;    66.9;    50.2;    23.7;    31.6;    31.5;    60.6;    59.7;    28.0;    67.9;    41.6;    20.6;    27.8;    36.9;    47.6;
1953;02;    37.8;    37.8;    74.2;    48.4;    48.5;    36.6;    44.8;    44.6;    72.4;    61.6;    41.7;    55.3;    49.3;    39.1;    43.7;    49.5;    51.2;
1954;02;    11.8;    11.8;    35.6;    24.0;    30.6;    12.3;    21.6;    21.5;    37.0;    30.9;    18.3;    43.1;    10.4;    12.7;    17.1;    22.7;    23.5;
1955;02;    33.5;    33.4;    87.7;    80.2;    66.0;    21.9;    44.9;    44.7;    68.2;    74.6;    38.4;    89.0;    43.3;    39.2;    44.7;    51.6;    58.9;
1956;02;    32.7;    32.7;    23.5;    23.9;    17.5;    31.5;    22.0;    22.0;    21.4;    15.7;    27.3;    12.5;    41.2;    27.1;    26.4;    25.5;    25.0;
1957;02;    43.1;    43.1;   128.9;   106.9;   107.8;    44.6;    77.4;    77.4;   121.0;   110.7;    72.4;   139.3;    59.7;    46.6;    58.3;    72.9;    88.6;
1958;02;    60.2;    59.9;   181.3;   139.2;   101.2;    71.2;    90.9;    90.9;   121.0;   116.7;    93.2;   168.3;    68.6;    53.7;    64.1;    77.2;   107.5;
1959;02;    10.3;    10.3;     6.7;    11.8;     5.2;     5.9;     6.1;     6.1;     7.1;     2.8;     6.8;     2.1;    26.0;     8.6;     9.8;    11.4;     8.9;
1960;02;    15.3;    15.2;    71.2;    55.3;    35.0;    30.8;    28.9;    29.0;    38.3;    50.7;    38.1;    86.9;    17.5;    14.9;    17.4;    20.5;    38.9;
1961;02;    41.1;    41.0;    63.0;    64.4;    51.9;    48.7;    76.5;    76.6;    74.7;    51.8;    62.2;    74.9;    68.0;    42.2;    45.1;    48.7;    60.7;
1962;02;    50.5;    50.2;    75.1;    72.1;    77.5;    52.5;    66.1;    66.1;    89.2;    79.1;    66.4;    82.0;    59.2;    46.5;    53.8;    63.0;    68.2;
1963;02;    11.0;    11.1;    33.9;    23.5;    18.4;    19.8;    14.6;    14.6;    18.4;    23.2;    17.2;    24.4;    16.5;    11.5;    12.5;    13.7;    19.5;
1964;02;    23.6;    23.6;    50.6;    37.3;    41.6;    24.2;    38.8;    38.7;    51.1;    41.4;    30.3;    44.7;    37.0;    19.9;    25.4;    32.4;    37.1;
1965;02;    28.7;    28.7;    54.1;    61.2;    37.6;    32.0;    33.4;    33.3;    35.3;    36.4;    27.9;    32.3;    67.3;    29.3;    39.4;    52.0;    43.3;
1966;02;    62.6;    62.3;    68.1;    70.6;    63.6;    54.6;    83.9;    83.8;    88.7;    60.8;    74.9;    78.7;    60.0;    65.2;    63.9;    62.3;    70.2;
1967;02;    48.3;    48.2;    40.7;    49.8;    55.0;    48.0;    50.1;    50.1;    66.4;    46.2;    63.4;    60.3;    47.8;    35.3;    39.0;    43.6;    49.8;
1968;02;    22.0;    22.0;    66.2;    47.3;    63.2;    16.1;    22.9;    23.0;    37.0;    66.8;    27.2;    90.1;    38.3;    29.9;    38.6;    49.6;    40.9;
1969;02;    40.6;    40.5;    78.7;    45.1;    55.0;    35.9;    52.3;    52.4;    60.3;    70.1;    50.1;    85.5;    38.9;    43.0;    45.9;    49.6;    52.2;
1970;02;    60.4;    60.3;   204.7;   171.3;   121.9;    44.2;    96.9;    96.4;   140.6;   136.7;    58.8;   184.0;    92.9;    82.4;    92.4;   104.9;   122.3;
1971;02;    24.7;    24.8;    38.2;    47.5;    28.6;    23.9;    28.3;    28.2;    41.2;    31.4;    28.0;    29.8;    51.7;    24.5;    29.8;    36.5;    35.4;
1972;02;     2.9;     2.9;    12.3;    12.2;     9.8;     4.2;    12.1;    12.1;    17.4;    20.2;    14.6;    35.3;     6.2;     6.2;     5.9;     5.5;    11.2;
1973;02;    28.4;    28.4;    69.6;    57.9;    52.0;    33.2;    49.5;    49.4;    78.8;    56.6;    56.3;    61.3;    47.5;    25.9;    36.7;    50.3;    52.7;
1974;02;    42.1;    41.6;    68.9;    64.5;    50.8;    29.5;    33.2;    33.1;    52.2;    51.1;    36.8;    66.4;    52.9;    37.0;    43.0;    50.5;    49.8;
1975;02;     9.7;     9.7;    24.1;    20.2;    20.1;    11.6;    13.8;    13.8;    18.9;    19.6;    13.1;    22.5;    21.2;    10.5;    16.1;    23.2;    17.5;
1976;02;    13.6;    13.6;    29.2;    17.8;    23.2;    12.6;    26.8;    26.7;    28.1;    28.7;    22.2;    36.7;    11.9;    17.1;    16.7;    16.2;    21.3;
1977;02;    39.8;    39.7;   131.1;   105.6;   104.2;    43.5;    63.3;    63.5;    86.0;   120.0;    78.4;   180.5;    38.9;    38.0;    48.2;    61.0;    81.8;
1978;02;    16.5;    16.4;    81.1;    54.8;    33.1;    25.4;    22.8;    22.7;    37.8;    48.9;    25.7;    74.9;    15.1;    17.4;    18.6;    20.0;    37.9;
1979;02;    34.1;    33.9;    87.2;    54.6;    48.6;    26.1;    45.3;    45.1;    50.7;    59.8;    34.3;   101.7;    29.7;    36.4;    37.2;    38.3;    49.0;
1980;02;    38.0;    38.0;    67.1;    63.9;    60.8;    33.5;    50.4;    50.3;    68.8;    56.6;    37.7;    67.8;    51.6;    34.6;    40.9;    48.8;    54.0;
1981;02;    22.1;    22.0;    48.8;    42.8;    30.8;    29.9;    42.5;    42.6;    46.6;    33.5;    52.2;    47.6;    28.8;    24.7;    26.0;    27.6;    37.9;
1982;02;    11.2;    11.2;    15.9;    13.5;    15.1;    10.4;    15.0;    15.0;    19.4;    19.1;    19.6;    17.2;     9.7;     6.4;     6.5;     6.6;    13.9;
1983;02;    26.1;    26.2;    65.2;    53.5;    52.1;    36.6;    42.9;    42.9;    57.4;    56.5;    34.1;    70.7;    40.5;    26.3;    30.7;    36.2;    46.6;
1984;02;    34.8;    34.8;    94.5;    75.7;    87.8;    30.3;    53.3;    53.2;    86.4;    98.1;    38.3;   108.4;    50.4;    42.6;    56.6;    74.1;    66.5;
1985;02;    20.6;    20.6;    43.0;    49.1;    19.7;    16.5;    11.1;    11.1;    15.0;    30.0;    12.4;    39.4;    39.0;    15.3;    17.3;    19.8;    27.4;
1986;02;    20.0;    20.0;    31.2;    18.6;    12.5;    14.8;    12.1;    12.0;     8.3;    10.5;     7.8;    11.6;    24.5;    22.7;    22.7;    22.6;    17.3;
1987;02;    44.5;    44.5;    75.2;    76.8;    60.1;    33.0;    45.1;    44.8;    62.4;    73.4;    34.7;    80.4;    56.8;    52.7;    54.0;    55.6;    59.0;
1988;02;    77.8;    77.4;   107.1;    88.0;    94.2;    72.6;    79.9;    79.8;    93.9;   107.4;    89.3;   114.7;    83.6;    66.1;    78.2;    93.5;    88.0;
1989;02;    31.7;    31.6;    63.5;    53.8;    50.6;    30.4;    52.7;    52.5;    68.6;    59.0;    49.3;    75.4;    38.3;    30.6;    34.2;    38.8;    49.9;
1990;02;    52.3;    51.9;   146.2;   124.5;   121.2;    48.4;    91.5;    91.1;   125.4;   124.2;    84.2;   151.7;    53.8;    57.1;    68.8;    83.6;   100.1;
1991;02;    21.7;    21.6;    27.3;    25.8;    27.9;    33.8;    22.7;    22.8;    26.3;    24.5;    34.3;    31.1;    21.4;    20.6;    22.8;    25.6;    25.7;
1992;02;    35.8;    35.7;    63.5;    53.4;    31.5;    30.3;    40.1;    40.2;    43.1;    42.2;    42.1;    52.5;    47.9;    28.6;    29.0;    29.4;    43.5;
1993;02;    35.1;    35.0;    28.9;    32.2;    24.5;    30.9;    32.8;    32.8;    37.0;    26.3;    36.0;    22.6;    46.7;    24.1;    25.9;    28.2;    32.0;
1994;02;    12.1;    12.2;    52.7;    39.8;    33.9;    13.8;    24.8;    24.8;    26.5;    43.6;    35.2;    56.7;    31.5;    21.1;    28.2;    37.2;    31.9;
1995;02;    60.0;    59.8;    80.4;    67.3;    81.0;    58.4;    89.6;    89.8;   104.8;    84.8;    83.1;    99.3;    48.6;    52.1;    55.7;    60.2;    74.6;
1996;02;    31.8;    31.7;    54.5;    44.3;    57.1;    37.1;    55.9;    55.7;    67.4;    63.2;    45.3;    81.3;    34.1;    32.7;    38.8;    46.5;    48.6;
1997;02;    51.6;    51.2;   108.2;    83.5;    95.7;    55.9;    88.8;    88.6;   118.8;   104.5;    85.9;   148.7;    56.9;    55.9;    69.5;    86.6;    85.2;
1998;02;    16.9;    17.0;    26.2;    20.2;    15.0;    27.7;    21.1;    21.2;    15.9;    11.0;    31.7;     8.7;    28.6;    12.9;    17.7;    23.8;    20.5;
1999;02;    52.6;    52.5;   127.1;   114.0;    66.8;    46.9;    76.4;    76.2;    88.3;    77.0;    63.7;    89.9;    83.3;    54.0;    59.7;    66.8;    84.0;
2000;02;    63.2;    63.2;   123.4;   106.4;    98.4;    71.9;    86.0;    86.1;   122.4;    85.5;    88.6;   100.3;    90.9;    66.9;    80.9;    98.6;    95.2;
2001;02;    38.4;    38.3;    69.6;    64.6;    62.7;    44.4;    59.1;    59.0;    79.0;    67.0;    56.5;    73.7;    43.1;    35.2;    38.9;    43.5;    58.6;
2002;02;    80.1;    79.9;   120.7;   112.1;   141.1;    91.3;   116.7;   116.9;   157.5;   149.8;   136.7;   183.1;    75.3;    63.3;    81.6;   104.6;   114.9;
2003;02;     7.5;     7.5;    30.6;    33.0;    22.6;     7.5;    18.3;    18.2;    26.5;    19.8;    10.7;    21.6;    12.2;     9.6;    14.1;    19.8;    21.0;
2004;02;    44.1;    43.9;    36.6;    47.8;    42.8;    54.2;    68.0;    68.1;    70.9;    35.4;    81.0;    32.4;    46.3;    36.5;    40.7;    46.0;    51.3;
2005;02;    46.0;    46.0;    81.6;    85.2;    63.0;    52.7;    54.0;    53.9;    84.5;    66.4;    55.6;    74.7;    70.4;    43.5;    56.4;    72.6;    67.7;
2006;02;    42.6;    42.5;    55.5;    62.1;    56.7;    44.4;    45.2;    45.1;    77.8;    54.7;    41.9;    65.7;    56.6;    41.9;    46.9;    53.2;    54.4;
2007;02;    56.0;    56.0;    98.9;    77.3;    80.0;    59.0;    78.7;    78.6;    94.9;    93.5;    73.9;   131.0;    55.3;    44.7;    51.7;    60.4;    75.8;
2008;02;    24.9;    25.1;    49.9;    49.3;    57.2;    34.7;    46.0;    46.1;    55.8;    66.1;    48.3;    85.2;    31.9;    23.0;    30.7;    40.4;    45.3;
2009;02;    43.4;    43.3;    66.2;    73.1;    65.9;    42.6;    61.5;    61.3;    78.1;    58.0;    43.4;    62.1;    73.3;    45.1;    53.6;    64.2;    62.1;
2010;02;    28.7;    28.7;    60.2;    46.1;    54.6;    36.5;    52.1;    52.2;    67.3;    66.9;    57.5;   101.7;    26.4;    30.3;    34.0;    38.7;    48.5;
2011;02;    25.0;    25.0;    21.2;    24.8;    31.7;    34.0;    40.8;    41.4;    45.6;    31.9;    62.8;    28.9;    17.1;    14.9;    16.8;    19.2;    30.5;
2012;02;    31.7;    31.6;    21.7;    28.8;    16.8;    28.0;    22.0;    22.1;    25.0;    15.4;    28.2;    18.4;    39.9;    19.0;    19.2;    19.5;    25.0;
2013;02;    36.7;    36.8;    77.4;    68.5;    43.9;    39.1;    39.8;    39.7;    50.0;    43.3;    30.6;    43.4;    52.1;    41.1;    44.8;    49.7;    51.1;
2014;02;    13.7;    13.8;    56.5;    25.1;    36.8;    24.0;    32.2;    32.2;    43.1;    55.9;    43.5;    92.4;     9.2;    14.8;    18.3;    22.8;    32.1;
2015;02;     8.8;     8.9;    30.6;    17.6;    24.4;    12.5;    29.7;    29.7;    40.0;    32.9;    28.5;    38.0;     9.6;    10.5;    10.4;    10.3;    22.3;
2016;02;    47.0;    47.0;    95.2;    83.5;    80.3;    56.9;    81.2;    81.6;    95.0;    91.4;    92.0;   132.4;    61.9;    46.2;    56.5;    69.9;    77.8;
2017;02;    34.7;    34.9;    46.8;    41.0;    41.1;    36.0;    51.4;    51.5;    65.9;    46.0;    57.0;    67.3;    35.0;    32.0;    33.7;    36.0;    44.6;
2018;02;     4.6;     4.7;    35.6;    28.7;    13.1;    11.7;    11.6;    11.7;    18.0;    17.5;    24.4;    19.9;     5.4;     6.4;     7.6;     9.2;    17.8;
2019;02;    23.9;    23.9;    26.1;    35.3;    24.9;    25.5;    26.8;    26.9;    41.2;    32.8;    43.0;    42.9;    34.8;    14.5;    17.1;    20.6;    29.9;
2020;02;    77.7;    77.4;   156.2;   130.9;   123.8;    79.6;   136.5;   136.5;   153.6;   138.8;   146.7;   180.2;   100.6;    83.1;    92.9;   105.8;   124.1;
2021;02;    35.8;    35.9;    56.0;    49.9;    58.1;    33.4;    49.5;    49.1;    58.5;    53.6;    25.3;    73.5;    45.6;    47.1;    53.2;    61.1;    48.9;
2022;02;    62.3;    62.3;    67.1;    59.3;    85.2;    94.1;   121.7;   122.2;   115.6;    74.3;   158.5;    99.7;    58.4;    53.1;    62.6;    74.9;    83.7;
2023;02;    43.6;    43.5;    25.6;    51.2;    40.6;    43.4;    47.6;    47.7;    51.3;    18.3;    42.1;    11.4;    58.7;    36.0;    40.0;    45.1;    43.1;
2024;02;    73.8;    73.7;    74.4;    69.6;    86.2;    71.2;    94.6;    94.5;   103.8;    81.2;    93.4;   115.2;    80.5;    67.8;    72.9;    79.6;    81.1;
