Zeitreihen fuer Gebietsmittel fuer Bundeslaender und Kombinationen von Bundeslaender, erstellt am: 20240415
Jahr;Monat;Brandenburg/Berlin;Brandenburg;Baden-Wuerttemberg;Bayern;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Niedersachsen/Hamburg/Bremen;Nordrhein-Westfalen;Rheinland-Pfalz;Schleswig-Holstein;Saarland;Sachsen;Sachsen-Anhalt;Thueringen/Sachsen-Anhalt;Thueringen;Deutschland;
1891;08;    59.0;    59.2;    71.8;    87.0;    57.1;    98.2;   104.1;   104.7;    80.6;    63.4;   156.7;    65.5;    70.6;    58.0;    57.9;    57.8;    81.5;
1892;08;    44.5;    44.5;    58.5;    56.4;    36.6;    56.2;    57.7;    57.4;    53.0;    42.9;    63.3;    39.9;    35.3;    42.6;    45.1;    48.2;    51.4;
1893;08;    42.5;    42.7;    24.2;    41.0;    46.0;    50.2;    56.4;    56.6;    53.7;    44.5;    60.6;    37.9;    51.5;    46.5;    47.3;    48.3;    45.9;
1894;08;   101.1;   100.7;    81.7;   115.5;    95.8;    77.1;   104.8;   104.4;   126.2;    75.9;    99.3;    74.8;   105.5;   114.5;   106.6;    96.7;   102.1;
1895;08;    52.7;    52.9;    74.5;    98.1;    57.5;    57.3;    87.6;    87.4;    83.5;    54.0;    76.2;    53.3;    75.8;    69.7;    66.3;    62.1;    75.8;
1896;08;    82.9;    83.2;   101.4;   149.1;   109.3;    75.6;   111.5;   110.8;   107.1;    85.1;    85.9;    77.0;   110.2;    94.6;   107.0;   122.5;   109.1;
1897;08;    49.7;    49.9;   138.0;   138.7;    86.6;    42.0;    73.8;    74.0;    81.4;    89.0;    96.5;   120.8;    89.5;    64.4;    79.1;    97.6;    94.0;
1898;08;    33.0;    33.4;    53.9;    63.9;    37.5;    49.8;    45.0;    45.1;    57.2;    47.9;    55.2;    48.9;    44.5;    30.4;    40.6;    53.3;    49.8;
1899;08;    17.5;    17.6;    49.1;    67.0;    34.8;    27.4;    26.3;    26.4;    17.4;    35.7;    30.1;    39.2;    43.0;    16.7;    27.2;    40.5;    37.3;
1900;08;    45.4;    45.8;    89.1;    54.8;    80.4;    76.7;    87.4;    87.2;   102.0;    73.2;    90.6;    63.5;    44.7;    56.6;    59.0;    62.0;    71.8;
1901;08;    42.3;    42.3;   134.8;   107.7;    77.6;    48.8;    52.9;    53.0;    72.7;   105.7;    67.1;   115.0;    73.8;    36.1;    44.8;    55.8;    78.6;
1902;08;    81.5;    81.5;   109.4;   100.0;    76.7;    80.3;    93.8;    93.9;    88.7;    72.3;   123.5;    77.3;    82.4;    78.2;    84.8;    93.0;    91.7;
1903;08;    76.7;    77.2;   117.6;   109.5;   102.1;   121.5;   122.5;   123.0;    97.5;    84.0;   146.6;    90.0;    91.1;    77.5;    81.4;    86.2;   104.8;
1904;08;    20.4;    20.4;    66.0;    68.2;    42.8;    35.8;    43.7;    43.9;    40.8;    52.4;    65.2;    59.8;    22.0;    16.9;    21.0;    26.2;    46.2;
1905;08;    85.5;    85.6;   123.3;   135.2;    64.4;    87.5;    74.7;    74.8;    77.8;    63.9;    86.2;    85.2;   117.0;    59.7;    64.0;    69.5;    94.3;
1906;08;    66.2;    66.5;    63.7;    83.8;    73.2;    70.7;    83.8;    83.5;    83.7;    74.5;    74.0;    58.8;    80.5;    51.0;    59.2;    69.6;    74.9;
1907;08;    55.6;    55.9;    39.4;    74.3;    50.2;    86.5;    82.6;    82.9;    85.1;    43.0;    86.1;    46.0;    59.7;    60.7;    56.0;    50.1;    66.8;
1908;08;    57.2;    57.4;    98.9;   118.7;   120.5;    82.4;    88.3;    88.2;   120.0;   128.6;   116.4;   141.1;    76.1;    68.6;    79.2;    92.6;    99.6;
1909;08;    51.7;    51.3;    53.8;    70.5;    44.4;    46.3;    77.0;    76.5;    74.8;    43.9;    52.8;    49.1;    47.7;    56.0;    53.6;    50.5;    60.1;
1910;08;   107.3;   106.6;   129.0;   117.9;    83.2;    96.9;    92.9;    93.6;    66.3;    68.7;   137.0;    71.7;   104.9;    81.1;    83.5;    86.4;   100.1;
1911;08;    15.3;    15.4;    40.0;    45.4;    20.1;    18.5;    27.1;    27.3;    22.1;    29.9;    37.1;    38.1;    23.5;    15.1;    18.8;    23.5;    29.3;
1912;08;    91.7;    92.0;   157.3;   143.2;   130.2;   113.9;   113.1;   112.1;   144.1;   113.6;    93.6;   143.6;   140.1;    96.8;   107.6;   121.1;   126.0;
1913;08;    64.1;    64.2;    74.0;    88.8;    28.8;    60.4;    43.1;    42.9;    28.2;    34.2;    44.0;    40.6;   117.3;    50.5;    51.0;    51.7;    60.3;
1914;08;    26.0;    26.1;   107.2;    73.4;    45.5;    30.5;    45.7;    45.8;    55.8;    73.4;    51.0;    75.1;    28.6;    30.2;    32.5;    35.3;    55.5;
1915;08;    90.2;    89.6;    99.2;   107.1;    77.7;    80.9;    95.9;    96.3;   107.9;    85.0;   114.9;    88.9;    91.2;    84.5;    87.0;    90.1;    96.2;
1916;08;    58.5;    58.8;    96.4;   103.0;    94.4;    64.9;    79.6;    79.6;    80.7;    88.0;    89.7;    90.6;    72.8;    55.7;    61.6;    69.1;    83.0;
1917;08;    76.7;    77.3;   159.6;   144.8;   122.1;    71.3;   131.1;   130.6;   115.4;   111.2;   115.0;   116.1;   102.1;   107.7;   113.0;   119.6;   120.8;
1918;08;    90.3;    90.5;    67.2;    90.6;    76.0;    88.1;    95.5;    96.0;    99.2;    61.4;    99.0;    63.7;   120.1;    93.7;    88.7;    82.3;    88.8;
1919;08;    38.5;    38.6;    45.6;    65.2;    40.6;    56.9;    41.5;    41.8;    46.4;    38.5;    80.7;    49.2;    57.2;    24.5;    34.5;    47.0;    49.6;
1920;08;    86.4;    86.4;    65.4;    88.6;    62.5;    66.7;    94.1;    93.7;   108.3;    40.0;    84.7;    37.9;   137.5;    62.6;    62.5;    62.3;    82.5;
1921;08;    47.9;    47.8;   102.0;    96.5;    57.4;    62.8;    45.3;    45.4;    40.7;    56.1;    66.5;    52.7;    90.6;    42.0;    53.7;    68.4;    67.7;
1922;08;    57.3;    57.6;   115.9;   127.4;   112.3;    81.0;    67.7;    67.8;    74.2;   113.3;    90.3;   105.4;   104.2;    63.8;    82.5;   106.1;    94.9;
1923;08;    47.0;    47.1;    58.3;    70.3;    52.6;    70.7;    80.7;    81.0;    77.1;    47.1;   118.8;    54.3;    57.5;    39.0;    42.5;    46.8;    65.5;
1924;08;    70.0;    70.9;   133.9;   143.2;   154.1;    81.6;   137.3;   136.5;   179.2;   141.4;   114.3;   148.8;   127.3;   137.4;   137.3;   137.1;   132.6;
1925;08;    72.5;    72.5;   124.8;   157.4;    85.4;    47.6;    69.9;    69.7;    68.8;    98.9;    89.8;   122.3;   136.0;    66.5;    80.0;    96.9;   100.0;
1926;08;    62.4;    62.6;    50.6;    68.4;    52.9;    56.4;    64.1;    64.2;    62.0;    41.7;    85.0;    40.2;    82.5;    53.7;    56.2;    59.4;    61.9;
1927;08;   122.2;   121.7;   166.8;   132.4;   119.6;   141.1;   140.2;   140.5;   130.9;   108.3;   146.8;   122.9;    93.0;   125.9;   114.3;    99.7;   131.2;
1928;08;    59.4;    59.7;   100.7;   129.0;    72.7;   124.6;   105.8;   105.9;   101.1;    65.5;    92.1;    55.0;    81.4;    57.0;    58.0;    59.3;    95.6;
1929;08;    23.8;    24.0;    71.6;    83.8;    24.9;    27.2;    34.2;    34.2;    33.3;    25.1;    44.3;    25.2;    47.9;    25.2;    28.3;    32.3;    46.0;
1930;08;    77.9;    77.7;    99.0;   126.1;    79.3;    76.1;   111.2;   112.2;    99.6;    72.2;   135.4;    80.9;    96.3;    68.4;    69.0;    69.8;    98.7;
1931;08;    64.6;    64.8;   159.2;   154.1;   135.1;    62.7;   109.2;   109.2;   135.1;   173.5;    94.8;   162.2;    80.4;    63.0;    77.5;    95.7;   119.0;
1932;08;    46.8;    47.0;    52.1;    66.5;    55.1;    75.5;    50.2;    50.5;    46.8;    65.1;    59.9;    73.5;    67.8;    43.5;    47.0;    51.5;    57.1;
1933;08;    54.1;    54.1;    45.2;    84.8;    72.5;    53.3;    50.3;    50.6;    56.7;    62.7;    63.5;    43.4;    95.3;    46.3;    57.3;    71.1;    63.5;
1934;08;    98.1;    97.8;   128.8;   132.1;    69.0;    90.2;    46.2;    46.4;    56.0;    69.4;    68.5;    92.7;   111.9;    63.2;    69.2;    76.8;    89.7;
1935;08;    67.7;    67.4;   101.9;    73.0;    73.3;    64.2;    48.3;    48.3;    47.0;    46.9;    45.7;    45.4;    64.4;    60.1;    67.4;    76.5;    65.3;
1936;08;    45.7;    46.1;    90.9;   101.7;    76.5;    44.9;    58.2;    58.4;    68.0;    84.8;    52.7;    89.1;    48.1;    38.2;    46.0;    55.9;    70.0;
1937;08;    89.8;    90.4;    68.7;   100.8;    43.5;    50.4;    62.6;    62.3;    62.6;    43.5;    55.1;    47.7;    91.9;    96.1;    76.2;    51.1;    72.9;
1938;08;    76.7;    76.1;   172.7;   149.3;   109.7;    36.6;    63.4;    63.1;   122.1;   124.3;    48.0;   109.2;   121.9;    40.8;    54.4;    71.6;   104.4;
1939;08;    76.2;    76.0;    91.6;    80.0;    87.2;    75.5;   104.2;   104.1;    63.8;    67.5;   104.1;    82.0;    74.0;    88.9;    93.6;    99.4;    84.3;
1940;08;    96.7;    96.7;   104.0;   116.1;    56.5;    97.7;    94.7;    95.1;    68.2;    47.4;    88.3;    47.0;   109.3;    72.5;    72.8;    73.1;    90.9;
1941;08;    80.0;    80.3;   127.6;   143.8;   136.7;    99.3;   128.0;   127.7;   155.8;   124.3;   133.0;   136.8;    96.4;    73.8;    85.3;    99.8;   122.4;
1942;08;    34.4;    34.2;    61.6;    65.0;    41.2;    37.1;    38.8;    38.7;    35.5;    25.7;    44.4;    33.6;    40.7;    33.1;    39.3;    47.1;    45.3;
1943;08;    57.4;    57.6;    48.4;    55.8;    81.6;   103.4;   123.9;   124.5;   121.0;    89.4;   155.0;   100.3;    69.8;    74.6;    81.2;    89.6;    85.2;
1944;08;    35.3;    35.7;    56.2;    74.0;    31.1;    37.5;    28.1;    28.2;    41.4;    24.6;    36.5;    20.5;    49.7;    38.8;    48.7;    61.2;    46.2;
1945;08;    73.5;    72.7;   189.9;   120.2;   144.6;    71.1;   132.1;   131.8;   164.9;   121.7;    96.3;   133.1;   113.3;   112.8;   116.3;   120.6;   125.7;
1946;08;    83.4;    84.1;    89.7;    76.6;    52.8;   157.8;    64.7;    64.7;    72.1;    56.0;   166.9;    65.0;    80.6;    52.0;    51.1;    49.9;    80.7;
1947;08;    43.3;    43.0;    30.6;    24.5;    13.4;    44.5;    31.1;    30.8;    24.2;    19.0;    15.9;    38.7;    20.8;    17.9;    18.6;    19.5;    26.9;
1948;08;   137.1;   136.8;   103.1;   106.7;    87.0;   106.3;    96.3;    97.0;    98.2;   115.5;   137.6;   129.4;   150.0;   107.4;    94.7;    78.7;   108.8;
1949;08;    39.3;    39.3;    62.5;    93.4;    67.6;    39.1;    57.6;    57.7;    58.5;    66.6;    58.2;    82.2;    57.8;    48.0;    52.5;    58.1;    63.5;
1950;08;    37.1;    37.2;   124.7;   104.3;    81.0;    67.9;    56.6;    56.7;    68.6;    85.9;    78.3;    96.2;    47.7;    42.0;    50.2;    60.5;    76.5;
1951;08;    34.1;    34.4;   104.4;    75.9;    75.7;    47.1;    61.8;    61.8;    94.3;    81.1;    98.9;    76.6;    34.2;    40.7;    48.2;    57.7;    69.6;
1952;08;    50.9;    51.5;    55.6;    68.8;    60.7;    60.4;    90.5;    91.1;    99.6;    73.7;    97.3;    76.6;    56.6;    45.2;    48.9;    53.5;    69.8;
1953;08;    36.6;    36.7;    43.9;    54.6;    49.8;    59.8;    81.4;    81.7;    90.3;    46.5;   114.8;    39.2;    41.1;    41.1;    43.4;    46.3;    59.4;
1954;08;   104.3;   104.2;   146.8;   110.2;    93.0;   104.4;   124.6;   125.2;   134.8;   113.0;   173.0;   143.7;   110.2;   104.1;    99.6;    94.0;   118.5;
1955;08;    58.0;    57.9;    55.4;    84.0;    74.2;    47.8;    64.0;    63.7;    81.7;    50.3;    52.5;    31.1;    74.0;    50.2;    56.8;    65.0;    66.1;
1956;08;    72.9;    72.9;   139.2;   135.9;   103.0;    89.9;   107.8;   107.8;   103.5;    97.8;   138.4;   112.0;    64.4;    67.9;    75.3;    84.5;   107.0;
1957;08;    59.6;    59.5;    99.1;   109.1;    77.1;    51.1;    83.3;    83.3;   100.1;    76.7;   111.3;    97.9;    77.7;    58.3;    63.3;    69.5;    85.9;
1958;08;    63.3;    62.8;   109.8;    94.4;   130.3;    61.9;   111.9;   111.6;   129.2;   122.3;    94.1;   151.6;    64.5;    74.7;    82.4;    92.0;    98.1;
1959;08;    77.2;    76.8;    86.3;   100.4;    50.7;    85.0;    49.0;    49.3;    56.2;    66.1;    86.0;    69.1;    76.5;    74.0;    74.6;    75.4;    75.4;
1960;08;    65.9;    65.8;   167.7;   127.1;   155.9;   136.6;   164.3;   165.0;   165.4;   144.7;   183.5;   159.3;    79.5;    79.5;    86.4;    95.1;   134.2;
1961;08;    61.3;    61.4;    94.0;   103.7;    62.1;    93.5;   107.8;   108.0;    82.7;    52.5;   129.5;    48.8;    47.1;    56.8;    55.2;    53.1;    84.6;
1962;08;    73.1;    72.9;    73.3;    62.4;    58.7;    76.3;    78.6;    78.8;    82.1;    52.2;   116.7;    47.2;    60.2;    56.1;    52.3;    47.6;    69.8;
1963;08;    79.2;    79.5;   153.8;   123.0;   132.3;   119.4;   132.3;   133.0;    90.7;    99.8;   161.5;   146.0;    79.7;    91.1;   104.8;   122.1;   117.5;
1964;08;   103.6;   104.2;    81.2;    91.8;    54.0;    67.4;    89.2;    89.4;    69.4;    53.7;    67.2;    62.6;   118.3;    90.6;    78.0;    62.1;    82.2;
1965;08;    30.4;    30.4;    74.6;    60.6;    58.8;    42.3;    64.1;    64.0;    71.2;    58.4;    58.2;    63.6;    29.4;    40.8;    40.9;    41.0;    55.8;
1966;08;    65.8;    65.5;   151.3;   140.6;    80.6;    60.3;    82.8;    82.7;    76.9;    85.2;    75.9;   107.8;    84.7;    77.1;    78.5;    80.2;    97.4;
1967;08;    65.2;    65.4;   107.1;    86.3;    88.1;    81.5;    81.7;    81.2;    73.2;    87.8;    94.6;   109.3;    83.8;    69.6;    67.7;    65.3;    83.1;
1968;08;    48.8;    49.0;   194.0;   153.6;   140.5;    40.4;    70.7;    70.2;   129.3;   187.1;    44.4;   188.0;    90.1;    54.6;    74.8;   100.1;   113.1;
1969;08;    99.7;    99.3;   142.7;   134.5;   135.2;    89.7;    81.0;    80.4;   144.8;   140.8;    67.1;    99.9;    77.5;    62.9;    81.4;   104.7;   112.0;
1970;08;    25.5;    25.6;    95.2;   155.2;    58.6;    19.9;    67.3;    67.3;    56.6;    51.3;    58.2;    48.4;   108.7;   103.1;   105.8;   109.1;    84.3;
1971;08;    22.8;    23.3;    94.4;   108.8;    54.6;    28.3;    65.6;    65.3;    57.3;    61.6;    56.2;    75.6;    60.4;    51.3;    52.8;    54.6;    67.5;
1972;08;    63.9;    63.4;    74.2;    77.0;   106.0;    59.4;    80.8;    80.5;    92.6;    83.9;    67.9;    81.0;    69.0;    64.9;    77.4;    93.1;    77.8;
1973;08;    28.9;    28.9;    60.7;    55.4;    35.6;    23.4;    26.9;    27.1;    36.9;    43.3;    43.9;    39.7;    38.1;    24.6;    30.6;    38.2;    40.2;
1974;08;    62.0;    61.4;    77.3;    92.3;    70.8;    42.8;    57.7;    57.7;    71.5;    59.9;    49.8;    47.5;    62.8;    60.6;    66.2;    73.2;    69.0;
1975;08;    50.7;    50.0;   133.6;   137.4;    69.6;    33.6;    35.6;    35.5;    44.5;    66.7;    36.5;    57.6;    84.0;    34.5;    46.1;    60.7;    75.3;
1976;08;    21.7;    21.6;    51.0;    69.4;    22.0;    24.0;    34.3;    34.5;    26.9;    17.7;    32.2;    19.7;    43.6;    27.0;    28.2;    29.7;    38.6;
1977;08;    83.2;    83.7;    88.9;   131.7;   102.0;    89.6;    79.0;    78.9;   103.1;   100.3;    69.7;    89.7;   122.9;   105.5;   111.9;   119.9;   101.7;
1978;08;   148.4;   148.3;   122.6;   123.3;    41.8;    79.7;    82.1;    82.0;    67.1;    38.2;    59.0;    41.8;   159.4;    90.5;    89.1;    87.3;    97.1;
1979;08;    39.7;    39.7;    90.3;    94.0;    64.5;    87.2;    73.7;    73.9;   101.2;    93.2;    85.8;   120.2;    42.6;    37.4;    40.1;    43.4;    76.5;
1980;08;    57.4;    57.2;    73.1;    63.2;    56.4;    84.5;    68.9;    69.4;    76.2;    71.2;   112.7;    92.2;    55.9;    48.0;    48.1;    48.2;    67.7;
1981;08;    53.3;    53.5;    61.5;    83.7;   120.5;    60.1;    77.8;    78.0;    74.1;    78.8;    73.0;    77.4;    62.3;    65.7;    92.1;   125.4;    76.8;
1982;08;    27.8;    27.8;   105.1;   108.6;    45.4;    52.0;    72.3;    72.2;    80.9;    67.7;    94.7;    79.5;    42.4;    39.1;    36.3;    32.8;    72.6;
1983;08;    75.3;    75.6;    54.9;   112.3;    37.1;    33.7;    23.6;    23.2;    30.6;    19.6;     9.7;    16.3;   155.9;    66.8;    69.9;    73.8;    61.7;
1984;08;    52.7;    52.8;    67.2;    86.6;    49.1;    30.0;    36.8;    36.9;    43.6;    49.8;    50.7;    35.7;    91.9;    44.8;    53.1;    63.5;    58.0;
1985;08;    55.1;    54.9;    72.3;   138.9;    63.7;    56.4;    84.2;    84.1;    76.5;    69.5;    90.7;    64.7;    74.5;    51.6;    55.3;    60.0;    83.6;
1986;08;    56.3;    56.4;   128.3;   113.9;    64.3;    60.8;    67.5;    67.3;    63.9;    69.8;    66.4;    99.4;   108.0;    60.8;    68.4;    78.0;    83.5;
1987;08;    68.9;    68.8;    98.4;    87.1;    76.5;    55.1;    78.4;    78.4;    82.9;    73.1;    70.0;    78.0;    97.6;    54.7;    65.5;    79.1;    79.2;
1988;08;    28.3;    28.4;    90.3;   108.4;    26.8;    24.6;    43.0;    43.1;    47.9;    30.2;    48.2;    34.9;    41.8;    28.1;    29.3;    30.9;    55.9;
1989;08;    44.2;    44.1;    63.0;    74.5;    49.1;    76.1;    89.1;    89.9;    54.1;    60.3;   118.6;    53.7;    53.4;    44.0;    41.1;    37.5;    66.0;
1990;08;    66.9;    66.8;    56.3;    58.8;    62.9;    69.0;    77.6;    77.8;    77.1;    70.3;    85.3;    66.6;    66.6;    67.3;    65.5;    63.3;    67.5;
1991;08;    38.0;    38.2;    18.7;    64.0;    14.3;    48.6;    45.8;    46.3;    46.6;    10.1;    66.8;     9.6;    58.5;    36.4;    36.0;    35.5;    42.9;
1992;08;    79.3;    79.2;    77.8;    90.2;    94.1;    86.6;    95.6;    95.3;   116.3;    80.0;    83.0;    87.9;    60.3;    76.5;    73.0;    68.5;    87.0;
1993;08;    48.7;    48.9;    74.2;    96.9;    33.7;    70.2;    70.6;    70.7;    43.6;    23.9;    85.7;    27.2;    68.3;    43.5;    46.6;    50.4;    64.9;
1994;08;   109.3;   109.7;    93.5;   106.9;    76.3;   102.3;    89.2;    89.9;    68.9;    75.9;   136.0;    79.8;   143.3;   110.1;   106.3;   101.5;    99.0;
1995;08;    55.3;    55.6;   115.7;   134.2;    60.6;    36.2;    47.8;    48.1;    43.8;    60.7;    40.7;    63.0;   111.6;    42.0;    52.5;    65.6;    76.6;
1996;08;    48.3;    48.5;   105.4;   113.2;    80.6;    53.0;    80.5;    80.0;   144.2;    70.0;    61.6;    80.6;    69.7;    58.0;    66.6;    77.5;    87.7;
1997;08;    39.1;    39.2;    53.4;    58.4;    27.6;    31.2;    41.2;    41.4;    44.9;    33.7;    48.2;    39.3;    43.6;    41.0;    43.7;    47.1;    44.9;
1998;08;    62.9;    62.9;    60.0;    57.4;    50.1;    76.3;    75.2;    75.5;    65.7;    38.6;    78.4;    37.4;    85.7;    52.5;    52.6;    52.7;    62.9;
1999;08;    37.2;    37.2;    82.3;    70.7;    75.3;    66.4;    76.8;    76.5;    88.0;    65.4;    80.3;    77.2;    40.4;    46.3;    55.3;    66.6;    68.6;
2000;08;    61.2;    60.5;    83.9;    92.6;    62.3;    58.1;    63.7;    63.9;    68.3;    65.2;    47.1;    66.2;    65.7;    64.9;    65.5;    66.2;    71.1;
2001;08;    45.6;    45.7;    64.7;    92.1;    49.4;    78.0;    70.9;    71.5;    60.1;    53.9;   105.1;    81.0;    54.8;    39.4;    38.4;    37.1;    68.3;
2002;08;   121.5;   121.2;   120.9;   165.2;    73.0;    75.4;   103.8;   104.1;   101.0;    87.5;    98.1;   103.3;   204.9;    99.6;    98.1;    96.3;   119.8;
2003;08;    22.0;    21.8;    42.7;    40.3;    25.8;    31.1;    32.3;    32.4;    38.5;    35.9;    33.5;    43.4;    17.7;    23.1;    22.4;    21.6;    33.1;
2004;08;    56.8;    56.6;   119.4;    89.4;   104.9;    64.0;    87.5;    87.2;   120.2;   127.2;    92.7;   145.8;    49.5;    56.6;    60.3;    64.9;    89.2;
2005;08;    57.6;    57.6;    98.6;   138.6;    68.4;    42.4;    71.5;    71.3;    88.7;    58.7;    63.3;    55.3;    86.4;    42.0;    52.8;    66.5;    83.7;
2006;08;    84.1;    83.7;   175.6;   155.5;   114.7;   126.8;   141.9;   142.2;   137.7;   146.5;   170.0;   179.2;   116.8;    83.0;    93.8;   107.3;   135.8;
2007;08;    74.1;    73.4;   107.3;    98.6;   103.6;    83.7;    82.9;    82.5;   143.9;    87.7;    78.5;    81.9;    93.9;    77.3;    79.3;    81.7;    95.0;
2008;08;    64.9;    65.3;   109.2;    97.4;    65.5;    71.4;    98.2;    98.4;    93.2;    71.1;   149.7;    96.8;    83.2;    58.6;    54.5;    49.2;    87.6;
2009;08;    33.0;    33.2;    47.9;    59.7;    40.3;    31.6;    30.6;    30.7;    37.0;    34.9;    52.1;    42.9;    58.9;    28.0;    32.3;    37.6;    42.5;
2010;08;   154.0;   155.0;   147.9;   184.1;   145.9;   152.9;   149.0;   148.8;   186.6;   137.8;   152.4;   120.6;   203.7;   130.3;   145.3;   164.2;   161.6;
2011;08;    65.0;    64.7;    84.2;    89.0;   103.5;   100.6;   119.1;   119.6;   122.2;    97.9;   177.8;   106.3;    67.5;    72.4;    72.0;    71.5;    97.0;
2012;08;    43.1;    42.7;    83.5;   112.8;    44.4;    46.3;    54.1;    54.1;    43.0;    43.0;    66.8;    42.1;    58.5;    42.1;    45.0;    48.7;    64.7;
2013;08;    44.2;    43.9;    76.7;    91.2;    51.4;    34.8;    43.5;    43.4;    39.6;    52.0;    41.0;    53.2;    50.9;    39.2;    40.4;    42.0;    56.4;
2014;08;    69.5;    70.5;   115.6;   123.1;   105.9;    65.4;    72.2;    71.9;   107.1;   111.1;   109.7;   101.2;    80.5;    73.0;    87.0;   105.4;    97.2;
2015;08;    51.5;    52.1;    55.3;    56.1;    68.7;    59.4;   102.9;   102.9;   122.9;    64.2;    75.3;    60.8;    79.3;   101.5;    85.6;    64.9;    74.8;
2016;08;    35.9;    35.8;    51.1;    70.5;    32.2;    39.6;    39.8;    39.9;    45.9;    29.6;    65.4;    22.0;    42.1;    24.8;    28.3;    32.7;    46.2;
2017;08;    64.4;    64.6;    97.7;   113.2;    97.0;    51.6;    72.4;    72.2;    85.3;    76.8;    81.8;    63.7;    93.6;    63.1;    74.4;    89.3;    85.6;
2018;08;    21.3;    21.7;    52.1;    58.9;    27.8;    38.6;    40.7;    40.8;    42.5;    36.7;    62.7;    52.4;    31.4;    25.1;    26.7;    28.7;    42.0;
2019;08;    25.9;    25.8;    91.2;    95.1;    60.3;    37.2;    59.1;    59.1;    57.7;    59.9;    68.5;    55.4;    45.6;    30.1;    41.2;    55.5;    63.0;
2020;08;    58.1;    58.4;   113.2;   132.2;    70.1;    60.8;    65.8;    65.6;    61.8;    62.0;    69.3;    46.1;   111.5;    53.1;    73.3;    99.6;    85.5;
2021;08;    93.2;    93.6;    85.9;   139.4;    84.6;    89.6;    92.3;    92.5;    80.3;    69.2;    90.0;    63.7;   138.0;   107.3;   115.9;   127.1;   102.5;
2022;08;    55.8;    55.8;    79.8;    82.0;    16.3;    59.8;    27.0;    27.0;    17.6;    18.4;    28.3;    25.0;    74.0;    29.9;    33.1;    37.3;    48.9;
2023;08;    70.1;    70.4;   129.9;   182.1;   130.4;    69.4;   105.5;   105.1;   132.5;   106.6;    94.6;   133.0;   105.5;   107.4;   118.9;   134.1;   122.9;
