Zeitreihen fuer Gebietsmittel fuer Bundeslaender und Kombinationen von Bundeslaender, erstellt am: 20240415
Jahr;Monat;Brandenburg/Berlin;Brandenburg;Baden-Wuerttemberg;Bayern;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Niedersachsen/Hamburg/Bremen;Nordrhein-Westfalen;Rheinland-Pfalz;Schleswig-Holstein;Saarland;Sachsen;Sachsen-Anhalt;Thueringen/Sachsen-Anhalt;Thueringen;Deutschland;
2014;12;     2.61;     2.61;     2.67;     2.07;     2.56;     2.62;     3.47;     3.47;     3.56;     2.91;     3.46;     3.11;     2.20;     2.81;     2.41;     1.89;     2.73;
2015;12;     6.83;     6.82;     5.14;     4.28;     6.48;     6.90;     8.27;     8.26;     8.41;     6.94;     7.70;     6.92;     6.27;     7.29;     6.74;     6.03;     6.49;
2016;12;     2.78;     2.77;     0.68;     0.16;     1.56;     3.65;     3.84;     3.85;     3.59;     1.81;     4.57;     1.46;     1.82;     2.95;     2.22;     1.28;     2.16;
2017;12;     3.40;     3.39;     1.66;     0.93;     2.70;     3.57;     3.94;     3.95;     3.81;     2.89;     4.00;     3.04;     2.40;     3.50;     2.96;     2.25;     2.71;
2018;12;     4.30;     4.29;     3.17;     2.34;     3.73;     4.46;     5.21;     5.21;     4.98;     3.94;     5.16;     3.98;     3.28;     4.58;     4.03;     3.30;     3.90;
2019;12;     4.10;     4.09;     3.01;     2.28;     3.39;     4.22;     4.86;     4.87;     4.90;     3.96;     4.97;     4.25;     3.75;     4.23;     3.78;     3.19;     3.75;
2020;12;     3.14;     3.14;     2.41;     1.31;     3.14;     3.16;     4.40;     4.40;     4.67;     3.75;     4.10;     4.11;     2.88;     3.50;     3.04;     2.45;     3.08;
2021;12;     1.79;     1.78;     2.76;     1.66;     2.97;     1.72;     3.31;     3.31;     4.25;     3.71;     2.72;     3.97;     1.82;     2.51;     2.27;     1.96;     2.58;
2022;12;     1.56;     1.55;     1.95;     1.10;     1.85;     1.20;     2.32;     2.32;     2.92;     2.52;     2.15;     3.02;     1.43;     1.66;     1.41;     1.07;     1.80;
2023;12;     3.81;     3.80;     3.89;     2.83;     4.27;     3.60;     4.98;     4.97;     5.56;     4.71;     4.13;     4.84;     3.67;     4.41;     4.08;     3.65;     4.05;
