Zeitreihen fuer Gebietsmittel fuer Bundeslaender und Kombinationen von Bundeslaender, erstellt am: 20240415
Jahr;Monat;Brandenburg/Berlin;Brandenburg;Baden-Wuerttemberg;Bayern;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Niedersachsen/Hamburg/Bremen;Nordrhein-Westfalen;Rheinland-Pfalz;Schleswig-Holstein;Saarland;Sachsen;Sachsen-Anhalt;Thueringen/Sachsen-Anhalt;Thueringen;Deutschland;
1906;05;    58.1;    58.3;   137.5;   101.3;    93.0;    58.5;    85.3;    85.3;    94.2;    80.6;    61.9;    76.4;    86.3;    70.2;    82.8;    98.6;    89.5;
1907;05;    42.3;    42.7;    65.2;    64.1;    68.3;    47.9;    59.5;    59.5;    63.8;    63.8;    51.5;    76.0;    57.4;    45.0;    51.1;    58.7;    58.8;
1908;05;    98.1;    97.3;   118.0;    89.2;   108.8;    84.2;    87.0;    86.6;    96.2;   121.1;    60.6;   136.4;   100.3;    99.2;    97.3;    94.8;    96.4;
1909;05;    36.5;    36.5;    41.0;    54.9;    31.0;    45.7;    27.2;    27.3;    32.0;    25.4;    39.3;    28.7;    28.1;    25.3;    25.6;    25.9;    37.1;
1910;05;    50.2;    49.8;    87.5;    81.7;    66.3;    47.5;    53.5;    53.7;    57.3;    60.8;    47.0;    56.5;    51.4;    33.0;    39.4;    47.4;    61.7;
1911;05;    28.4;    28.6;    66.5;    90.3;    48.8;    27.1;    27.8;    27.9;    45.1;    55.4;    28.3;    45.1;    46.7;    26.0;    41.2;    60.2;    51.1;
1912;05;    49.3;    49.4;    92.5;   117.1;    64.3;    51.5;    61.8;    62.0;    64.0;    45.0;    76.8;    49.5;    69.1;    63.3;    65.4;    68.1;    75.1;
1913;05;    37.3;    37.8;    84.1;    87.0;    76.2;    31.9;    54.3;    53.8;    58.1;    66.7;    32.8;    83.9;    62.1;    39.7;    58.8;    82.9;    63.3;
1914;05;    75.9;    75.5;   148.0;   124.9;   109.4;    68.5;    67.4;    67.2;    92.6;    88.0;    50.3;    97.7;    95.5;    78.0;    86.5;    97.2;    96.7;
1915;05;    14.5;    14.5;    80.6;    48.7;    26.4;    24.4;    38.4;    38.4;    35.5;    46.3;    50.7;    48.8;    33.6;    13.4;    18.9;    25.9;    39.6;
1916;05;    37.7;    37.8;    78.5;    67.0;    77.2;    51.0;    64.4;    64.5;    60.2;    57.3;    66.2;    70.2;    78.7;    43.2;    49.1;    56.6;    62.5;
1917;05;    21.7;    21.9;    68.7;    52.6;    38.8;    20.8;    23.5;    23.2;    46.2;    44.1;    18.4;    56.7;    45.3;    19.6;    34.4;    53.1;    39.9;
1918;05;    18.3;    18.5;    54.1;    56.6;    30.1;    15.0;    29.6;    29.6;    33.8;    35.8;    21.4;    60.1;    24.9;    24.5;    25.7;    27.1;    35.6;
1919;05;    21.4;    21.4;    29.9;    45.5;    17.8;    11.9;    15.9;    15.8;    21.8;    16.7;    10.0;    19.2;    32.3;    12.9;    15.6;    19.0;    24.9;
1920;05;    63.2;    63.6;    86.8;   112.3;    41.0;    86.3;    68.5;    68.8;    55.1;    23.8;    62.7;    30.2;    91.1;    55.7;    64.4;    75.4;    74.8;
1921;05;    69.2;    68.6;    84.7;    73.5;    62.2;    44.6;    34.1;    34.4;    39.5;    46.1;    39.8;    64.4;    89.9;    82.7;    91.4;   102.3;    62.9;
1922;05;    30.8;    30.6;    56.4;    58.4;    41.6;    27.3;    41.1;    40.9;    51.8;    44.2;    29.8;    41.3;    35.8;    41.3;    38.2;    34.4;    44.5;
1923;05;    78.9;    78.7;    80.2;    60.7;   124.4;    57.9;    94.6;    94.4;   134.0;   109.8;    80.2;   125.1;    77.4;    82.8;    84.9;    87.5;    86.8;
1924;05;    56.9;    56.8;   133.5;   120.8;    91.8;    74.2;    69.8;    70.2;    91.8;    81.6;    73.5;    96.3;    74.0;    63.7;    71.8;    81.9;    90.5;
1925;05;    34.3;    34.3;    54.6;    46.9;    40.4;    34.0;    38.3;    38.4;    58.9;    62.1;    51.3;    76.5;    49.3;    19.5;    24.0;    29.7;    44.5;
1926;05;    33.6;    34.0;   118.6;    94.7;    63.9;    35.5;    90.2;    90.1;   105.6;    98.7;    79.7;   122.4;    80.3;    38.2;    51.4;    68.0;    81.3;
1927;05;    44.8;    44.8;    70.6;    68.0;    38.3;    48.2;    51.1;    51.5;    40.8;    34.3;    60.9;    50.9;    50.2;    41.2;    41.0;    40.8;    52.6;
1928;05;    55.0;    54.6;    54.8;    84.8;    43.3;    62.4;    74.6;    74.5;    55.7;    44.4;    57.7;    44.7;    71.3;    46.6;    48.7;    51.4;    63.3;
1929;05;    45.9;    46.0;    73.1;    65.9;    33.2;    50.6;    23.9;    24.0;    24.6;    37.3;    28.3;    43.5;    62.1;    35.6;    39.8;    45.0;    46.2;
1930;05;    57.4;    57.1;   127.5;   134.9;    81.3;    49.5;    70.8;    70.8;    76.3;    86.7;    56.7;    97.8;   109.4;    66.6;    70.0;    74.2;    90.5;
1931;05;    46.6;    46.4;   130.4;    66.9;    65.5;    45.5;    58.2;    58.7;    68.1;    62.6;    47.4;    57.0;    43.3;    51.5;    52.9;    54.6;    65.3;
1932;05;    95.4;    95.9;   125.5;   121.2;    90.7;    84.3;    86.7;    86.4;    75.8;    88.6;    67.9;    80.6;   119.1;    86.5;    94.1;   103.7;    99.0;
1933;05;    40.1;    40.2;   144.4;   142.0;    75.9;    49.2;    49.4;    49.3;    80.0;    99.3;    53.0;   102.4;    54.9;    53.1;    60.7;    70.3;    86.0;
1934;05;    21.7;    21.7;    33.3;    36.5;    32.4;    22.0;    36.7;    36.7;    43.0;    24.1;    36.1;    34.9;    24.5;    23.6;    30.8;    39.8;    32.5;
1935;05;    28.7;    28.5;    73.5;    98.9;    48.3;    38.2;    47.6;    47.7;    38.9;    52.4;    63.9;    45.2;    55.1;    34.0;    41.3;    50.5;    58.1;
1936;05;    44.1;    44.3;    41.2;    85.1;    25.9;    61.3;    41.3;    41.3;    31.9;    14.1;    48.8;    16.0;    77.5;    53.7;    64.4;    77.9;    52.7;
1937;05;    44.2;    44.3;    47.4;    59.2;    33.9;    60.7;    57.3;    57.4;    42.7;    41.1;    75.4;    57.0;    59.7;    69.6;    67.8;    65.6;    54.2;
1938;05;    55.9;    56.0;    83.3;    91.6;    79.4;    56.2;    55.3;    55.4;    58.1;    66.5;    52.5;    59.9;    77.5;    67.1;    80.0;    96.2;    71.4;
1939;05;    52.0;    52.0;   143.2;   124.7;    51.7;    37.0;    37.4;    37.1;    27.8;    41.1;    15.8;    56.8;    75.7;    63.9;    67.2;    71.4;    71.1;
1940;05;    42.2;    42.3;    84.7;   129.5;    21.7;    46.9;    25.1;    25.2;    34.4;    31.0;    35.2;    29.0;    68.5;    30.1;    33.3;    37.3;    59.5;
1941;05;    72.3;    72.5;    96.8;    92.1;    72.0;    39.0;    53.1;    53.0;    60.1;    54.5;    42.7;    60.8;   155.7;    83.7;    95.9;   111.2;    77.2;
1942;05;    44.6;    44.6;   101.1;    81.4;    70.5;    56.2;    52.4;    52.3;    70.7;    88.2;    43.3;    84.3;    59.9;    41.6;    54.4;    70.5;    67.9;
1943;05;    21.4;    21.5;    63.8;    68.7;    47.7;    17.8;    30.3;    30.2;    54.9;    67.2;    32.2;    85.6;    35.1;    23.1;    27.5;    33.0;    45.7;
1944;05;    43.9;    44.2;    31.5;    60.1;    21.5;    71.4;    52.2;    52.2;    45.3;    14.6;    46.3;     8.4;    49.4;    37.5;    39.4;    41.7;    45.7;
1945;05;    45.4;    45.7;    74.7;    86.0;    77.2;    48.2;    70.4;    70.4;    92.9;    84.7;    72.7;    86.2;    68.9;    45.6;    61.5;    81.5;    72.9;
1946;05;    55.1;    55.2;   110.3;    85.3;    94.4;    40.9;    74.1;    74.2;    66.3;   104.0;    69.3;   103.5;    47.7;    43.4;    51.9;    62.6;    74.7;
1947;05;    22.1;    22.0;    74.3;    43.5;    48.9;    37.1;    33.0;    33.2;    49.0;    56.8;    31.8;    38.7;    24.5;    19.1;    27.6;    38.2;    41.4;
1948;05;    38.4;    38.5;    57.4;    66.8;    74.2;    46.8;    60.9;    60.9;    69.9;    68.5;    44.3;    72.8;    66.2;    35.1;    45.9;    59.4;    59.1;
1949;05;    64.0;    64.2;   113.6;   152.9;    72.5;    61.1;    74.9;    75.1;    77.3;    92.0;    75.6;    72.7;   110.0;    49.7;    66.0;    86.6;    94.5;
1950;05;    68.9;    68.8;    80.0;    55.1;    77.5;    61.3;    81.0;    81.0;    79.1;    78.4;    52.6;    69.6;    86.4;   103.3;    99.2;    94.1;    73.8;
1951;05;    61.4;    61.4;    62.4;    69.5;    66.7;    68.8;    76.6;    76.6;    87.8;    64.0;    83.8;    47.3;    62.1;    67.1;    63.8;    59.6;    69.8;
1952;05;    50.7;    50.8;    50.3;    68.0;    38.6;    69.5;    49.6;    49.5;    30.9;    25.9;    61.6;    31.4;    64.4;    59.9;    57.2;    53.9;    53.0;
1953;05;    48.6;    49.1;    78.9;    72.7;    44.6;    72.7;    71.5;    71.5;    49.7;    36.9;    85.1;    35.9;    65.2;    52.7;    52.8;    53.0;    63.2;
1954;05;    27.1;    27.0;    59.7;    85.6;    46.2;    21.9;    45.0;    45.1;    61.2;    46.5;    29.6;    38.4;    39.9;    34.4;    37.8;    42.0;    51.6;
1955;05;    43.3;    43.6;   100.8;    93.9;    79.0;    47.2;    77.2;    77.0;    88.2;    76.1;    77.8;    95.9;    50.0;    48.2;    54.2;    61.7;    75.6;
1956;05;    25.0;    25.0;    83.6;    68.8;    33.1;    21.1;    26.8;    26.8;    52.4;    63.6;    18.5;    76.5;    42.4;    35.1;    37.6;    40.8;    47.3;
1957;05;    34.3;    34.4;    52.3;    65.8;    49.0;    45.9;    39.8;    40.0;    66.0;    44.3;    49.2;    39.7;    35.9;    27.1;    36.7;    48.8;    49.4;
1958;05;    76.9;    76.7;    91.6;    68.6;   118.9;    94.7;    82.2;    82.2;   111.9;   130.1;    76.6;   182.7;    84.2;    83.0;    89.7;    98.1;    89.9;
1959;05;    42.0;    42.0;    81.2;    87.3;    40.7;    31.0;    16.6;    16.9;    25.5;    52.2;    21.2;    60.6;    72.4;    40.9;    43.0;    45.7;    50.8;
1960;05;    34.7;    34.9;    95.5;    79.5;    85.7;    40.4;    63.8;    63.7;    78.7;    71.8;    33.2;    56.8;    57.7;    47.9;    58.3;    71.4;    67.0;
1961;05;   117.5;   117.2;   116.0;   135.5;    85.2;    75.2;    95.2;    94.8;    77.0;    66.4;    50.5;    76.8;   134.4;   116.2;   118.8;   122.1;   104.4;
1962;05;    49.2;    49.5;    94.7;   125.0;    67.0;    64.6;    66.2;    66.6;    82.8;    61.3;    76.1;    77.4;    75.0;    42.5;    49.1;    57.4;    79.9;
1963;05;    38.4;    38.5;    61.1;    77.3;    38.4;    35.9;    45.7;    45.6;    57.0;    41.7;    47.0;    54.3;    53.6;    24.7;    30.9;    38.6;    51.7;
1964;05;    50.9;    50.8;    98.0;   111.8;    56.1;    54.0;    58.0;    58.0;    52.4;    48.7;    41.6;    36.4;    54.6;    54.8;    62.1;    71.3;    70.2;
1965;05;    69.6;    70.0;   146.6;   137.2;    65.2;    70.8;    91.2;    91.2;    85.6;    72.9;    69.8;    93.3;   118.0;    54.6;    57.7;    61.7;    96.9;
1966;05;    37.4;    37.4;    89.5;   106.1;    63.4;    51.8;    59.2;    59.0;    67.8;    50.8;    59.8;    50.3;    51.4;    40.2;    52.0;    66.9;    68.7;
1967;05;    52.1;    52.0;    91.2;    91.9;    91.5;    47.3;    98.4;    97.8;   104.7;    86.5;    63.3;   103.8;    84.4;    64.2;    70.4;    78.2;    83.5;
1968;05;    77.2;    77.0;   104.7;    75.4;    59.7;    80.2;    72.3;    72.4;    72.9;    61.5;    79.0;    77.8;    54.0;    54.1;    52.9;    51.3;    73.3;
1969;05;    64.9;    64.7;    87.1;    67.6;    78.9;    54.5;    87.0;    87.1;    81.6;    73.2;    77.6;    83.6;    61.2;    74.6;    81.6;    90.4;    75.1;
1970;05;    51.6;    51.7;   136.4;   104.1;    70.7;    42.1;    40.4;    40.4;    60.7;    99.7;    31.0;   148.4;    86.8;    49.0;    58.4;    70.2;    75.5;
1971;05;    60.0;    59.7;    68.2;   100.2;    83.8;    62.7;    33.4;    33.3;    55.5;    79.6;    25.6;    60.0;    53.7;    53.2;    60.0;    68.6;    65.7;
1972;05;    99.2;    99.0;    95.8;    79.4;    95.5;   103.7;    82.7;    82.9;   104.6;    91.6;    81.2;   100.3;    94.9;    67.3;    76.8;    88.7;    89.6;
1973;05;    57.4;    57.2;    72.3;    66.3;    61.6;    40.0;    53.1;    53.3;    64.7;    68.5;    53.6;    98.1;    65.6;    46.3;    50.1;    54.9;    60.4;
1974;05;    56.6;    56.4;    85.9;    93.3;    56.3;    26.6;    54.2;    54.2;    64.0;    53.4;    33.5;    51.9;   102.2;    57.3;    64.6;    73.8;    67.3;
1975;05;    31.1;    31.4;    57.1;    62.5;    40.7;    48.4;    75.3;    75.3;    43.4;    37.9;    46.6;    49.6;    52.3;    51.3;    53.7;    56.7;    53.5;
1976;05;    42.7;    42.8;    61.6;    82.3;    37.4;    55.7;    61.1;    60.7;    58.0;    28.6;    53.4;    32.4;    43.8;    45.5;    47.5;    50.1;    57.2;
1977;05;    47.9;    48.0;    36.7;    30.5;    35.8;    22.6;    37.4;    37.1;    52.2;    33.9;    29.4;    37.1;    45.5;    52.1;    42.5;    30.4;    37.7;
1978;05;    46.2;    46.2;   178.0;   138.0;   113.0;    21.1;    52.0;    51.8;    85.6;   146.8;    20.2;   146.0;   125.0;    57.8;    71.0;    87.7;    96.4;
1979;05;    46.0;    45.7;    58.6;    50.7;    62.3;    54.8;    75.8;    75.9;    90.6;    80.6;    80.8;   110.3;    34.9;    43.3;    46.0;    49.4;    61.4;
1980;05;    20.8;    20.8;    68.1;    56.9;    56.8;    23.3;    25.2;    24.9;    36.6;    57.1;    10.3;    51.4;    23.8;    30.7;    33.5;    37.0;    40.4;
1981;05;    45.2;    45.5;   116.4;    95.5;    88.0;    65.8;    76.7;    77.1;    73.5;    62.8;    82.6;    58.5;    68.9;    51.9;    64.4;    80.0;    79.2;
1982;05;    55.9;    55.8;    70.4;    57.5;    73.7;    55.8;    63.6;    63.6;    79.4;    58.6;    63.1;    35.3;    67.8;    44.8;    51.9;    60.8;    62.6;
1983;05;    99.3;    98.9;   175.8;   111.1;   124.1;   113.8;    96.9;    96.5;   133.9;   159.0;   110.8;   194.6;    63.0;    81.2;    86.3;    92.6;   116.1;
1984;05;    74.2;    74.0;   146.3;   122.6;   174.2;    68.4;   108.2;   107.5;   170.2;   146.6;    54.0;   146.8;    59.5;    85.0;   100.9;   120.8;   115.9;
1985;05;    31.7;    31.9;   142.1;   125.4;    80.1;    29.7;    36.4;    36.3;    65.3;    64.9;    27.1;    67.1;    47.1;    37.5;    45.9;    56.4;    72.1;
1986;05;    85.8;    86.0;    99.9;   127.8;    66.1;    66.5;    55.9;    55.9;    64.2;    63.3;    50.9;    74.9;   121.6;    79.1;    81.9;    85.4;    85.8;
1987;05;    53.0;    53.0;   142.6;   127.9;    97.0;    44.4;    64.1;    64.1;    94.5;    80.4;    71.7;    80.1;    83.3;    56.6;    71.6;    90.5;    90.5;
1988;05;    17.7;    17.9;    79.9;    57.1;    36.2;    20.7;    32.0;    32.3;    34.2;    63.6;    55.6;    87.8;    34.6;    13.7;    19.8;    27.5;    42.5;
1989;05;    13.2;    13.2;    41.2;    50.8;    33.7;     8.3;     9.5;     9.5;    15.6;    39.6;    14.6;    55.2;    29.2;    14.9;    26.5;    41.1;    28.2;
1990;05;    20.1;    19.9;    45.2;    42.6;    23.3;    31.0;    30.8;    31.2;    29.2;    26.2;    43.0;    27.1;    13.9;    12.4;    13.2;    14.1;    30.8;
1991;05;    49.4;    49.5;    61.2;    86.0;    20.5;    40.1;    36.3;    36.4;    33.6;    18.5;    33.6;    11.4;    59.3;    32.1;    30.4;    28.3;    48.3;
1992;05;    23.7;    23.7;    35.3;    19.6;    34.0;    32.8;    34.1;    34.4;    33.7;    37.2;    37.7;    39.5;    21.1;    23.6;    26.1;    29.3;    29.2;
1993;05;    67.8;    67.5;    87.9;    70.6;    66.5;    57.5;    68.3;    68.1;    79.2;    95.5;    43.6;   111.7;    70.6;    80.9;    77.4;    73.0;    72.7;
1994;05;    69.8;    69.5;   125.0;    79.8;    80.3;    49.2;    58.9;    58.8;    68.7;    77.9;    56.0;    84.8;    79.6;    84.3;    81.7;    78.4;    76.9;
1995;05;    59.6;    59.7;   130.7;    97.3;    80.3;    52.9;    58.7;    58.5;    61.1;    67.3;    54.9;    81.5;    94.3;    48.8;    64.7;    84.8;    77.8;
1996;05;    91.7;    91.3;   126.7;   116.1;    83.5;    88.2;    69.1;    69.0;    74.7;    80.3;    66.0;    77.2;    90.6;    70.4;    78.0;    87.5;    91.4;
1997;05;    64.9;    65.0;    52.9;    42.4;    57.5;    82.7;    83.6;    83.8;    79.9;    69.6;    92.9;    90.4;    60.4;    55.4;    54.1;    52.4;    64.3;
1998;05;    30.1;    29.9;    50.4;    55.1;    50.8;    35.8;    38.7;    38.5;    59.6;    51.6;    32.8;    62.7;    34.5;    29.5;    36.3;    44.8;    45.1;
1999;05;    47.3;    47.6;   115.8;   141.8;    43.6;    53.4;    50.1;    50.0;    59.9;    36.7;    44.2;    37.4;    64.3;    54.1;    56.5;    59.5;    76.0;
2000;05;    27.3;    27.3;   114.5;   101.8;    53.8;    34.9;    46.2;    46.0;    64.9;    91.2;    44.8;    98.5;    43.4;    35.4;    38.9;    43.4;    66.0;
2001;05;    38.6;    38.6;    62.1;    49.9;    25.9;    33.9;    34.1;    34.3;    35.6;    17.9;    35.5;    24.8;    49.1;    28.2;    33.7;    40.7;    40.3;
2002;05;    59.2;    59.1;   132.8;    94.9;    91.3;    61.1;    61.8;    61.8;    64.6;    70.7;    63.3;    56.3;    64.8;    61.9;    69.5;    79.0;    79.1;
2003;05;    23.7;    23.4;    87.4;    85.2;    73.7;    42.2;    63.6;    63.9;    69.3;    73.7;    84.2;    83.7;    42.5;    33.9;    46.6;    62.6;    66.0;
2004;05;    43.9;    44.2;    86.9;    90.0;    91.6;    46.1;    55.8;    55.5;    72.4;    66.6;    35.0;    77.4;   101.7;    57.7;    78.5;   104.8;    72.3;
2005;05;    82.0;    81.8;    96.5;    93.4;    80.1;    78.1;    88.7;    88.2;    84.4;    75.7;    74.7;    79.9;    72.8;    76.4;    73.9;    70.7;    84.5;
2006;05;    48.4;    48.2;   121.6;   126.0;   109.2;    61.1;    77.5;    77.3;   118.6;    98.9;    76.0;   106.6;    66.0;    60.6;    77.2;    98.0;    94.5;
2007;05;   123.9;   123.2;   161.4;   167.6;   129.2;    90.9;   122.1;   121.8;   136.0;    96.5;    91.0;   107.2;   110.9;   117.1;   119.2;   121.8;   131.1;
2008;05;    12.3;    12.4;    49.0;    36.7;    40.9;    13.7;    19.8;    19.7;    49.3;    43.8;    13.2;    41.4;    20.1;    18.0;    18.4;    18.9;    30.2;
2009;05;    74.3;    73.8;   117.7;   105.9;    68.1;    56.7;    51.4;    51.3;    47.0;    57.6;    54.6;    38.9;    87.9;    68.2;    71.1;    74.9;    76.0;
2010;05;   100.4;   100.8;   129.9;   131.6;   101.0;    95.2;    70.0;    70.1;    72.7;    98.5;    70.3;   115.8;   107.4;   124.8;   117.0;   107.1;   103.3;
2011;05;    33.4;    33.7;    49.6;    81.7;    21.8;    45.5;    31.4;    31.5;    27.5;    28.5;    43.5;    25.3;    46.0;    26.5;    27.6;    29.0;    44.1;
2012;05;    37.9;    37.9;    66.0;    67.3;    63.7;    22.7;    48.6;    48.5;    50.9;    59.2;    38.6;    70.1;    47.7;    44.6;    48.9;    54.2;    52.8;
2013;05;    94.0;    94.3;   149.3;   160.5;   139.4;    85.9;   116.3;   116.6;    92.4;   128.9;   110.3;   159.4;   135.4;   121.4;   143.2;   171.6;   128.2;
2014;05;    83.2;    83.1;    73.2;   108.9;    92.0;    45.7;   100.6;   100.4;   102.0;    69.5;    79.2;    76.4;   111.8;    90.6;    87.9;    84.3;    90.4;
2015;05;    25.1;    25.3;    92.8;    98.8;    22.5;    44.5;    38.4;    38.7;    34.3;    27.2;    66.4;    39.3;    19.6;    22.0;    21.3;    20.5;    51.7;
2016;05;    34.1;    34.4;   121.1;   109.5;    66.2;    29.1;    42.7;    42.7;    49.4;    88.1;    35.8;    87.6;    46.3;    48.7;    49.4;    50.4;    67.7;
2017;05;    37.9;    38.2;    83.0;    78.2;    72.9;    57.1;    48.2;    48.5;    49.8;    57.9;    54.5;    57.7;    32.4;    49.6;    53.1;    57.7;    59.6;
2018;05;    20.3;    20.3;    95.4;    77.0;    60.1;    12.0;    25.3;    25.0;    52.4;    91.3;    21.4;   118.6;    39.7;    20.3;    36.3;    57.3;    52.0;
2019;05;    39.2;    39.3;   121.3;   130.8;    99.3;    37.5;    42.8;    42.9;    62.7;    79.7;    55.7;    89.1;    63.3;    43.1;    60.9;    84.1;    78.6;
2020;05;    32.3;    32.3;    53.0;    58.5;    36.2;    22.7;    24.1;    24.1;    18.4;    31.9;    27.6;    44.9;    54.4;    30.1;    38.4;    49.3;    38.4;
2021;05;    63.9;    64.2;   124.1;   127.9;    79.6;    63.7;    87.7;    87.8;    89.8;    84.6;   104.2;   105.4;    94.8;    64.7;    72.2;    81.9;    94.9;
2022;05;    28.5;    28.5;    48.6;    66.6;    38.5;    34.7;    47.5;    47.6;    47.2;    39.8;    71.5;    45.2;    33.3;    34.0;    35.0;    36.4;    47.0;
2023;05;    13.1;    13.1;    60.4;    71.4;    43.3;    11.8;    38.6;    38.3;    65.2;    42.0;    28.5;    36.2;    18.6;    11.6;    17.8;    25.8;    42.7;
