Zeitreihen fuer Gebietsmittel fuer Bundeslaender und Kombinationen von Bundeslaender, erstellt am: 20240415
Jahr;Monat;Brandenburg/Berlin;Brandenburg;Baden-Wuerttemberg;Bayern;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Niedersachsen/Hamburg/Bremen;Nordrhein-Westfalen;Rheinland-Pfalz;Schleswig-Holstein;Saarland;Sachsen;Sachsen-Anhalt;Thueringen/Sachsen-Anhalt;Thueringen;Deutschland;
1917;12;    36.3;    36.1;    37.0;    31.1;    30.7;    41.1;    50.4;    50.5;    40.7;    30.6;    43.6;    29.2;    37.0;    28.1;    30.4;    33.3;    37.1;
1918;12;    85.3;    85.3;   141.7;   136.6;    97.1;    92.5;    99.7;    99.8;   119.7;    97.3;   107.9;   122.7;   101.3;    75.4;    76.6;    78.1;   109.7;
1919;12;    86.3;    86.1;   177.8;   137.1;   117.3;    85.0;   113.2;   113.0;   152.1;   122.0;    91.5;   154.5;    92.1;    79.8;    86.1;    94.1;   120.4;
1920;12;    41.7;    41.7;    46.5;    45.0;    49.3;    35.4;    41.1;    41.1;    48.1;    46.5;    47.6;    54.9;    42.7;    41.4;    42.4;    43.8;    44.2;
1921;12;    60.7;    60.6;    43.7;    48.9;    53.3;    86.4;    76.2;    76.4;    81.5;    48.5;   103.2;    53.4;    51.1;    38.6;    41.2;    44.5;    60.7;
1922;12;    57.9;    57.9;   107.2;    86.2;    76.1;    49.1;    60.0;    60.0;    79.4;    91.8;    60.4;   117.1;    77.8;    47.5;    55.6;    65.7;    74.6;
1923;12;    35.2;    35.2;   103.4;    95.9;    64.8;    34.7;    51.1;    50.9;    69.1;    65.3;    39.3;    85.9;    55.1;    35.3;    44.5;    56.0;    65.6;
1924;12;    18.9;    18.9;    26.4;    27.9;    21.8;    23.3;    20.5;    20.5;    30.6;    24.3;    42.1;    45.5;    21.1;    16.5;    17.8;    19.4;    24.8;
1925;12;    64.3;    64.4;   124.2;    95.4;   112.3;    95.6;   122.4;   122.5;   142.8;   129.4;    98.6;   194.5;    55.3;    59.6;    65.8;    73.5;   102.6;
1926;12;    48.0;    48.0;    45.4;    52.5;    47.2;    45.5;    56.3;    56.1;    67.6;    43.3;    52.9;    32.8;    71.2;    40.0;    41.9;    44.2;    51.9;
1927;12;    20.7;    20.8;    31.7;    25.6;    39.3;    28.7;    36.5;    36.6;    49.0;    47.8;    37.3;    65.6;    33.5;    23.3;    28.2;    34.3;    33.3;
1928;12;    32.8;    32.9;    73.7;    69.9;    60.6;    34.6;    46.9;    46.6;    67.2;    72.2;    47.0;    81.0;    48.5;    38.3;    46.0;    55.8;    56.6;
1929;12;    47.4;    47.2;   102.6;    83.0;    93.1;    58.0;    91.7;    91.6;   102.4;    99.2;   103.6;   131.7;    57.6;    60.8;    65.7;    71.8;    83.1;
1930;12;    12.7;    12.7;    40.3;    42.8;    36.4;    11.6;    25.5;    25.4;    38.4;    40.3;    16.6;    54.0;    24.0;    19.0;    20.7;    22.9;    30.4;
1931;12;    40.0;    40.0;    55.6;    55.5;    51.0;    46.9;    50.3;    50.4;    61.3;    54.5;    51.3;    67.9;    52.8;    33.5;    38.1;    44.1;    51.2;
1932;12;     5.3;     5.3;    14.1;    10.7;     9.9;     5.9;    12.9;    12.8;    19.0;    10.9;    13.8;    13.5;     8.5;     7.0;     7.9;     9.0;    11.1;
1933;12;    15.2;    15.3;    14.6;    22.2;    13.0;    20.6;    19.4;    19.4;    14.1;     9.2;    23.6;     5.8;    28.4;    17.4;    18.5;    20.0;    18.3;
1934;12;    29.2;    29.2;    55.7;    54.5;    55.9;    35.3;    57.1;    56.8;    80.8;    70.2;    48.7;   102.3;    26.3;    28.4;    32.9;    38.6;    51.5;
1935;12;    26.8;    26.7;    90.9;    61.7;    65.2;    30.3;    42.1;    42.1;    63.6;    87.8;    65.0;   140.1;    27.6;    26.6;    39.7;    56.3;    55.6;
1936;12;    30.3;    30.3;    59.5;    52.0;    64.1;    33.6;    49.3;    49.1;    73.4;    46.8;    48.3;    50.5;    37.4;    30.7;    37.2;    45.4;    49.4;
1937;12;    39.9;    40.1;    38.5;    56.0;    45.9;    48.1;    47.9;    47.8;    55.8;    56.8;    51.7;    73.8;    47.6;    41.4;    44.2;    47.8;    49.1;
1938;12;    29.3;    29.2;    53.4;    49.4;    56.9;    29.1;    50.2;    50.2;    71.0;    53.8;    50.3;    51.1;    40.2;    40.0;    43.9;    48.8;    48.6;
1939;12;    52.3;    52.3;    59.8;    74.7;    37.2;    43.1;    41.6;    41.9;    46.4;    44.5;    48.3;    60.1;    86.1;    29.1;    34.6;    41.6;    53.5;
1940;12;    44.5;    44.5;    68.2;    63.6;    70.6;    39.8;    93.3;    93.0;   112.5;    60.1;    66.3;    72.2;    58.9;    53.5;    59.9;    68.1;    69.4;
1941;12;    62.4;    62.4;    67.3;    66.3;    76.1;    66.9;    82.7;    82.6;   106.8;    65.7;    80.3;    84.4;    92.8;    51.3;    60.0;    71.1;    74.2;
1942;12;    23.0;    22.9;    31.5;    27.9;    36.7;    39.3;    41.8;    41.9;    51.1;    40.9;    53.0;    50.4;    20.6;    14.8;    20.4;    27.5;    34.0;
1943;12;    19.5;    19.4;    37.8;    38.6;    30.3;    18.5;    26.9;    26.8;    40.7;    32.7;    31.1;    39.6;    32.1;    18.9;    24.9;    32.5;    31.3;
1944;12;    27.4;    27.4;    77.1;    57.9;    76.4;    32.6;    59.3;    59.2;    78.2;    77.5;    63.3;    95.7;    22.5;    29.9;    38.2;    48.6;    56.6;
1945;12;    44.6;    44.3;    77.6;    65.6;    66.7;    49.6;    69.0;    68.8;    71.6;    77.4;    75.2;    96.8;    48.2;    42.3;    44.9;    48.3;    63.4;
1946;12;    14.1;    14.2;    34.7;    46.3;    34.4;    11.3;    22.0;    21.9;    37.3;    42.0;    25.7;    58.9;    22.8;    17.5;    23.5;    31.0;    30.7;
1947;12;    70.1;    70.0;   157.6;   143.0;   141.9;    69.3;   109.5;   108.7;   147.9;   135.3;    63.6;   194.1;   118.9;    78.8;   103.4;   134.3;   120.4;
1948;12;    12.9;    12.9;    28.9;    22.0;    26.2;    14.1;    24.1;    24.1;    34.0;    35.0;    30.2;    42.8;    15.5;    12.1;    13.8;    15.9;    23.1;
1949;12;    81.7;    81.5;    88.5;    90.3;    84.3;   121.9;   109.2;   109.5;    97.0;    72.5;   125.5;    88.3;    57.7;    72.8;    74.2;    75.9;    91.6;
1950;12;    23.5;    23.6;    49.2;    41.2;    67.2;    25.5;    41.0;    40.9;    63.1;    83.2;    54.8;   114.3;    42.3;    33.9;    44.8;    58.5;    47.0;
1951;12;    21.5;    21.6;    42.6;    44.0;    34.6;    39.9;    54.9;    55.1;    59.6;    36.0;    70.0;    45.0;    30.0;    14.8;    22.4;    31.9;    41.9;
1952;12;    31.3;    31.4;   110.1;    87.2;    82.2;    48.5;    53.3;    53.3;    82.6;   123.1;    52.9;   173.9;    26.8;    30.8;    39.0;    49.4;    70.0;
1953;12;    16.8;    16.6;    31.4;    30.1;    33.7;    18.3;    36.8;    36.8;    48.1;    32.6;    35.1;    31.2;    26.0;    21.7;    22.9;    24.4;    30.6;
1954;12;    74.5;    74.6;   116.1;    85.7;   105.6;    86.0;   101.1;   101.4;   105.1;    94.5;   106.8;   112.1;    87.1;    73.1;    75.2;    77.7;    93.7;
1955;12;    67.1;    67.0;   112.5;   104.1;   101.6;    69.2;    81.9;    82.1;    96.8;   103.9;    88.9;   144.3;    73.9;    55.1;    66.6;    81.1;    90.0;
1956;12;    40.6;    40.8;    31.1;    43.9;    43.7;    47.1;    53.0;    53.1;    58.8;    46.1;    75.7;    49.0;    65.4;    42.2;    43.3;    44.7;    47.9;
1957;12;    47.9;    47.9;    50.0;    45.7;    52.8;    40.8;    64.1;    63.9;    62.9;    42.4;    55.7;    68.2;    47.0;    52.5;    47.6;    41.5;    51.2;
1958;12;    37.8;    37.9;    92.0;    86.0;    85.1;    35.5;    58.4;    58.1;    84.2;    89.1;    44.3;   134.7;    58.1;    42.1;    50.9;    62.0;    68.9;
1959;12;    41.4;    41.2;    70.8;    69.8;    67.5;    34.2;    37.3;    37.2;    65.2;    80.7;    45.2;   138.9;    39.0;    26.7;    31.3;    37.1;    54.8;
1960;12;    68.0;    68.2;    54.7;    62.6;    96.3;    86.8;   103.1;   102.8;   107.2;    78.3;    92.6;    89.4;    56.9;    71.8;    73.9;    76.6;    78.7;
1961;12;    55.8;    55.6;   105.7;   103.5;    96.6;    62.4;   114.1;   114.0;   117.0;    76.2;    89.7;   112.0;    57.3;    62.5;    71.2;    82.1;    91.6;
1962;12;    38.1;    38.1;    97.9;    90.1;    92.1;    38.2;    76.7;    76.3;   111.5;    82.4;    59.9;    86.2;    52.2;    45.7;    51.5;    58.7;    75.8;
1963;12;    11.4;    11.5;     4.9;    11.7;     7.5;    14.5;    13.3;    13.3;    14.1;     5.7;    14.4;     3.2;    15.9;     9.2;    10.2;    11.5;    11.2;
1964;12;    29.5;    29.4;    43.1;    45.5;    42.3;    36.5;    49.5;    49.4;    65.8;    42.0;    68.4;    48.6;    31.0;    24.4;    26.6;    29.3;    43.7;
1965;12;    66.7;    66.7;   159.1;   130.8;   159.8;    86.1;   131.8;   132.3;   193.5;   164.7;   154.9;   236.9;    83.7;    68.7;    91.5;   120.2;   130.5;
1966;12;    79.8;    79.7;   150.7;   142.2;   159.1;    74.0;   121.2;   120.9;   186.3;   144.4;   134.4;   171.8;    99.1;    80.4;    98.2;   120.6;   128.9;
1967;12;    61.0;    60.9;    81.1;    90.5;   100.4;    72.7;    89.4;    89.4;   115.4;    83.7;    86.0;   123.4;    93.6;    53.4;    70.8;    92.8;    86.5;
1968;12;    27.4;    27.4;    49.6;    39.1;    38.6;    26.1;    21.1;    21.2;    34.8;    50.8;    26.9;    81.1;    34.5;    21.1;    24.1;    27.9;    34.2;
1969;12;    17.4;    17.4;    56.6;    44.9;    31.2;    20.0;    25.6;    25.6;    25.6;    29.8;    24.7;    51.1;    25.4;    29.6;    32.7;    36.5;    33.0;
1970;12;    37.5;    37.6;    42.4;    50.8;    60.7;    46.8;    44.0;    44.0;    55.2;    54.8;    44.2;    59.0;    57.8;    33.3;    40.4;    49.3;    48.0;
1971;12;    51.6;    51.6;    26.4;    36.9;    26.0;    41.8;    55.2;    55.2;    36.8;    17.4;    38.7;    17.5;    71.0;    46.8;    40.4;    32.4;    40.3;
1972;12;     7.6;     7.5;    25.6;    12.3;    12.9;    11.4;    11.3;    11.3;    22.1;    15.2;    21.9;    27.9;     4.4;     5.4;     5.7;     6.0;    13.6;
1973;12;    51.0;    50.7;    73.4;    70.1;    69.9;    60.5;    78.4;    78.6;    91.8;    69.1;    79.9;    85.7;    49.9;    40.3;    47.9;    57.5;    68.6;
1974;12;   118.8;   118.6;   119.4;   145.2;   135.1;   112.9;   134.1;   134.2;   158.1;   113.5;   149.8;   124.5;   159.1;    90.0;   107.8;   130.1;   132.7;
1975;12;    31.4;    31.3;    18.6;    23.5;    23.5;    35.1;    31.2;    31.3;    35.6;    21.3;    56.5;    30.4;    29.6;    16.5;    18.8;    21.7;    27.8;
1976;12;    27.5;    27.5;    78.5;    51.7;    40.7;    38.7;    41.7;    42.0;    44.5;    56.5;    55.7;    82.8;    39.0;    16.9;    22.7;    30.0;    46.0;
1977;12;    41.1;    41.0;    65.7;    65.9;    68.5;    41.6;    46.3;    46.1;    64.0;    73.7;    42.4;    91.7;    39.1;    37.4;    45.9;    56.5;    55.7;
1978;12;    81.4;    81.2;   109.6;    84.4;   119.7;    78.5;    98.4;    98.3;   123.7;   134.4;   101.6;   202.8;    80.3;    77.1;    87.8;   101.4;    98.6;
1979;12;    74.1;    74.2;   115.3;    96.1;   133.6;    79.3;   102.4;   102.6;   129.6;   143.5;   130.1;   187.6;    75.9;    70.3;    79.5;    91.0;   103.4;
1980;12;    40.6;    40.4;    75.5;    69.1;    70.9;    45.1;    66.6;    66.6;    86.1;    79.5;    82.9;    98.0;    47.8;    43.2;    47.1;    52.0;    65.3;
1981;12;    56.6;    56.4;   178.4;   134.4;   115.6;    41.6;    62.4;    62.0;    96.1;   137.2;    36.7;   165.5;    84.6;    68.7;    85.2;   106.0;   100.2;
1982;12;    36.1;    36.0;   148.0;   111.6;    99.2;    41.5;    62.9;    62.8;    87.6;   113.3;    82.7;   165.8;    43.7;    36.1;    48.5;    64.2;    83.9;
1983;12;    46.8;    46.3;    53.0;    48.8;    53.1;    55.1;    71.2;    71.3;    72.2;    59.3;    80.2;    68.2;    37.7;    40.1;    36.6;    32.3;    55.3;
1984;12;    28.9;    28.9;    47.7;    42.0;    44.6;    41.2;    43.3;    43.3;    45.2;    40.0;    49.2;    48.3;    28.1;    27.3;    29.6;    32.6;    40.3;
1985;12;    62.1;    62.2;    58.4;    55.0;    59.5;    80.4;    77.6;    77.6;    90.6;    48.9;    99.5;    64.3;    69.9;    54.7;    60.6;    68.1;    67.4;
1986;12;   105.6;   105.2;   101.3;    99.6;   102.2;    82.5;   145.8;   145.3;   150.7;    92.0;   106.6;   112.6;   124.5;    91.1;    92.8;    95.0;   111.0;
1987;12;    42.8;    42.6;    59.4;    81.0;    53.0;    38.7;    51.7;    51.6;    61.5;    33.0;    53.4;    44.3;    63.0;    38.3;    42.9;    48.6;    56.4;
1988;12;    59.4;    59.3;   128.0;   142.6;   106.6;    50.3;    79.8;    79.8;   122.6;    97.3;    74.8;    95.0;   114.5;    64.6;    84.8;   110.2;   102.4;
1989;12;    50.9;    50.9;   109.8;    82.9;   112.0;    64.7;    81.1;    81.0;   108.1;   117.1;    83.3;   149.6;    46.8;    53.1;    66.2;    82.6;    84.4;
1990;12;    59.9;    59.6;    83.6;    61.8;    82.0;    43.7;    72.0;    71.7;   100.2;    84.9;    68.3;   116.5;    45.7;    53.6;    55.3;    57.4;    69.4;
1991;12;    45.2;    45.3;    91.1;    91.8;    79.4;    50.9;    70.1;    70.3;   101.1;    79.7;    75.7;    83.7;    84.1;    50.3;    60.3;    73.0;    77.4;
1992;12;    45.6;    45.3;    56.6;    58.8;    62.1;    32.5;    57.4;    57.0;    72.8;    64.3;    40.9;    67.2;    39.5;    53.1;    53.3;    53.4;    55.1;
1993;12;    93.4;    93.3;   196.2;   155.6;   187.0;    99.1;   154.2;   154.0;   195.8;   217.2;   147.2;   308.1;    97.4;    94.3;   117.7;   147.1;   153.4;
1994;12;    54.6;    54.5;    93.8;    94.0;    81.0;    76.8;    93.5;    93.7;   114.4;    77.3;   118.8;   113.9;    60.5;    42.7;    52.8;    65.4;    85.0;
1995;12;    32.5;    32.5;    84.1;    78.3;    49.6;    36.3;    25.9;    25.8;    47.0;    61.6;    33.6;    79.2;    44.3;    27.4;    35.6;    45.8;    51.6;
1996;12;    15.1;    15.2;    60.4;    43.4;    41.2;    22.4;    39.3;    39.2;    52.7;    47.9;    41.1;    56.2;    37.2;    27.5;    34.3;    42.8;    40.5;
1997;12;    62.5;    62.3;   120.4;    92.8;    76.1;    50.2;    75.9;    75.6;    95.8;    91.5;    72.2;   118.0;    76.4;    77.3;    79.7;    82.7;    84.3;
1998;12;    42.5;    42.5;    53.9;    47.2;    48.6;    57.9;    72.7;    73.0;    65.9;    53.5;    68.5;    64.9;    40.4;    29.1;    30.8;    32.9;    52.9;
1999;12;    70.1;    69.9;   169.6;   123.2;   118.1;   113.0;   127.6;   128.3;   141.7;   152.7;   184.2;   220.0;    50.2;    63.0;    74.5;    88.9;   121.1;
2000;12;    36.5;    36.3;    45.6;    46.6;    57.6;    41.9;    55.7;    55.6;    60.9;    73.6;    54.9;   112.7;    29.4;    35.3;    37.3;    39.8;    49.1;
2001;12;    54.3;    54.4;    95.9;   100.8;    67.7;    59.4;   102.6;   102.4;    95.5;    59.6;    83.8;    86.1;    88.2;    63.2;    68.8;    75.8;    86.3;
2002;12;    21.5;    21.7;    78.3;    88.9;    89.2;    14.1;    68.7;    68.1;   105.0;    75.1;    38.1;   105.8;    63.9;    60.8;    73.2;    88.9;    71.2;
2003;12;    38.7;    38.5;    45.1;    53.0;    60.6;    43.0;    71.5;    71.3;    85.2;    49.0;    64.9;    55.5;    42.4;    36.5;    41.0;    46.8;    55.7;
2004;12;    32.5;    32.6;    69.4;    44.2;    41.1;    34.4;    41.3;    41.2;    54.6;    44.6;    59.4;    64.8;    43.1;    23.9;    32.3;    42.8;    45.1;
2005;12;    62.5;    62.7;    72.7;    72.7;    64.4;    68.5;    72.2;    72.2;    68.7;    65.1;    68.9;    83.1;    83.4;    55.5;    59.6;    64.8;    69.4;
2006;12;    30.1;    30.0;    48.9;    44.0;    48.8;    31.9;    52.4;    52.4;    69.5;    55.5;    67.6;    74.2;    36.3;    29.4;    32.3;    35.9;    46.7;
2007;12;    33.5;    33.6;    86.0;    66.6;    66.6;    49.3;    66.6;    66.9;    80.6;    75.4;    77.4;   109.0;    39.9;    29.6;    40.1;    53.3;    63.1;
2008;12;    39.4;    39.4;    70.5;    63.1;    47.3;    45.8;    24.4;    24.4;    45.3;    50.0;    29.6;    65.4;    55.8;    37.0;    45.3;    55.8;    48.5;
2009;12;    57.6;    57.4;   110.1;    91.4;    93.6;    39.8;    79.6;    79.4;    95.5;    94.1;    72.7;   130.1;    77.8;    75.4;    85.2;    97.5;    84.2;
2010;12;    70.8;    70.9;   139.7;   107.5;    89.4;    61.5;    62.2;    61.9;    82.1;   106.5;    48.1;   126.9;   100.1;    67.4;    78.6;    92.6;    89.1;
2011;12;    71.5;    71.3;   180.0;   132.7;   132.8;    84.6;   134.1;   134.6;   146.6;   155.1;   140.0;   212.4;    75.5;    61.1;    76.9;    96.6;   124.1;
2012;12;    46.6;    46.7;   130.3;   111.7;   108.1;    56.1;    91.2;    91.1;   132.4;   120.2;   100.4;   164.7;    73.1;    58.3;    74.8;    96.5;    98.0;
2013;12;    32.8;    32.6;    52.8;    21.7;    43.2;    37.2;    53.3;    53.5;    57.4;    48.6;    71.6;    62.5;    30.0;    32.3;    32.3;    32.4;    41.2;
2014;12;    47.7;    47.6;    69.5;    66.0;    70.0;    97.1;    88.8;    89.4;    86.9;    78.7;   168.8;    98.4;    51.1;    43.8;    52.6;    64.2;    75.5;
2015;12;    28.4;    28.4;    29.2;    33.3;    40.2;    39.7;    40.4;    40.5;    49.4;    35.9;    73.0;    34.7;    25.4;    22.1;    26.1;    31.2;    36.5;
2016;12;    45.0;    44.9;     6.1;    14.1;    14.9;    52.5;    35.4;    35.7;    26.7;    10.9;    50.0;    10.9;    46.5;    25.1;    23.1;    20.3;    26.5;
2017;12;    40.2;    40.2;    94.0;    85.8;    93.5;    45.2;    83.8;    83.7;   110.1;   111.4;    89.7;   144.2;    53.2;    39.8;    48.8;    60.6;    79.1;
2018;12;    53.9;    54.0;   136.0;   133.9;   111.8;    58.1;    91.0;    90.8;   126.5;   132.2;    79.4;   177.5;    92.5;    59.9;    73.9;    92.2;   104.1;
2019;12;    31.6;    31.6;    82.3;    60.9;    74.5;    35.5;    50.4;    50.4;    83.4;    86.7;    55.2;   133.4;    34.8;    34.6;    41.3;    49.9;    58.8;
2020;12;    26.2;    26.3;    77.1;    50.7;    70.8;    51.3;    65.3;    65.3;    70.2;    99.9;    73.4;   135.7;    25.2;    26.3;    32.0;    39.3;    57.5;
2021;12;    39.8;    39.6;    90.1;    84.1;    52.9;    45.7;    57.0;    57.2;    61.5;    59.6;    66.2;    81.3;    42.6;    32.7;    35.0;    38.0;    61.4;
2022;12;    49.5;    49.5;    70.8;    66.8;    65.4;    59.1;    80.1;    80.2;    86.3;    63.1;    79.9;    80.2;    44.7;    57.1;    57.3;    57.5;    67.1;
2023;12;    99.7;    99.2;   113.9;   125.0;   104.2;    88.5;   158.6;   158.3;   160.7;    88.0;   119.2;   118.5;   106.8;   101.3;   102.6;   104.3;   120.4;
