Zeitreihen fuer Gebietsmittel fuer Bundeslaender und Kombinationen von Bundeslaender, erstellt am: 20240415
Jahr;Monat;Brandenburg/Berlin;Brandenburg;Baden-Wuerttemberg;Bayern;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Niedersachsen/Hamburg/Bremen;Nordrhein-Westfalen;Rheinland-Pfalz;Schleswig-Holstein;Saarland;Sachsen;Sachsen-Anhalt;Thueringen/Sachsen-Anhalt;Thueringen;Deutschland;
1893;01;    31.1;    31.3;    52.7;    65.7;    44.7;    33.8;    26.1;    26.1;    43.8;    47.7;    29.8;    44.2;    59.4;    31.3;    38.6;    47.8;    44.8;
1894;01;    14.1;    14.1;    26.9;    22.2;    40.4;    23.4;    29.1;    29.3;    55.0;    45.5;    43.2;    54.3;    15.1;    13.3;    19.7;    27.7;    29.0;
1895;01;    53.7;    53.9;    77.2;    62.4;    63.6;    57.7;    62.0;    61.9;    76.4;    69.8;    45.2;    89.0;    74.0;    65.1;    68.6;    72.9;    65.3;
1896;01;    25.1;    25.1;    29.2;    50.7;    43.8;    16.8;    40.8;    40.6;    50.7;    33.0;    27.6;    29.4;    48.6;    29.6;    39.4;    51.7;    38.9;
1897;01;    29.8;    29.8;    25.0;    37.4;    46.5;    24.9;    31.6;    31.4;    52.3;    38.3;    18.0;    33.1;    39.6;    32.0;    39.5;    49.0;    35.3;
1898;01;    33.4;    33.4;    20.8;    33.4;    31.3;    36.4;    43.3;    43.5;    38.0;    20.0;    51.9;    12.1;    57.5;    30.3;    38.7;    49.2;    35.7;
1899;01;    58.2;    58.0;   115.7;    92.5;    88.4;    63.6;    79.7;    79.6;   103.2;    98.2;    81.6;   128.1;    48.1;    55.8;    61.0;    67.6;    83.6;
1900;01;    60.2;    60.5;   152.9;   125.0;    98.5;    63.5;    70.9;    70.8;   102.4;   117.3;    82.3;   151.7;    86.3;    62.5;    72.0;    84.1;    97.6;
1901;01;    30.5;    30.5;    44.4;    43.9;    57.6;    34.8;    46.3;    46.1;    64.7;    40.1;    47.6;    47.1;    35.7;    37.1;    45.7;    56.6;    45.1;
1902;01;    46.5;    46.5;    55.2;    61.3;    55.9;    62.9;    66.2;    66.1;    80.1;    54.9;    83.7;    73.4;    70.2;    39.3;    46.7;    55.9;    61.3;
1903;01;    28.7;    28.7;    54.1;    56.7;    51.4;    41.6;    43.4;    43.4;    49.4;    53.5;    51.8;    64.2;    27.5;    26.3;    31.4;    37.8;    45.8;
1904;01;    24.6;    24.5;    43.4;    31.7;    44.2;    29.4;    44.8;    44.6;    60.2;    47.4;    45.3;    67.8;    23.7;    26.4;    29.3;    32.9;    38.4;
1905;01;    34.0;    34.1;    57.1;    60.8;    54.6;    42.9;    51.8;    51.6;    63.0;    55.9;    45.1;    73.6;    52.8;    38.6;    44.7;    52.4;    52.7;
1906;01;    48.7;    48.7;    81.1;    61.3;    75.1;    70.8;    94.7;    94.8;   106.3;    76.6;    90.5;   116.1;    46.8;    45.7;    48.1;    51.1;    72.9;
1907;01;    53.7;    53.5;    69.4;    75.7;    50.8;    45.7;    57.1;    56.9;    58.4;    52.1;    51.5;    60.2;    85.0;    38.2;    44.6;    52.7;    60.5;
1908;01;    34.6;    34.5;    36.3;    32.5;    34.8;    34.4;    46.2;    46.2;    56.5;    35.2;    54.7;    44.3;    41.4;    28.6;    29.5;    30.6;    38.8;
1909;01;    24.8;    24.9;    46.3;    38.7;    43.1;    29.3;    35.0;    35.0;    38.0;    43.9;    37.9;    52.1;    33.7;    22.4;    29.4;    38.1;    36.5;
1910;01;    35.4;    35.4;   109.3;    85.2;    64.7;    43.1;    73.6;    73.7;    71.5;    81.2;    83.5;   100.7;    39.2;    36.9;    42.9;    50.4;    69.8;
1911;01;    33.4;    33.3;    23.6;    26.3;    21.4;    28.1;    28.9;    28.9;    29.3;    23.6;    36.4;    26.2;    41.2;    22.1;    23.4;    25.1;    27.9;
1912;01;    33.2;    33.1;    72.8;    73.9;    60.4;    33.2;    49.3;    49.1;    78.2;    57.5;    33.1;    89.4;    52.3;    37.4;    48.0;    61.3;    57.7;
1913;01;    22.3;    22.3;    74.8;    60.9;    55.7;    30.5;    55.9;    55.7;    77.5;    70.2;    43.9;    91.9;    39.9;    30.3;    35.0;    41.0;    53.9;
1914;01;    29.1;    29.0;    71.7;    50.8;    39.2;    25.8;    35.6;    35.6;    57.9;    52.1;    32.1;    77.5;    47.9;    21.2;    26.9;    34.0;    44.3;
1915;01;    65.8;    65.7;   106.4;   117.4;    89.9;    61.2;    95.6;    95.1;   114.9;    93.3;    67.5;   135.8;    79.7;    67.9;    77.8;    90.3;    94.0;
1916;01;    95.3;    95.1;    62.5;    79.7;    79.2;    95.8;   102.2;   102.7;   101.7;    65.3;   105.6;    72.1;    95.4;    70.9;    74.0;    78.0;    86.1;
1917;01;    60.5;    60.1;    58.6;    71.9;    51.9;    58.6;    50.1;    49.8;    67.0;    52.5;    44.3;    53.9;    87.9;    61.7;    63.6;    65.9;    61.8;
1918;01;    79.1;    78.5;    66.8;    53.2;    74.8;    68.7;    98.0;    97.7;    95.4;    79.4;    64.4;   105.1;    52.7;    71.4;    68.6;    65.1;    73.0;
1919;01;    24.9;    24.9;    28.4;    33.5;    37.1;    34.9;    33.2;    33.2;    36.7;    43.1;    39.3;    60.4;    21.7;    23.0;    26.6;    31.1;    32.6;
1920;01;    58.1;    58.0;    97.9;   102.9;   120.5;    69.4;    76.3;    76.3;   121.7;   121.0;    77.8;   158.7;    65.5;    50.3;    69.0;    92.4;    90.6;
1921;01;    90.0;    90.1;    76.7;    84.9;    94.7;   103.3;   123.4;   123.4;   127.8;    79.3;   112.1;    94.5;   102.8;    83.0;    88.8;    96.1;    98.0;
1922;01;    50.2;    50.3;    94.9;    83.1;    76.8;    49.9;    63.2;    63.0;    87.6;    86.5;    46.7;    95.8;    68.1;    50.7;    60.7;    73.2;    72.4;
1923;01;    41.8;    41.7;    61.3;    73.5;    56.5;    47.9;    62.5;    62.5;    70.9;    52.6;    55.5;    57.1;    63.7;    37.2;    43.8;    52.0;    59.6;
1924;01;    18.8;    18.8;    32.6;    28.3;    33.3;    23.0;    22.4;    22.4;    37.0;    35.7;    22.3;    46.7;    25.4;    17.6;    20.0;    23.0;    27.2;
1925;01;    43.6;    43.3;    48.7;    42.9;    64.1;    39.4;    62.7;    62.3;   112.1;    57.2;    63.1;    81.5;    39.5;    40.4;    43.2;    46.6;    55.6;
1926;01;    59.9;    59.7;    58.8;    58.8;    76.1;    47.6;    83.4;    83.0;    91.3;    58.8;    63.7;    62.6;    71.6;    66.3;    63.3;    59.5;    67.0;
1927;01;    43.9;    43.9;    57.2;    59.1;    60.6;    51.8;    51.4;    51.4;    56.8;    50.9;    61.5;    70.1;    64.4;    42.0;    47.2;    53.7;    54.9;
1928;01;    49.0;    49.0;    57.1;    52.8;    56.4;    52.5;    75.2;    75.2;    78.0;    55.2;    83.9;    68.8;    48.9;    40.9;    41.9;    43.1;    58.9;
1929;01;    29.9;    29.9;    35.3;    42.8;    26.7;    27.6;    22.7;    22.6;    26.7;    31.4;    20.5;    25.6;    52.2;    30.6;    34.1;    38.4;    32.7;
1930;01;    29.4;    29.2;    37.9;    30.2;    34.8;    30.4;    39.4;    39.5;    43.3;    37.7;    46.0;    50.3;    32.3;    22.2;    26.4;    31.6;    34.7;
1931;01;    54.7;    54.6;   117.2;    86.8;    94.8;    66.8;    96.9;    96.5;   125.4;   118.7;    79.5;   143.3;    65.1;    57.0;    64.8;    74.6;    89.9;
1932;01;    43.4;    43.4;    58.2;    60.2;    54.0;    42.2;    73.4;    73.0;    75.2;    51.5;    67.0;    78.2;    72.2;    44.8;    46.3;    48.2;    59.4;
1933;01;    22.2;    22.3;    31.9;    39.5;    31.9;    26.1;    28.2;    28.2;    30.2;    20.8;    28.8;    23.6;    29.9;    26.3;    29.0;    32.4;    30.4;
1934;01;    32.0;    32.0;    60.3;    48.2;    55.7;    38.9;    41.6;    41.6;    71.6;    58.3;    46.5;    76.0;    36.5;    28.8;    32.7;    37.6;    47.8;
1935;01;    43.3;    43.2;    65.8;    65.8;    66.1;    33.9;    52.0;    51.8;    75.4;    57.0;    45.3;    71.4;    60.8;    47.4;    55.7;    66.1;    58.3;
1936;01;    36.7;    36.7;   119.8;    87.9;    79.3;    40.2;    55.7;    55.9;    77.5;    96.9;    77.7;   126.6;    45.1;    31.2;    42.0;    55.5;    71.3;
1937;01;    25.5;    25.6;    71.2;    66.7;    82.0;    26.6;    61.4;    61.2;    90.9;    92.4;    61.1;   109.3;    38.7;    33.9;    46.0;    61.1;    61.5;
1938;01;    83.8;    83.9;   121.9;   103.3;   113.7;    69.3;   108.4;   107.9;   142.2;   112.5;    74.9;   156.7;    99.9;    83.4;    88.5;    94.9;   104.4;
1939;01;    46.8;    46.7;    91.2;    73.2;    94.9;    60.2;    76.9;    76.9;   101.1;   101.9;    83.7;   144.0;    43.6;    44.1;    53.9;    66.2;    75.4;
1940;01;    23.4;    23.5;    35.1;    34.2;    28.7;    27.9;    20.2;    20.1;    28.1;    31.7;    20.3;    38.7;    30.5;    19.6;    23.9;    29.4;    28.3;
1941;01;    34.1;    34.2;   119.5;    98.4;    66.9;    27.2;    39.1;    39.0;    46.5;    89.6;    30.7;   153.2;    56.7;    40.9;    53.5;    69.3;    65.8;
1942;01;    15.3;    15.4;    78.5;    60.8;    43.3;    20.0;    25.4;    25.4;    46.9;    54.4;    25.9;    66.4;    34.2;    16.9;    21.8;    27.9;    41.7;
1943;01;    29.9;    29.8;    70.0;    45.0;    48.5;    41.2;    50.2;    50.1;    65.3;    64.4;    50.6;    87.1;    37.7;    24.9;    28.4;    32.9;    48.4;
1944;01;    63.0;    62.9;    82.2;    86.5;    78.7;    50.9;    87.6;    87.3;   127.6;    71.7;    79.6;    89.7;   100.3;    62.8;    68.4;    75.4;    83.2;
1945;01;    29.2;    29.3;    59.4;    46.9;    55.0;    31.9;    34.2;    34.2;    64.1;    60.9;    50.0;    68.8;    31.6;    25.2;    29.8;    35.6;    44.6;
1946;01;    29.4;    29.4;    46.3;    41.9;    42.4;    40.0;    48.2;    48.7;    46.8;    43.0;    64.2;    78.5;    29.4;    25.5;    29.0;    33.3;    41.9;
1947;01;    23.8;    23.8;    48.1;    49.9;    34.3;    18.2;    28.4;    28.3;    36.9;    34.6;    26.5;    45.7;    31.1;    23.9;    28.1;    33.4;    35.3;
1948;01;    73.9;    73.7;   125.4;   117.1;   126.4;    65.9;   109.2;   109.0;   145.0;   129.4;    97.0;   186.6;    69.5;    68.4;    77.4;    88.7;   106.9;
1949;01;    28.5;    28.5;    50.8;    43.9;    36.4;    29.0;    36.6;    36.5;    36.8;    39.0;    38.9;    51.4;    35.2;    27.2;    33.2;    40.7;    38.3;
1950;01;    46.3;    46.2;    36.1;    61.7;    36.4;    49.8;    44.2;    44.4;    51.5;    36.4;    50.3;    41.3;    66.4;    38.4;    42.0;    46.6;    48.5;
1951;01;    54.9;    54.8;    95.8;    84.4;    69.4;    60.7;    84.9;    85.0;    96.5;    86.1;    98.8;    93.5;    52.5;    46.1;    46.7;    47.4;    77.2;
1952;01;    48.0;    47.7;    94.9;    73.1;    90.0;    39.5;    71.7;    71.3;   109.5;   104.4;    68.5;   125.4;    53.7;    50.0;    57.5;    67.0;    74.6;
1953;01;    50.1;    50.1;    18.9;    27.8;    23.7;    52.5;    30.0;    30.2;    31.3;    13.4;    34.7;    10.5;    69.8;    40.5;    47.1;    55.3;    34.4;
1954;01;    36.2;    36.1;    90.0;    83.8;    64.9;    55.7;    54.1;    54.0;    81.6;    63.8;    61.7;    75.4;    60.0;    34.1;    47.9;    65.2;    66.2;
1955;01;    27.5;    27.5;   119.5;    77.0;    63.7;    37.8;    47.1;    47.3;    66.1;    71.6;    47.4;   105.2;    45.3;    31.4;    43.4;    58.4;    62.2;
1956;01;    39.9;    39.9;    82.3;    68.7;    67.5;    60.8;    82.9;    82.9;    89.9;    78.8;    94.0;    94.6;    33.5;    37.8;    41.5;    46.1;    68.3;
1957;01;    29.3;    29.3;    43.7;    45.4;    47.4;    26.8;    51.2;    51.1;    60.8;    40.6;    44.4;    52.3;    38.9;    28.2;    32.8;    38.6;    43.1;
1958;01;    38.4;    38.5;    99.3;    82.8;    83.3;    42.4;    79.4;    79.2;    96.0;    80.8;    64.4;   117.0;    50.9;    50.5;    56.0;    63.0;    73.8;
1959;01;    32.5;    32.5;   115.0;    70.6;    67.4;    46.4;    66.6;    66.5;    85.3;    72.2;    78.3;    90.2;    31.1;    33.8;    41.4;    51.0;    66.5;
1960;01;    47.0;    47.0;    54.5;    65.8;    71.2;    58.4;    63.2;    63.0;    86.7;    59.1;    74.1;    85.4;    78.2;    53.6;    65.0;    79.4;    65.3;
1961;01;    40.8;    40.7;    66.4;    44.4;    83.3;    36.5;    78.9;    78.7;   100.4;    94.0;    64.3;   124.5;    29.8;    43.5;    47.1;    51.7;    61.8;
1962;01;    44.0;    43.9;   100.0;    79.3;    63.6;    50.0;    79.6;    79.5;    80.9;    67.3;   103.2;   109.4;    42.7;    35.8;    39.7;    44.5;    70.5;
1963;01;    17.9;    17.9;    28.3;    33.8;    25.2;    17.1;    20.0;    19.9;    31.2;    28.0;    12.4;    30.6;    28.4;    18.8;    22.5;    27.2;    25.5;
1964;01;    18.3;    18.3;    21.4;    26.2;    18.3;    14.3;    21.0;    21.1;    22.1;    24.4;    29.5;    40.5;    26.4;    18.6;    20.7;    23.3;    22.3;
1965;01;    54.2;    54.2;   105.4;    86.0;   127.3;    48.4;    84.6;    84.4;   123.0;   131.6;    84.1;   159.1;    68.8;    59.2;    72.5;    89.2;    89.2;
1966;01;    36.1;    35.9;    70.0;    45.9;    51.7;    47.7;    49.4;    49.5;    62.3;    56.2;    56.0;    82.8;    37.9;    33.5;    37.2;    41.8;    50.0;
1967;01;    54.7;    54.5;    72.7;    71.2;    44.7;    66.1;    62.9;    63.4;    60.5;    41.9;    76.4;    53.6;    60.9;    40.2;    41.0;    42.1;    60.9;
1968;01;    50.9;    50.9;   132.6;   111.9;    87.7;    59.1;    72.2;    71.9;   107.6;    93.5;    69.8;   120.5;    86.4;    54.8;    64.1;    75.7;    89.2;
1969;01;    36.6;    36.6;    47.7;    53.5;    40.9;    43.4;    59.7;    59.9;    54.4;    44.9;    62.7;    54.7;    54.1;    45.3;    44.6;    43.7;    50.1;
1970;01;    33.4;    33.1;    66.0;    43.3;    59.0;    18.4;    30.5;    30.3;    59.5;    72.0;    34.3;    91.8;    32.8;    35.5;    38.0;    41.1;    44.4;
1971;01;    20.5;    20.5;    32.4;    26.9;    46.4;    23.8;    36.3;    36.1;    57.2;    51.1;    39.2;    86.9;    16.0;    19.4;    22.7;    26.9;    33.3;
1972;01;    15.7;    15.7;    27.0;    19.5;    15.8;    14.6;    10.8;    10.8;    20.7;    30.3;    16.2;    42.7;    17.4;     5.6;     7.8;    10.5;    17.7;
1973;01;    25.2;    25.1;    33.5;    41.1;    28.7;    28.8;    29.4;    29.3;    33.2;    28.0;    28.4;    35.6;    30.3;    30.3;    30.8;    31.4;    32.2;
1974;01;    37.6;    37.6;    57.9;    66.7;    50.5;    51.2;    63.8;    63.9;    75.5;    46.9;    75.5;    57.3;    44.9;    34.9;    36.8;    39.2;    56.9;
1975;01;    38.5;    38.2;    88.2;    73.4;    65.5;    37.7;    61.0;    60.9;    81.3;    73.0;    71.8;    89.2;    38.9;    33.6;    34.8;    36.3;    62.5;
1976;01;   109.7;   109.9;    96.3;   113.8;   111.8;   110.9;   139.8;   139.6;   150.0;    83.3;   120.5;    80.3;   136.1;   100.2;   110.6;   123.6;   117.5;
1977;01;    32.1;    32.1;    90.2;    67.9;    65.7;    48.9;    52.9;    52.7;    68.4;    73.2;    54.0;   113.2;    31.2;    38.6;    45.0;    53.1;    59.6;
1978;01;    28.0;    28.1;    62.8;    46.1;    36.7;    41.6;    58.0;    58.3;    49.8;    55.1;    78.3;    70.3;    27.8;    24.3;    26.7;    29.8;    46.6;
1979;01;    33.5;    33.5;    77.7;    58.1;    45.7;    33.8;    38.7;    38.8;    55.5;    46.4;    43.9;    48.1;    46.2;    32.0;    34.3;    37.1;    48.5;
1980;01;    24.7;    24.8;    77.6;    61.7;    48.7;    33.8;    45.5;    45.5;    56.2;    56.7;    47.5;    84.2;    40.2;    24.8;    31.7;    40.4;    50.0;
1981;01;    53.1;    53.1;   111.0;   101.1;    92.7;    55.6;    91.1;    90.9;   123.4;    97.9;    66.3;   111.8;    74.9;    52.2;    62.8;    76.2;    88.5;
1982;01;    48.4;    48.5;   125.8;   110.7;    72.6;    57.5;    65.7;    65.8;    83.8;    87.6;    71.2;   110.4;    57.5;    36.5;    43.5;    52.3;    80.1;
1983;01;    68.3;    68.1;   103.7;   110.7;    95.9;    69.9;   104.0;   104.3;   126.6;    85.4;   102.3;    95.5;    90.0;    53.7;    61.9;    72.2;    95.6;
1984;01;    63.3;    63.0;   131.4;    93.0;   114.0;    76.6;   105.6;   105.6;   130.9;   126.5;   120.8;   194.4;    45.9;    50.8;    62.3;    76.7;    98.1;
1985;01;    35.7;    35.7;    79.3;    76.5;    56.4;    51.2;    58.2;    57.8;    73.0;    56.8;    46.7;    65.2;    41.8;    38.6;    43.9;    50.6;    60.0;
1986;01;    56.0;    56.0;   151.1;   130.9;   112.2;    65.2;   104.2;   103.9;   144.0;   115.2;    97.6;   146.6;    74.3;    54.8;    70.5;    90.3;   107.5;
1987;01;    50.6;    50.3;    53.4;    67.8;    65.5;    43.6;    80.4;    80.2;    76.0;    46.0;    42.1;    41.9;    96.1;    68.4;    78.5;    91.3;    65.7;
1988;01;    44.3;    44.2;    84.2;    65.0;    92.3;    64.1;    91.8;    92.0;   100.7;   109.3;   119.2;   131.1;    41.6;    41.7;    47.7;    55.2;    76.1;
1989;01;    11.4;    11.4;    20.6;    34.6;    27.9;    10.3;    17.4;    17.4;    31.8;    21.8;    21.1;    30.2;    29.4;    12.6;    18.1;    25.1;    23.4;
1990;01;    28.3;    28.2;    33.3;    31.9;    48.2;    37.7;    46.3;    46.3;    65.2;    55.1;    73.0;    75.0;    16.4;    22.6;    26.5;    31.4;    40.2;
1991;01;    21.3;    21.2;    50.3;    46.8;    65.5;    27.0;    49.1;    48.9;    71.2;    69.7;    60.6;   103.2;    23.9;    23.0;    31.3;    41.7;    46.9;
1992;01;    39.3;    39.4;    27.8;    26.7;    34.6;    35.5;    46.2;    46.0;    42.6;    31.0;    34.0;    33.6;    55.9;    34.0;    34.9;    36.0;    36.0;
1993;01;    55.9;    56.0;    67.5;    77.3;   105.4;    75.5;   104.3;   104.2;   143.4;    92.3;   111.1;   121.6;    63.1;    54.9;    71.5;    92.4;    87.3;
1994;01;    84.4;    84.2;    89.3;    78.5;   104.4;    93.6;   112.1;   112.1;   125.4;   104.9;    96.9;   139.0;    59.8;    75.5;    77.0;    78.9;    93.3;
1995;01;    60.1;    60.2;   142.6;   122.1;   149.8;    70.0;   119.8;   119.5;   167.1;   183.9;   129.9;   242.6;    66.9;    65.8;    84.2;   107.3;   119.0;
1996;01;     2.3;     2.3;     7.2;    13.0;     5.6;     1.0;     6.1;     6.0;     9.9;     9.5;     2.0;    13.0;     3.0;     5.1;     4.3;     3.2;     7.0;
1997;01;     7.0;     7.0;    14.1;    10.7;    15.3;     2.7;     8.1;     8.0;     7.4;    21.6;     3.9;    25.0;    17.7;    14.4;    16.1;    18.2;    11.2;
1998;01;    58.4;    58.5;    71.2;    51.1;    55.3;    82.4;    75.9;    76.1;    70.0;    68.9;   111.6;    88.1;    45.4;    44.6;    46.6;    49.0;    64.4;
1999;01;    35.8;    35.8;    82.7;    73.1;    69.4;    43.7;    65.8;    66.0;    95.8;    75.8;    78.2;    83.6;    47.3;    36.2;    43.2;    52.0;    66.1;
2000;01;    47.8;    47.8;    57.3;    61.7;    47.7;    38.8;    50.9;    50.8;    61.0;    40.1;    49.3;    34.6;    83.5;    47.2;    55.2;    65.3;    54.8;
2001;01;    33.7;    33.5;    86.4;    70.0;    79.6;    28.6;    52.8;    52.6;    77.6;    89.7;    38.3;   122.0;    27.2;    36.9;    41.6;    47.4;    61.1;
2002;01;    40.2;    40.3;    31.5;    32.1;    50.7;    54.7;    61.6;    61.7;    75.5;    44.4;    80.3;    67.4;    34.2;    32.0;    35.8;    40.6;    47.4;
2003;01;    52.8;    52.5;   100.2;    91.7;    80.2;    43.6;    83.5;    83.3;   104.1;    99.5;    53.0;   118.5;    72.5;    56.2;    63.7;    73.1;    82.8;
2004;01;    67.0;    66.8;   157.5;   133.7;    96.8;    67.6;   114.2;   113.8;   126.4;   107.6;   105.2;   146.8;    83.4;    75.4;    75.2;    74.9;   109.4;
2005;01;    54.3;    54.3;    68.4;    81.1;    70.7;    54.6;    69.9;    69.8;    91.1;    56.7;    67.5;    66.3;    84.3;    54.3;    64.3;    76.8;    71.0;
2006;01;    19.9;    19.9;    27.6;    34.7;    23.9;    17.4;    24.5;    24.5;    28.4;    26.5;    24.6;    33.8;    28.5;    22.2;    23.7;    25.7;    26.7;
2007;01;    82.1;    81.7;    83.8;    91.4;    96.8;    91.9;   126.8;   126.9;   126.8;    80.3;   144.4;   107.0;    77.4;    75.0;    79.8;    85.9;    98.2;
2008;01;    85.5;    84.9;    65.4;    51.4;    55.0;    71.2;   115.9;   115.8;    92.2;    56.8;    86.2;    76.8;    71.2;    69.5;    62.6;    53.8;    74.0;
2009;01;    22.4;    22.4;    35.9;    30.2;    40.2;    18.3;    37.4;    37.4;    42.9;    48.9;    32.2;    60.8;    30.3;    25.4;    27.4;    29.8;    33.2;
2010;01;    35.0;    35.2;    55.9;    52.4;    48.1;    45.0;    40.4;    40.4;    52.4;    53.8;    40.0;    64.5;    46.3;    34.8;    38.6;    43.4;    46.8;
2011;01;    37.9;    37.8;    76.3;    73.1;    67.7;    37.1;    58.2;    58.0;    95.9;    72.4;    48.1;    92.4;    61.8;    41.2;    49.1;    59.2;    63.8;
2012;01;    73.5;    73.9;   114.0;   121.3;   105.2;    70.5;   116.6;   116.6;   125.7;    99.4;   103.8;   116.9;    97.8;    75.2;    85.6;    98.6;   105.1;
2013;01;    61.6;    61.6;    52.8;    80.9;    50.4;    75.2;    61.1;    61.2;    58.3;    45.4;    77.2;    63.1;    83.1;    50.9;    53.5;    56.9;    64.4;
2014;01;    32.9;    32.9;    55.1;    47.9;    46.9;    39.0;    43.5;    43.6;    51.7;    52.1;    64.4;    73.2;    28.6;    30.4;    31.0;    31.9;    44.9;
2015;01;    69.6;    69.3;   107.6;    89.1;    81.1;    78.4;    87.7;    87.9;    96.2;    88.2;   109.9;   112.7;    63.8;    55.1;    60.6;    67.7;    85.4;
2016;01;    41.2;    41.2;   123.1;   100.1;    74.9;    42.4;    67.6;    67.5;    94.9;    77.9;    68.0;   114.0;    54.8;    42.6;    50.3;    60.5;    77.3;
2017;01;    36.9;    36.8;    43.5;    46.5;    35.2;    43.9;    60.5;    60.6;    51.1;    35.8;    49.8;    41.9;    44.3;    36.2;    36.0;    35.7;    45.2;
2018;01;    62.3;    62.1;   157.8;   115.7;   107.6;    77.6;    98.2;    98.3;   106.8;   119.5;   112.1;   191.5;    53.0;    55.4;    68.0;    84.5;   101.7;
2019;01;    54.1;    54.2;    95.6;   105.3;    74.8;    52.5;    77.4;    77.2;   104.3;    72.1;    50.7;    79.9;    96.8;    52.9;    64.8;    80.3;    81.8;
2020;01;    34.9;    34.9;    33.9;    31.7;    47.8;    45.2;    44.5;    44.9;    47.9;    42.2;    86.1;    67.5;    26.1;    29.6;    33.9;    39.6;    40.5;
2021;01;    52.4;    52.5;   115.7;    85.8;    85.6;    61.5;    71.0;    70.9;    99.5;    89.3;    76.4;   108.0;    75.3;    47.1;    58.4;    73.1;    80.2;
2022;01;    36.1;    36.2;    61.2;    62.1;    74.7;    40.2;    52.9;    52.9;    72.5;    75.3;    50.0;    94.0;    62.1;    35.2;    51.5;    72.8;    58.2;
2023;01;    62.4;    62.3;    53.0;    42.5;    83.2;    71.3;    93.8;    93.8;   103.0;    84.2;   113.6;   119.5;    46.5;    48.1;    52.5;    58.3;    69.4;
2024;01;    47.0;    47.0;    82.1;    85.6;    79.1;    62.4;    82.2;    82.3;    85.3;    88.8;    90.1;   123.8;    51.0;    45.6;    54.2;    65.6;    75.2;
